chr	start	end	id	score	size	phits	ghits	ohits	type	near_region	near_distance
5	70485931	70486207	MACS_peak_16358	303.42	276	0	0	0	intergen	ENSG00000113161	4845121
5	70492690	70493030	MACS_peak_16359	79.28	340	0	0	0	intergen	ENSG00000113161	4838298
5	70501810	70502171	MACS_peak_16360	56.38	361	0	0	0	intergen	ENSG00000113161	4829157
5	70505547	70505928	MACS_peak_16361	276.09	381	0	0	0	intergen	ENSG00000113161	4825400
5	70506408	70506648	MACS_peak_16362	300.97	240	0	0	0	intergen	ENSG00000113161	4824680
5	70523091	70523452	MACS_peak_16363	60.35	361	0	0	1	intergen	ENSG00000113161	4807876
5	70526832	70527233	MACS_peak_16364	271.15	401	0	0	1	intergen	ENSG00000113161	4804095
5	70527697	70527973	MACS_peak_16365	223.71	276	0	0	1	intergen	ENSG00000113161	4803355
5	70540943	70541149	MACS_peak_16366	471.91	206	0	0	1	intergen	ENSG00000113161	4790179
5	70586101	70586363	MACS_peak_16367	564.34	262	0	0	0	intergen	ENSG00000113161	4744965
5	70626697	70626900	MACS_peak_16368	354.7	203	0	0	0	intergen	ENSG00000113161	4704428
5	70678484	70678774	MACS_peak_16369	306.6	290	0	0	0	intergen	ENSG00000113161	4652554
5	70719260	70719530	MACS_peak_16370	928.11	270	0	0	0	intergen	ENSG00000113161	4611798
5	70764044	70764244	MACS_peak_16371	382.03	200	0	0	1	intergen	ENSG00000113161	4567084
5	70779662	70779938	MACS_peak_16372	290.51	276	0	0	1	intergen	ENSG00000113161	4551390
5	70780422	70780799	MACS_peak_16373	255.36	377	0	0	1	intergen	ENSG00000113161	4550529
5	70784177	70784538	MACS_peak_16374	64.91	361	0	0	1	intergen	ENSG00000113161	4546790
5	71212770	71213171	MACS_peak_16376	261.26	401	0	0	0	intergen	ENSG00000113161	4118157
5	71213635	71213911	MACS_peak_16377	371.07	276	0	0	0	intergen	ENSG00000113161	4117417
5	71230901	71231134	MACS_peak_16378	253.43	233	0	0	1	intergen	ENSG00000113161	4100194
5	71231656	71231932	MACS_peak_16379	238.3	276	0	0	1	intergen	ENSG00000113161	4099396
5	71260255	71260634	MACS_peak_16380	158.81	379	0	0	0	intergen	ENSG00000113161	4070694
5	71290097	71290367	MACS_peak_16381	1053.37	270	0	0	0	intergen	ENSG00000113161	4040961
5	71330644	71330934	MACS_peak_16382	288.1	290	0	0	0	intergen	ENSG00000113161	4000394
5	71447300	71447630	MACS_peak_16383	382	330	0	0	0	intergen	ENSG00000113161	3883698
5	71829139	71829473	MACS_peak_16385	541.72	334	0	0	0	intergen	ENSG00000113161	3501855
5	71835482	71835812	MACS_peak_16386	253.22	330	0	0	0	intergen	ENSG00000113161	3495516
5	71851849	71852132	MACS_peak_16387	106.51	283	0	0	0	intergen	ENSG00000113161	3479196
5	72532183	72532521	MACS_peak_16388	721.05	338	0	0	0	intergen	ENSG00000113161	2798807
5	72536840	72537102	MACS_peak_16389	466.05	262	0	0	0	intergen	ENSG00000113161	2794226
5	72730461	72730687	MACS_peak_16390	102.43	226	0	0	1	intergen	ENSG00000113161	2600641
5	73201992	73202252	MACS_peak_16395	467.38	260	0	0	0	intergen	ENSG00000113161	2129076
5	73387192	73387372	MACS_peak_16396	1010.11	180	0	0	1	intergen	ENSG00000113161	1943956
5	73469047	73469417	MACS_peak_16397	128.68	370	0	0	1	intergen	ENSG00000113161	1861911
5	74006994	74007244	MACS_peak_16399	485.56	250	0	0	0	intergen	ENSG00000113161	1324084
5	74349432	74349787	MACS_peak_16400	99.04	355	0	0	0	intergen	ENSG00000113161	981541
5	74903509	74903769	MACS_peak_16403	441.71	260	0	0	0	intergen	ENSG00000113161	427559
5	75049831	75050069	MACS_peak_16404	797.18	238	0	0	1	intergen	ENSG00000113161	281259
5	75265747	75266042	MACS_peak_16406	694.81	295	0	0	0	intergen	ENSG00000113161	65286
5	75752340	75752584	MACS_peak_16411	918.92	244	0	0	0	intergen	ENSG00000113163	240201
5	75790437	75790732	MACS_peak_16412	212.87	295	0	0	0	intergen	ENSG00000113163	278298
5	75897531	75897939	MACS_peak_16414	63.14	408	0	0	0	intergen	ENSG00000113163	385392
5	76774643	76774943	MACS_peak_16418	427.96	300	0	0	0	intergen	ENSG00000113163	1262504
5	76780331	76780725	MACS_peak_16419	396.94	394	0	0	0	intergen	ENSG00000113163	1268192
5	76836706	76836896	MACS_peak_16420	830.25	190	0	0	0	intergen	ENSG00000113163	1324567
5	78320536	78320774	MACS_peak_16428	876.89	238	0	0	0	intergen	ENSG00000113163	2808397
5	79539772	79539908	MACS_peak_16446	830.31	136	0	0	0	intergen	ENSG00000113163	4027633
5	79858226	79858499	MACS_peak_16447	1130.76	273	0	0	0	intergen	ENSG00000113163	4346087
5	79904351	79904633	MACS_peak_16448	72.48	282	0	0	0	intergen	ENSG00000113163	4392212
5	79906201	79906453	MACS_peak_16449	75.51	252	0	0	0	intergen	ENSG00000113163	4394062
5	79907166	79907515	MACS_peak_16450	164.46	349	0	0	0	intergen	ENSG00000113163	4395027
5	80314295	80314548	MACS_peak_16451	77.48	253	0	0	0	intergen	ENSG00000113163	4802156
5	80345951	80346316	MACS_peak_16452	379.66	365	0	0	0	intergen	ENSG00000113163	4833812
5	80581098	80581453	MACS_peak_16455	51.89	355	0	0	0	intergen	ENSG00000113163	5068959
5	80600097	80600490	MACS_peak_16456	1188.74	393	0	0	0	intergen	ENSG00000113163	5087958
5	80903152	80903376	MACS_peak_16458	435.1	224	0	0	0	intergen	ENSG00000113163	5391013
5	81886567	81886719	MACS_peak_16462	477.58	152	0	0	0	intergen	ENSG00000113163	6374428
5	82472519	82472903	MACS_peak_16468	428.85	384	0	0	0	intergen	ENSG00000113163	6960380
5	82641528	82641782	MACS_peak_16469	470.06	254	0	0	0	intergen	ENSG00000113163	7129389
5	82793915	82794192	MACS_peak_16470	456.44	277	0	0	0	intergen	ENSG00000113163	7281776
5	82934298	82934580	MACS_peak_16471	74.87	282	0	0	0	intergen	ENSG00000113163	7422159
5	83398939	83399244	MACS_peak_16472	86.45	305	0	0	0	intergen	ENSG00000113163	7886800
5	83430482	83430800	MACS_peak_16473	551.85	318	0	0	0	intergen	ENSG00000113163	7918343
5	83461871	83462243	MACS_peak_16474	62.22	372	0	0	0	intergen	ENSG00000113163	7949732
5	83722264	83722610	MACS_peak_16476	418.18	346	0	0	0	intergen	ENSG00000113163	8210125
5	83809417	83809594	MACS_peak_16477	763.02	177	0	0	0	intergen	ENSG00000113163	8297278
5	83904042	83904464	MACS_peak_16478	91.14	422	0	0	0	intergen	ENSG00000113163	8391903
5	84419142	84419426	MACS_peak_16481	182.33	284	0	0	1	intergen	ENSG00000113163	8907003
5	84807637	84808005	MACS_peak_16482	91.07	368	0	0	0	intergen	ENSG00000113163	9295498
5	84939638	84939991	MACS_peak_16483	56.38	353	0	0	0	intergen	ENSG00000185261	9207974
5	85087135	85087278	MACS_peak_16484	575.83	143	0	0	0	intergen	ENSG00000185261	9060687
5	85422433	85422724	MACS_peak_16485	139.57	291	0	0	0	intergen	ENSG00000185261	8725241
5	85476346	85476665	MACS_peak_16486	675.92	319	0	0	0	intergen	ENSG00000185261	8671300
5	85659672	85660007	MACS_peak_16487	68.21	335	0	0	0	intergen	ENSG00000185261	8487958
5	85660799	85661223	MACS_peak_16488	92.94	424	0	0	0	intergen	ENSG00000185261	8486742
5	85856158	85856407	MACS_peak_16489	485.56	249	0	0	0	intergen	ENSG00000185261	8291558
5	85856628	85856963	MACS_peak_16490	423.72	335	0	0	0	intergen	ENSG00000185261	8291002
5	85908905	85909359	MACS_peak_16491	879.24	454	0	0	0	intergen	ENSG00000185261	8238606
5	85917682	85917909	MACS_peak_16492	424.5	227	0	0	0	intergen	ENSG00000185261	8230056
5	86265206	86265547	MACS_peak_16493	55.96	341	0	0	0	intergen	ENSG00000185261	7882418
5	86381349	86381652	MACS_peak_16495	688.35	303	0	0	0	intergen	ENSG00000185261	7766313
5	86501870	86502119	MACS_peak_16496	485.56	249	0	0	0	intergen	ENSG00000185261	7645846
5	86665423	86665782	MACS_peak_16497	312.33	359	0	0	0	intergen	ENSG00000185261	7482183
5	86679578	86679876	MACS_peak_16498	1100.44	298	0	0	0	intergen	ENSG00000185261	7468089
5	86729585	86729903	MACS_peak_16499	138.65	318	0	0	0	intergen	ENSG00000185261	7418062
5	86770371	86770508	MACS_peak_16500	744.12	137	0	0	0	intergen	ENSG00000185261	7377457
5	87157369	87157525	MACS_peak_16501	492.3	156	0	0	0	intergen	ENSG00000185261	6990440
5	87257656	87258041	MACS_peak_16502	512.49	385	0	0	0	intergen	ENSG00000185261	6889924
5	87541665	87541864	MACS_peak_16504	1007.8	199	0	0	0	intergen	ENSG00000185261	6606101
5	87605026	87605234	MACS_peak_16505	613.04	208	0	0	0	intergen	ENSG00000185261	6542731
5	87606224	87606531	MACS_peak_16506	559.13	307	0	0	0	intergen	ENSG00000185261	6541434
5	88023098	88023237	MACS_peak_16507	1608.09	139	0	0	0	intergen	ENSG00000185261	6124728
5	88053359	88053768	MACS_peak_16508	54.31	409	0	0	0	intergen	ENSG00000185261	6094197
5	88350646	88351006	MACS_peak_16510	164.26	360	0	0	1	intergen	ENSG00000185261	5796959
5	88964989	88965245	MACS_peak_16512	596.79	256	0	0	1	intergen	ENSG00000185261	5182720
5	88969201	88969430	MACS_peak_16513	548.55	229	0	0	1	intergen	ENSG00000185261	5178535
5	89068105	89068357	MACS_peak_16514	447.89	252	0	0	1	intergen	ENSG00000185261	5079608
5	89856204	89856417	MACS_peak_16515	918.92	213	0	0	0	intergen	ENSG00000185261	4291548
5	90151672	90151944	MACS_peak_16517	95.47	272	0	0	0	intergen	ENSG00000185261	3996021
5	90213778	90214243	MACS_peak_16518	83.55	465	0	0	1	intergen	ENSG00000185261	3933722
5	90265304	90265615	MACS_peak_16519	682.05	311	0	0	1	intergen	ENSG00000185261	3882350
5	91188651	91188785	MACS_peak_16529	1359.65	134	0	0	1	intergen	ENSG00000185261	2959180
5	91273538	91274011	MACS_peak_16530	100.89	473	0	0	1	intergen	ENSG00000185261	2873954
5	91384897	91385260	MACS_peak_16531	769.88	363	0	0	1	intergen	ENSG00000185261	2762705
5	91657337	91657612	MACS_peak_16532	488.85	275	0	0	0	intergen	ENSG00000185261	2490353
5	91872520	91872772	MACS_peak_16533	470.06	252	0	0	0	intergen	ENSG00000185261	2275193
5	91929154	91929474	MACS_peak_16534	431.58	320	0	0	0	intergen	ENSG00000185261	2218491
5	92185248	92185386	MACS_peak_16535	472.91	138	0	0	1	intergen	ENSG00000185261	1962579
5	92193407	92193608	MACS_peak_16536	188.84	201	0	0	1	intergen	ENSG00000185261	1954357
5	92282448	92282830	MACS_peak_16537	105.15	382	0	0	1	intergen	ENSG00000185261	1865135
5	92576541	92576736	MACS_peak_16538	848.95	195	0	0	1	intergen	ENSG00000185261	1571229
5	92909491	92909800	MACS_peak_16539	437.6	309	0	0	1	intergen	ENSG00000185261	1238165
5	92916037	92916283	MACS_peak_16540	485.56	246	0	0	1	intergen	ENSG00000185261	1231682
5	93095786	93096089	MACS_peak_16541	63.13	303	0	0	0	intergen	ENSG00000185261	1051876
5	93216729	93217138	MACS_peak_16542	83.01	409	0	0	0	intergen	ENSG00000185261	930827
5	93263152	93263498	MACS_peak_16543	56.95	346	0	0	0	intergen	ENSG00000185261	884467
5	93521402	93521627	MACS_peak_16545	614.29	225	0	0	1	intergen	ENSG00000185261	626338
5	95847116	95847409	MACS_peak_16560	568.79	293	0	0	1	intergen	ENSG00000164292	22732
5	96336390	96336749	MACS_peak_16561	526.85	359	0	0	1	intergen	ENSG00000164292	512006
5	96868819	96869211	MACS_peak_16565	626.35	392	0	0	1	intergen	ENSG00000164292	1044435
5	97213307	97213559	MACS_peak_16568	883.81	252	0	0	1	intergen	ENSG00000164292	1388923
5	97231052	97231280	MACS_peak_16569	623.74	228	0	0	1	intergen	ENSG00000164292	1406668
5	97294244	97294582	MACS_peak_16570	59.68	338	0	0	1	intergen	ENSG00000164292	1469860
5	97382785	97383115	MACS_peak_16571	72.11	330	0	0	1	intergen	ENSG00000164292	1558401
5	97721165	97721488	MACS_peak_16573	84.4	323	0	0	0	intergen	ENSG00000164292	1896781
5	97748513	97748987	MACS_peak_16574	940.67	474	0	0	0	intergen	ENSG00000164292	1924129
5	97766815	97767141	MACS_peak_16575	51.4	326	0	0	0	intergen	ENSG00000164292	1942431
5	97812742	97813144	MACS_peak_16576	82.07	402	0	0	0	intergen	ENSG00000164292	1988358
5	97850145	97850399	MACS_peak_16577	470.06	254	0	0	0	intergen	ENSG00000164292	2025761
5	98115410	98115790	MACS_peak_16578	52.93	380	0	0	1	intergen	ENSG00000164292	2291026
5	98548206	98548544	MACS_peak_16581	73.45	338	0	0	0	intergen	ENSG00000164292	2723822
5	98550610	98550977	MACS_peak_16582	57.25	367	0	0	0	intergen	ENSG00000164292	2726226
5	98615946	98616240	MACS_peak_16583	568.08	294	0	0	0	intergen	ENSG00000164292	2791562
5	98769085	98769413	MACS_peak_16585	427.34	328	0	0	0	intergen	ENSG00000164292	2944701
5	98955435	98955686	MACS_peak_16589	80	251	0	0	1	intergen	ENSG00000164292	3131051
5	99060371	99060694	MACS_peak_16590	722.05	323	0	0	0	intergen	ENSG00000164292	3235987
5	99104591	99104867	MACS_peak_16591	710.92	276	0	0	0	intergen	ENSG00000164292	3280207
5	99153805	99154084	MACS_peak_16592	335.88	279	0	0	0	intergen	ENSG00000164292	3329421
5	99254276	99254533	MACS_peak_16593	1589.91	257	0	0	0	intergen	ENSG00000164292	3429892
5	99438683	99439042	MACS_peak_16594	3100	359	0	0	0	intergen	ENSG00000164292	3614299
5	99526928	99527145	MACS_peak_16595	307.55	217	0	0	0	intergen	ENSG00000145725	3588003
5	99691222	99691635	MACS_peak_16596	92.19	413	0	0	0	intergen	ENSG00000145725	3423513
5	99860110	99860285	MACS_peak_16597	146.19	175	0	0	0	intergen	ENSG00000145725	3254863
5	100014488	100014795	MACS_peak_16598	685.18	307	0	0	0	intergen	ENSG00000145725	3100353
5	100387190	100387430	MACS_peak_16599	216.66	240	0	0	0	intergen	ENSG00000145725	2727718
5	100423733	100423993	MACS_peak_16600	201.59	260	0	0	0	intergen	ENSG00000145725	2691155
5	100430202	100430643	MACS_peak_16601	839.04	441	0	0	0	intergen	ENSG00000145725	2684505
5	100479154	100479400	MACS_peak_16602	622.49	246	0	0	1	intergen	ENSG00000145725	2635748
5	100493334	100493774	MACS_peak_16603	598.7	440	0	0	1	intergen	ENSG00000145725	2621374
5	100497681	100498018	MACS_peak_16604	1484.34	337	0	0	1	intergen	ENSG00000145725	2617130
5	100623733	100624029	MACS_peak_16605	566.68	296	0	0	0	intergen	ENSG00000145725	2491119
5	101003394	101003647	MACS_peak_16606	343.81	253	0	0	0	intergen	ENSG00000145725	2111501
5	101058900	101059205	MACS_peak_16607	89.06	305	0	0	0	intergen	ENSG00000145725	2055943
5	101059229	101059498	MACS_peak_16608	84.4	269	0	0	0	intergen	ENSG00000145725	2055650
5	101161681	101162005	MACS_peak_16609	423.97	324	0	0	0	intergen	ENSG00000145725	1953143
5	101447134	101447588	MACS_peak_16611	92.97	454	0	0	0	intergen	ENSG00000145725	1667560
5	101678720	101678980	MACS_peak_16612	862.05	260	0	0	0	intergen	ENSG00000145725	1436168
5	101805337	101805469	MACS_peak_16613	1028.85	132	0	0	0	intergen	ENSG00000145725	1309679
5	101890125	101890500	MACS_peak_16614	105.65	375	0	0	0	intergen	ENSG00000145725	1224648
5	101942235	101942489	MACS_peak_16615	470.06	254	0	0	0	intergen	ENSG00000145725	1172659
5	102001845	102002082	MACS_peak_16616	516.86	237	0	0	0	intergen	ENSG00000145725	1113066
5	102111716	102112056	MACS_peak_16617	104.52	340	0	0	0	intergen	ENSG00000145725	1003092
5	102194801	102195093	MACS_peak_16619	81.72	292	0	0	0	intergen	ENSG00000145725	920055
5	102206989	102207288	MACS_peak_16620	53.38	299	0	0	0	intergen	ENSG00000145725	907860
5	102223846	102224251	MACS_peak_16621	994.64	405	0	0	0	intergen	ENSG00000145725	890897
5	102354096	102354511	MACS_peak_16622	231.17	415	0	0	0	intergen	ENSG00000145725	760637
5	102634480	102634729	MACS_peak_16623	482.83	249	0	0	1	intergen	ENSG00000145725	480419
5	102675942	102676358	MACS_peak_16625	70.73	416	0	0	0	intergen	ENSG00000145725	438790
5	102685958	102686293	MACS_peak_16626	75.01	335	0	0	0	intergen	ENSG00000145725	428855
5	103048621	103049082	MACS_peak_16630	103.6	461	0	0	0	intergen	ENSG00000145725	66066
5	103049611	103049833	MACS_peak_16631	287.98	222	0	0	0	intergen	ENSG00000145725	65315
5	103050847	103051082	MACS_peak_16632	81.05	235	0	0	0	intergen	ENSG00000145725	64066
5	103065889	103066026	MACS_peak_16633	914.41	137	0	0	0	intergen	ENSG00000145725	49122
5	103854051	103854185	MACS_peak_16635	1666.76	134	0	0	0	intergen	ENSG00000145725	641251
5	104237501	104237779	MACS_peak_16636	455.81	278	0	0	0	intergen	ENSG00000145725	1024701
5	104519122	104519540	MACS_peak_16637	79.83	418	0	0	1	intergen	ENSG00000145725	1306322
5	104656865	104657120	MACS_peak_16638	1320.51	255	0	0	1	intergen	ENSG00000145725	1444065
5	104659929	104660234	MACS_peak_16639	1234.98	305	0	0	1	intergen	ENSG00000145725	1447129
5	104718257	104718626	MACS_peak_16640	81.43	369	0	0	1	intergen	ENSG00000145725	1505457
5	104718735	104719122	MACS_peak_16641	69.44	387	0	0	1	intergen	ENSG00000145725	1505935
5	105445803	105446010	MACS_peak_16643	780.06	207	0	0	0	intergen	ENSG00000145725	2233003
5	105589167	105589528	MACS_peak_16644	547.37	361	0	0	0	intergen	ENSG00000145725	2376367
5	105599415	105599623	MACS_peak_16645	362.81	208	0	0	0	intergen	ENSG00000145725	2386615
5	105771645	105771934	MACS_peak_16646	178.37	289	0	0	0	intergen	ENSG00000145725	2558845
5	106361313	106361501	MACS_peak_16648	1079.97	188	0	0	0	intergen	ENSG00000145725	3148513
5	106386321	106386563	MACS_peak_16649	645.81	242	0	0	0	intergen	ENSG00000145725	3173521
5	106387597	106387875	MACS_peak_16650	709.17	278	0	0	0	intergen	ENSG00000145725	3174797
5	106388937	106389261	MACS_peak_16651	532.07	324	0	0	0	intergen	ENSG00000145725	3176137
5	106430253	106430534	MACS_peak_16652	125.94	281	0	0	0	intergen	ENSG00000145725	3217453
5	106801312	106801571	MACS_peak_16654	540.64	259	0	0	0	intergen	ENSG00000145725	3588512
5	107248043	107248364	MACS_peak_16656	549.92	321	0	0	0	intergen	ENSG00000145725	4035243
5	108681267	108681578	MACS_peak_16659	619.62	311	0	0	0	intergen	ENSG00000145725	5468467
5	109602713	109602882	MACS_peak_16666	151.54	169	0	0	0	intergen	ENSG00000145782	6220317
5	110144196	110144529	MACS_peak_16668	422.11	333	0	0	0	intergen	ENSG00000145782	5678670
5	110152639	110152780	MACS_peak_16669	1282.94	141	0	0	0	intergen	ENSG00000145782	5670419
5	110236359	110236623	MACS_peak_16670	75.01	264	0	0	0	intergen	ENSG00000145782	5586576
5	110252580	110252998	MACS_peak_16671	660.32	418	0	0	0	intergen	ENSG00000145782	5570201
5	110279102	110279568	MACS_peak_16672	81.3	466	0	0	0	intergen	ENSG00000145782	5543631
5	110281640	110281929	MACS_peak_16673	122.15	289	0	0	0	intergen	ENSG00000145782	5541270
5	110282539	110282987	MACS_peak_16674	127.91	448	0	0	0	intergen	ENSG00000145782	5540212
5	110777153	110777429	MACS_peak_16677	70.88	276	0	0	0	intergen	ENSG00000145782	5045770
5	110937237	110937565	MACS_peak_16678	64.12	328	0	0	0	intergen	ENSG00000145782	4885634
5	110939048	110939356	MACS_peak_16679	113.69	308	0	0	0	intergen	ENSG00000145782	4883843
5	111063742	111064057	MACS_peak_16680	553.81	315	0	0	0	intergen	ENSG00000145782	4759142
5	111531770	111531974	MACS_peak_16682	486.85	204	0	0	1	intergen	ENSG00000145782	4291225
5	111579252	111579612	MACS_peak_16683	68.83	360	0	0	1	intergen	ENSG00000145782	4243587
5	113711112	113711322	MACS_peak_16695	613.04	210	0	0	0	intergen	ENSG00000145782	2111877
5	113932318	113932638	MACS_peak_16696	62.38	320	0	0	0	intergen	ENSG00000145782	1890561
5	114540350	114540588	MACS_peak_16701	514.01	238	0	0	1	intergen	ENSG00000145782	1282611
5	114675471	114675894	MACS_peak_16702	54.47	423	0	0	0	intergen	ENSG00000145782	1147305
5	115298007	115298395	MACS_peak_16703	180.31	388	0	0	0	intergen	ENSG00000145782	524804
5	115411727	115412073	MACS_peak_16704	72.05	346	0	0	0	intergen	ENSG00000145782	411126
5	115679139	115679572	MACS_peak_16706	106.71	433	0	0	0	intergen	ENSG00000145782	143627
5	115690984	115691305	MACS_peak_16707	93.4	321	0	0	0	intergen	ENSG00000145782	131894
5	116068060	116068389	MACS_peak_16711	1102.85	329	0	0	0	intergen	ENSG00000177879	153978
5	116425931	116426112	MACS_peak_16713	860.3	181	0	0	0	intergen	ENSG00000177879	511849
5	117018146	117018420	MACS_peak_16714	458.32	274	0	0	0	intergen	ENSG00000177879	1104064
5	117114426	117114817	MACS_peak_16715	100.83	391	0	0	0	intergen	ENSG00000177879	1200344
5	117158325	117158573	MACS_peak_16716	485.56	248	0	0	0	intergen	ENSG00000177879	1244243
5	117529176	117529483	MACS_peak_16717	87.45	307	0	0	1	intergen	ENSG00000177879	1615094
5	117543451	117543812	MACS_peak_16719	106.71	361	0	0	1	intergen	ENSG00000177879	1629369
5	117607703	117607915	MACS_peak_16720	369.33	212	0	0	0	intergen	ENSG00000177879	1693621
5	117799186	117799446	MACS_peak_16721	972.38	260	0	0	0	intergen	ENSG00000177879	1885104
5	117930874	117931232	MACS_peak_16723	62.38	358	0	0	1	intergen	ENSG00000177879	2016792
5	118062000	118062301	MACS_peak_16724	488.85	301	0	0	1	intergen	ENSG00000177879	2147918
5	118385926	118386306	MACS_peak_16725	66.8	380	0	0	0	intergen	ENSG00000177879	2471844
5	118543198	118543641	MACS_peak_16727	963.84	443	0	0	1	intergen	ENSG00000177879	2629116
5	118543713	118544014	MACS_peak_16728	563.21	301	0	0	1	intergen	ENSG00000177879	2629631
5	118988097	118988578	MACS_peak_16730	432.62	481	0	0	0	intergen	ENSG00000177879	3074015
5	119021983	119022176	MACS_peak_16731	647.86	193	0	0	1	intergen	ENSG00000177879	3107901
5	120310354	120310646	MACS_peak_16737	136.82	292	0	0	1	intergen	ENSG00000168938	2707603
5	120311184	120311402	MACS_peak_16738	69.68	218	0	0	1	intergen	ENSG00000168938	2706847
5	120409874	120410223	MACS_peak_16739	158.81	349	0	0	0	intergen	ENSG00000168938	2608026
5	120753756	120754017	MACS_peak_16740	724.45	261	0	0	0	intergen	ENSG00000168938	2264232
5	120754287	120754672	MACS_peak_16741	1012.06	385	0	0	0	intergen	ENSG00000168938	2263577
5	121145839	121146141	MACS_peak_16742	562.53	302	0	0	0	intergen	ENSG00000168938	1872108
5	121214771	121214990	MACS_peak_16743	174.78	219	0	0	1	intergen	ENSG00000168938	1803259
5	121237155	121237429	MACS_peak_16744	69.75	274	0	0	1	intergen	ENSG00000168938	1780820
5	121558114	121558443	MACS_peak_16745	78.9	329	0	0	0	intergen	ENSG00000168938	1459806
5	121648392	121648624	MACS_peak_16746	124.31	232	0	0	0	intergen	ENSG00000168938	1369625
5	121826810	121827013	MACS_peak_16747	629.38	203	0	0	0	intergen	ENSG00000168938	1191236
5	121905254	121905560	MACS_peak_16748	845.32	306	0	0	0	intergen	ENSG00000168938	1112689
5	121951371	121951636	MACS_peak_16749	75.5	265	0	0	0	intergen	ENSG00000168938	1066613
5	122210026	122210330	MACS_peak_16750	76.3	304	0	0	0	intergen	ENSG00000168938	807919
5	122498281	122498529	MACS_peak_16751	901.33	248	0	0	0	intergen	ENSG00000168938	519720
5	122514821	122515262	MACS_peak_16752	83.54	441	0	0	0	intergen	ENSG00000168938	502987
5	122516107	122516555	MACS_peak_16753	134.58	448	0	0	0	intergen	ENSG00000168938	501694
5	122595839	122596199	MACS_peak_16754	89.02	360	0	0	0	intergen	ENSG00000168938	422050
5	122633424	122633769	MACS_peak_16755	54.77	345	0	0	1	intergen	ENSG00000168938	384480
5	122704203	122704592	MACS_peak_16756	510.37	389	0	0	1	intergen	ENSG00000168938	313657
5	123279212	123279417	MACS_peak_16758	629.38	205	0	0	0	intergen	ENSG00000061455	84945
5	123671028	123671218	MACS_peak_16761	1017.77	190	0	0	0	intergen	ENSG00000061455	476761
5	124427370	124427661	MACS_peak_16762	127.5	291	0	0	0	intergen	ENSG00000061455	1233103
5	124525564	124525996	MACS_peak_16763	75.01	432	0	0	1	intergen	ENSG00000061455	1331297
5	124758069	124758216	MACS_peak_16765	855.7	147	0	0	0	intergen	ENSG00000061455	1563802
5	125016532	125016693	MACS_peak_16767	785.04	161	0	0	1	intergen	ENSG00000061455	1822265
5	125152176	125152406	MACS_peak_16769	535.45	230	0	0	1	intergen	ENSG00000061455	1957909
5	125362241	125362642	MACS_peak_16770	71.73	401	0	0	1	intergen	ENSG00000061455	2167974
5	125508342	125508618	MACS_peak_16771	603.02	276	0	0	1	intergen	ENSG00000061455	2314075
5	125617608	125617801	MACS_peak_16774	117.59	193	0	0	0	intergen	ENSG00000061455	2423341
5	125762887	125763199	MACS_peak_16775	406.81	312	0	0	0	intergen	ENSG00000061455	2568620
5	125843163	125843581	MACS_peak_16776	603.62	418	0	0	0	intergen	ENSG00000061455	2648896
5	125907500	125907705	MACS_peak_16777	629.38	205	0	0	0	intergen	ENSG00000061455	2713233
5	126234648	126234967	MACS_peak_16780	312.33	319	0	0	1	intergen	ENSG00000061455	3040381
5	126656383	126656707	MACS_peak_16783	547.99	324	0	0	0	intergen	ENSG00000061455	3462116
5	126739462	126739879	MACS_peak_16784	832.49	417	0	0	0	intergen	ENSG00000061455	3545195
5	127267988	127268291	MACS_peak_16785	62.38	303	0	0	0	intergen	ENSG00000061455	4073721
5	127492969	127493270	MACS_peak_16786	563.21	301	0	0	0	intergen	ENSG00000158987	3925650
5	127573030	127573260	MACS_peak_16787	532.66	230	0	0	0	intergen	ENSG00000158987	3845660
5	129053466	129053874	MACS_peak_16796	737.78	408	0	0	0	intergen	ENSG00000158987	2365046
5	129125504	129125864	MACS_peak_16797	526.28	360	0	0	0	intergen	ENSG00000158987	2293056
5	129172619	129172836	MACS_peak_16798	746.04	217	0	0	0	intergen	ENSG00000158987	2246084
5	129767899	129768162	MACS_peak_16804	465.4	263	0	0	1	intergen	ENSG00000158987	1650758
5	129771376	129771626	MACS_peak_16805	613.04	250	0	0	1	intergen	ENSG00000158987	1647294
5	129897053	129897400	MACS_peak_16806	160.72	347	0	0	1	intergen	ENSG00000158987	1521520
5	130720417	130720689	MACS_peak_16807	584.2	272	0	0	0	intergen	ENSG00000158987	698231
5	130786379	130786655	MACS_peak_16808	149.19	276	0	0	0	intergen	ENSG00000158987	632265
5	131089288	131089568	MACS_peak_16809	63.65	280	0	0	0	intergen	ENSG00000158987	329352
5	131110072	131110257	MACS_peak_16810	675.42	185	0	0	0	intergen	ENSG00000158987	308663
5	132063477	132063744	MACS_peak_16820	588.05	267	0	0	0	intergen	ENSG00000197208	225698
5	132064677	132064898	MACS_peak_16821	729.14	221	0	0	0	intergen	ENSG00000197208	224544
5	132982491	132982791	MACS_peak_16824	178.37	300	0	0	0	intergen	ENSG00000197375	586876
5	133135912	133136297	MACS_peak_16827	70.09	385	0	0	0	intergen	ENSG00000197375	740297
5	133625986	133626365	MACS_peak_16829	428.64	379	0	0	0	intergen	ENSG00000197375	1230371
5	133754557	133754817	MACS_peak_16830	467.38	260	0	0	0	intergen	ENSG00000197375	1358942
