chr	start	end	id	score	size	phits	ghits	ohits	type	near_region	near_distance
4	75335702	75336049	MACS_peak_15239	142.05	347	0	0	1	intergen	ENSG00000163743	141987
4	75468833	75469227	MACS_peak_15240	469.92	394	0	0	0	intergen	ENSG00000163743	8809
4	75848370	75848649	MACS_peak_15244	1123.24	279	0	0	0	intergen	ENSG00000138768	34083
4	77618698	77618949	MACS_peak_15252	485.56	251	0	0	0	intergen	ENSG00000138750	1470182
4	78669635	78669866	MACS_peak_15259	831.63	231	0	0	1	intergen	ENSG00000138750	2521119
4	78718144	78718403	MACS_peak_15260	201.59	259	0	0	0	intergen	ENSG00000138750	2569628
4	78758971	78759306	MACS_peak_15261	57.8	335	0	0	0	intergen	ENSG00000138750	2610455
4	78980268	78980614	MACS_peak_15263	79.98	346	0	0	1	intergen	ENSG00000138750	2831752
4	79519712	79519972	MACS_peak_15265	198.49	260	0	0	1	intergen	ENSG00000249242	2962197
4	79538376	79538699	MACS_peak_15266	551.66	323	0	0	1	intergen	ENSG00000249242	2943470
4	80163701	80163908	MACS_peak_15269	780.06	207	0	0	0	intergen	ENSG00000249242	2318261
4	81275612	81275869	MACS_peak_15277	595.98	257	0	0	0	intergen	ENSG00000249242	1206300
4	81297504	81297794	MACS_peak_15278	506.92	290	0	0	0	intergen	ENSG00000249242	1184375
4	82113934	82114390	MACS_peak_15283	58.28	456	0	0	0	intergen	ENSG00000249242	367779
4	82300427	82300861	MACS_peak_15284	101.68	434	0	0	1	intergen	ENSG00000249242	181308
4	83165525	83165722	MACS_peak_15291	226.81	197	0	0	0	intergen	ENSG00000138663	89706
4	83167972	83168355	MACS_peak_15292	191.93	383	0	0	0	intergen	ENSG00000138663	92153
4	83401087	83401418	MACS_peak_15294	82.43	331	0	0	0	intergen	ENSG00000163312	4924
4	83639936	83640260	MACS_peak_15295	429.45	324	0	0	0	intergen	ENSG00000163312	184079
4	83805647	83805916	MACS_peak_15296	103.45	269	0	0	1	intergen	ENSG00000163312	349790
4	84073522	84073876	MACS_peak_15297	52.66	354	0	0	1	intergen	ENSG00000163625	594733
4	84524588	84525000	MACS_peak_15299	101.39	412	0	0	0	intergen	ENSG00000163625	143609
4	84990566	84990777	MACS_peak_15302	87.52	211	0	0	1	intergen	ENSG00000163625	24174
4	85014009	85014257	MACS_peak_15303	153.19	248	0	0	0	intergen	ENSG00000163625	47617
4	85084421	85084662	MACS_peak_15304	501.16	241	0	0	0	intergen	ENSG00000163625	118029
4	85183751	85184115	MACS_peak_15305	348.12	364	0	0	0	intergen	ENSG00000163625	217359
4	85318297	85318615	MACS_peak_15306	419.41	318	0	0	0	intergen	ENSG00000163625	351905
4	85381202	85381601	MACS_peak_15307	127.15	399	0	0	0	intergen	ENSG00000163625	414810
4	87142511	87142644	MACS_peak_15317	710.42	133	0	0	0	intergen	ENSG00000163625	2176119
4	87710789	87711123	MACS_peak_15323	96.37	334	0	0	1	intergen	ENSG00000163625	2744397
4	87714444	87714741	MACS_peak_15324	92.48	297	0	0	1	intergen	ENSG00000163625	2748052
4	87774270	87774628	MACS_peak_15325	73.07	358	0	0	0	intergen	ENSG00000163625	2807878
4	87797866	87798277	MACS_peak_15326	114.31	411	0	0	0	intergen	ENSG00000163625	2831474
4	89157259	89157601	MACS_peak_15335	603.02	342	0	0	0	intergen	ENSG00000163625	4190867
4	89158887	89159198	MACS_peak_15336	812.5	311	0	0	0	intergen	ENSG00000163625	4192495
4	89692750	89692992	MACS_peak_15337	501.16	242	0	0	1	intergen	ENSG00000163625	4726358
4	89700033	89700417	MACS_peak_15338	617.81	384	0	0	1	intergen	ENSG00000163625	4733641
4	91638597	91638805	MACS_peak_15350	770.35	208	0	0	0	intergen	ENSG00000163625	6672205
4	91734658	91734923	MACS_peak_15351	464.09	265	0	0	0	intergen	ENSG00000163625	6768266
4	91789059	91789319	MACS_peak_15352	67.21	260	0	0	0	intergen	ENSG00000163625	6822667
4	91978459	91978820	MACS_peak_15353	77.28	361	0	0	0	intergen	ENSG00000151247	6891863
4	91980641	91980995	MACS_peak_15354	56.05	354	0	0	0	intergen	ENSG00000151247	6889688
4	92201984	92202440	MACS_peak_15355	57.47	456	0	0	0	intergen	ENSG00000151247	6668243
4	94406743	94406993	MACS_peak_15368	726.99	250	0	0	0	intergen	ENSG00000151247	4463690
4	95751829	95752161	MACS_peak_15374	79.37	332	0	0	0	intergen	ENSG00000151247	3118522
4	95752388	95752727	MACS_peak_15375	60.94	339	0	0	0	intergen	ENSG00000151247	3117956
4	95794548	95794864	MACS_peak_15376	75.02	316	0	0	0	intergen	ENSG00000151247	3075819
4	95916787	95917196	MACS_peak_15377	54.31	409	0	0	0	intergen	ENSG00000151247	2953487
4	95917351	95917792	MACS_peak_15378	68.11	441	0	0	0	intergen	ENSG00000151247	2952891
4	96020459	96020763	MACS_peak_15379	561.16	304	0	0	0	intergen	ENSG00000151247	2849920
4	96172599	96172864	MACS_peak_15380	856.77	265	0	0	0	intergen	ENSG00000151247	2697819
4	96293123	96293513	MACS_peak_15381	750.16	390	0	0	0	intergen	ENSG00000151247	2577170
4	96385252	96385385	MACS_peak_15382	877.68	133	0	0	1	intergen	ENSG00000151247	2485298
4	96765414	96765647	MACS_peak_15383	532.66	233	0	0	1	intergen	ENSG00000151247	2105036
4	97161146	97161535	MACS_peak_15384	81.72	389	0	0	0	intergen	ENSG00000151247	1709148
4	98150484	98150773	MACS_peak_15396	449.12	289	0	0	0	intergen	ENSG00000151247	719910
4	98725666	98726030	MACS_peak_15399	107.27	364	0	0	0	intergen	ENSG00000151247	144653
4	99116169	99116482	MACS_peak_15401	108.02	313	0	0	1	intergen	ENSG00000151247	185531
4	99405605	99405850	MACS_peak_15402	918.92	245	0	0	0	intergen	ENSG00000151247	474967
4	99462929	99463275	MACS_peak_15403	481.23	346	0	0	0	intergen	ENSG00000164032	483810
4	100093399	100093661	MACS_peak_15404	466.05	262	0	0	1	intergen	ENSG00000164032	143010
4	100372543	100372841	MACS_peak_15405	453.1	298	0	0	0	intergen	ENSG00000164032	422154
4	100382946	100383309	MACS_peak_15406	80.08	363	0	0	0	intergen	ENSG00000164032	432557
4	101008283	101008446	MACS_peak_15413	848.95	163	0	0	0	intergen	ENSG00000164032	1057894
4	102484700	102485036	MACS_peak_15423	80.67	336	0	0	0	intergen	ENSG00000109332	308346
4	103253793	103254097	MACS_peak_15427	51.72	304	0	0	0	intergen	ENSG00000109332	384896
4	104136935	104137133	MACS_peak_15429	162.14	198	0	0	0	intergen	ENSG00000109332	1268038
4	104279117	104279419	MACS_peak_15430	603.02	302	0	0	1	intergen	ENSG00000138785	1402207
4	104323456	104323868	MACS_peak_15431	76.47	412	0	0	1	intergen	ENSG00000138785	1357758
4	104451707	104452036	MACS_peak_15432	721.05	329	0	0	0	intergen	ENSG00000138785	1229590
4	104634233	104634511	MACS_peak_15433	455.81	278	0	0	1	intergen	ENSG00000138785	1047115
4	104692026	104692378	MACS_peak_15434	65.32	352	0	0	2	intergen	ENSG00000138785	989248
4	104860587	104860849	MACS_peak_15435	591.97	262	0	0	1	intergen	ENSG00000138785	820777
4	105322120	105322417	MACS_peak_15437	64.74	297	0	0	0	intergen	ENSG00000138785	359209
4	105322449	105322759	MACS_peak_15438	64.04	310	0	0	0	intergen	ENSG00000138785	358867
4	106613253	106613405	MACS_peak_15445	429.41	152	0	0	0	intergen	ENSG00000138785	717266
4	106721113	106721419	MACS_peak_15446	74.03	306	0	0	0	intergen	ENSG00000138785	825126
4	106870094	106870226	MACS_peak_15447	920.05	132	0	0	0	intergen	ENSG00000164023	953336
4	106898692	106898950	MACS_peak_15448	444.53	258	0	0	0	intergen	ENSG00000164023	924612
4	107556202	107556510	MACS_peak_15453	953.02	308	0	0	0	intergen	ENSG00000164023	267052
4	108040733	108040983	MACS_peak_15456	70.53	250	0	0	0	intergen	ENSG00000155016	87275
4	108438083	108438357	MACS_peak_15457	108.84	274	0	0	0	intergen	ENSG00000155016	484625
4	109826823	109827041	MACS_peak_15460	580.62	218	0	0	0	intergen	ENSG00000180245	0
4	109894950	109895273	MACS_peak_15461	59.66	323	0	0	0	intergen	ENSG00000183423	22634
4	110211331	110211544	MACS_peak_15465	698.01	213	0	0	0	intergen	ENSG00000183423	339015
4	110760728	110761047	MACS_peak_15467	76.09	319	0	0	0	intergen	ENSG00000183423	888412
4	110873995	110874398	MACS_peak_15468	60.9	403	0	0	0	intergen	ENSG00000183423	1001679
4	111060073	111060396	MACS_peak_15469	287.85	323	0	0	0	intergen	ENSG00000174749	1084000
4	111150802	111151140	MACS_peak_15470	109.84	338	0	0	0	intergen	ENSG00000174749	993256
4	111195636	111195868	MACS_peak_15471	116.72	232	0	0	0	intergen	ENSG00000174749	948528
4	111283083	111283422	MACS_peak_15472	661.26	339	0	0	0	intergen	ENSG00000174749	860974
4	111342339	111342680	MACS_peak_15473	72.11	341	0	0	0	intergen	ENSG00000174749	801716
4	111395798	111396021	MACS_peak_15474	138.14	223	0	0	0	intergen	ENSG00000174749	748375
4	111420759	111421138	MACS_peak_15475	84.4	379	0	0	0	intergen	ENSG00000174749	723258
4	111474937	111475286	MACS_peak_15476	416.71	349	0	0	0	intergen	ENSG00000174749	669110
4	111631782	111632154	MACS_peak_15477	380.3	372	0	0	0	intergen	ENSG00000174749	512242
4	111642111	111642422	MACS_peak_15478	556.45	311	0	0	1	intergen	ENSG00000174749	501974
4	111728613	111728893	MACS_peak_15479	415.79	280	0	0	0	intergen	ENSG00000174749	415503
4	111847823	111847994	MACS_peak_15480	934.99	171	0	0	1	intergen	ENSG00000174749	296402
4	111894945	111895395	MACS_peak_15482	193	450	0	0	1	intergen	ENSG00000174749	249001
4	111951250	111951433	MACS_peak_15483	479.34	183	0	0	1	intergen	ENSG00000174749	192963
4	112060319	112060571	MACS_peak_15484	470.06	252	0	0	1	intergen	ENSG00000174749	83825
4	112088757	112089119	MACS_peak_15485	86.52	362	0	0	0	intergen	ENSG00000174749	55277
4	112482821	112483266	MACS_peak_15486	114.09	445	0	0	0	intergen	ENSG00000138660	212773
4	112683919	112684201	MACS_peak_15487	440.04	282	0	0	0	intergen	ENSG00000138660	413871
4	113852642	113853024	MACS_peak_15488	132.32	382	0	0	0	intergen	ENSG00000138660	1582594
4	113988113	113988367	MACS_peak_15491	79.5	254	0	0	0	intergen	ENSG00000138660	1718065
4	114207266	114207525	MACS_peak_15492	603.02	259	0	0	0	intergen	ENSG00000138660	1937218
4	114384724	114384958	MACS_peak_15493	814.37	234	0	0	0	intergen	ENSG00000138660	2114676
4	114386672	114387035	MACS_peak_15494	524.58	363	0	0	0	intergen	ENSG00000138660	2116624
4	114539151	114539484	MACS_peak_15495	424.75	333	0	0	0	intergen	ENSG00000138660	2269103
4	115172915	115173285	MACS_peak_15497	147.17	370	0	0	0	intergen	ENSG00000138660	2902867
4	115815405	115815762	MACS_peak_15499	50.92	357	0	0	0	intergen	ENSG00000145388	2868605
4	116253963	116254187	MACS_peak_15500	106.25	224	0	0	1	intergen	ENSG00000145388	2430180
4	116330225	116330553	MACS_peak_15501	125.63	328	0	0	0	intergen	ENSG00000145388	2353814
4	116406796	116407094	MACS_peak_15502	89.95	298	0	0	0	intergen	ENSG00000145388	2277273
4	116410818	116411256	MACS_peak_15503	51.32	438	0	0	0	intergen	ENSG00000145388	2273111
4	116499501	116499860	MACS_peak_15504	399.3	359	0	0	1	intergen	ENSG00000145388	2184507
4	116808366	116808839	MACS_peak_15505	69.92	473	0	0	0	intergen	ENSG00000145388	1875528
4	116849000	116849256	MACS_peak_15506	234.17	256	0	0	0	intergen	ENSG00000145388	1835111
4	117198472	117198770	MACS_peak_15507	534.92	298	0	0	0	intergen	ENSG00000145388	1485597
4	117659322	117659636	MACS_peak_15508	122.69	314	0	0	1	intergen	ENSG00000145388	1024731
4	117682300	117682689	MACS_peak_15509	81.72	389	0	0	1	intergen	ENSG00000145388	1001678
4	117945476	117945868	MACS_peak_15510	133.25	392	0	0	0	intergen	ENSG00000145388	738499
4	117952292	117952537	MACS_peak_15511	105.82	245	0	0	0	intergen	ENSG00000145388	731830
4	118270472	118270786	MACS_peak_15514	554.47	314	0	0	0	intergen	ENSG00000145388	413581
4	118424118	118424383	MACS_peak_15515	520.18	265	0	0	0	intergen	ENSG00000145388	259984
4	118539307	118539664	MACS_peak_15516	468.18	357	0	0	1	intergen	ENSG00000145388	144703
4	119067374	119067691	MACS_peak_15518	171.7	317	0	0	0	intergen	ENSG00000145388	351940
4	119078814	119079119	MACS_peak_15519	79.12	305	0	0	0	intergen	ENSG00000145388	363380
4	119410632	119411073	MACS_peak_15521	514.14	441	0	0	1	intergen	ENSG00000145388	695198
4	119676064	119676289	MACS_peak_15522	866.35	225	0	0	0	intergen	ENSG00000145388	960630
4	120045902	120046037	MACS_peak_15523	1717.19	135	0	0	0	intergen	ENSG00000145388	1330468
4	120121676	120121896	MACS_peak_15524	734.14	220	0	0	1	intergen	ENSG00000145388	1406242
4	120251207	120251549	MACS_peak_15525	68.17	342	0	0	1	intergen	ENSG00000145388	1535773
4	120253973	120254253	MACS_peak_15526	108.6	280	0	0	1	intergen	ENSG00000145388	1538539
4	120286909	120287261	MACS_peak_15527	778.35	352	0	0	1	intergen	ENSG00000123737	1513055
4	120478108	120478376	MACS_peak_15528	68.44	268	0	0	0	intergen	ENSG00000123737	1321940
4	120679594	120679819	MACS_peak_15530	533.53	225	0	0	0	intergen	ENSG00000123737	1120497
4	121112589	121112864	MACS_peak_15531	581.92	275	0	0	0	intergen	ENSG00000123737	687452
4	121302863	121303145	MACS_peak_15533	488.85	282	0	0	0	intergen	ENSG00000123737	497171
4	122110982	122111360	MACS_peak_15535	87.93	378	0	0	0	intergen	ENSG00000123737	293960
4	122447733	122447969	MACS_peak_15537	797.63	236	0	0	0	intergen	ENSG00000170917	439727
4	122571829	122572227	MACS_peak_15538	64.79	398	0	0	0	intergen	ENSG00000170917	315469
4	122652373	122652750	MACS_peak_15539	284.37	377	0	0	1	intergen	ENSG00000170917	234946
4	123512379	123512594	MACS_peak_15546	66.31	215	0	0	2	intergen	ENSG00000145375	192928
4	124130253	124130478	MACS_peak_15547	182.05	225	0	0	0	intergen	ENSG00000145375	810802
4	124217386	124217717	MACS_peak_15548	100.86	331	0	0	1	intergen	ENSG00000145375	897935
4	124286463	124286936	MACS_peak_15549	55.88	473	0	0	0	intergen	ENSG00000145375	967012
4	124613029	124613279	MACS_peak_15550	62.16	250	0	0	0	intergen	ENSG00000145375	1293578
4	124614593	124614957	MACS_peak_15551	77.26	364	0	0	0	intergen	ENSG00000145375	1295142
4	124785606	124785933	MACS_peak_15552	546.09	327	0	0	0	intergen	ENSG00000145375	1466155
4	124857367	124857602	MACS_peak_15553	440.38	235	0	0	0	intergen	ENSG00000145375	1537916
4	125313525	125313728	MACS_peak_15554	629.38	203	0	0	0	intergen	ENSG00000145375	1994074
4	125863691	125864081	MACS_peak_15555	52.16	390	0	0	0	intergen	ENSG00000145375	2544240
4	126033836	126034093	MACS_peak_15556	81.12	257	0	0	0	intergen	ENSG00000145375	2714385
4	126219639	126219954	MACS_peak_15557	51.44	315	0	0	0	intergen	ENSG00000145375	2900188
4	126454846	126455108	MACS_peak_15558	859.93	262	0	0	0	intergen	ENSG00000145375	3135395
4	126674746	126675104	MACS_peak_15559	56.38	358	0	0	0	intergen	ENSG00000145375	3355295
4	126865153	126865507	MACS_peak_15560	52.17	354	0	0	0	intergen	ENSG00000145375	3545702
4	126932402	126932782	MACS_peak_15561	64.79	380	0	0	0	intergen	ENSG00000145375	3612951
4	127066921	127067377	MACS_peak_15562	52.21	456	0	0	1	intergen	ENSG00000145375	3747470
4	127593913	127594372	MACS_peak_15564	123.79	459	0	0	0	intergen	ENSG00000145375	4274462
4	127851697	127851924	MACS_peak_15566	736.56	227	0	0	0	intergen	ENSG00000145375	4532246
4	129182699	129182994	MACS_peak_15570	96.06	295	0	0	0	intergen	ENSG00000145375	5863248
4	129362783	129362995	MACS_peak_15571	763.02	212	0	0	0	intergen	ENSG00000145375	6043332
4	129526885	129527083	MACS_peak_15572	642.68	198	0	0	0	intergen	ENSG00000145375	6207434
4	129590797	129591150	MACS_peak_15573	103.45	353	0	0	0	intergen	ENSG00000145375	6271346
4	129597185	129597467	MACS_peak_15574	443.52	282	0	0	0	intergen	ENSG00000145375	6277734
4	130015747	130016121	MACS_peak_15577	427.9	374	0	0	0	intergen	ENSG00000145375	6696296
4	130049831	130050211	MACS_peak_15578	94.4	380	0	0	0	intergen	ENSG00000145375	6730380
4	130070493	130070907	MACS_peak_15579	82.07	414	0	0	0	intergen	ENSG00000145375	6751042
4	130425117	130425320	MACS_peak_15580	274.86	203	0	0	0	intergen	ENSG00000145375	7105666
4	131034498	131034697	MACS_peak_15581	1007.8	199	0	0	0	intergen	ENSG00000145375	7715047
4	131074056	131074404	MACS_peak_15582	65.49	348	0	0	0	intergen	ENSG00000145375	7754605
4	131420188	131420515	MACS_peak_15583	69	327	0	0	1	intergen	ENSG00000109390	7845364
4	131585110	131585480	MACS_peak_15584	640.22	370	0	0	0	intergen	ENSG00000109390	7680399
4	131677553	131677833	MACS_peak_15585	93.4	280	0	0	0	intergen	ENSG00000109390	7588046
4	132309470	132309673	MACS_peak_15586	793.98	203	0	0	0	intergen	ENSG00000109390	6956206
4	132459613	132459997	MACS_peak_15587	168.06	384	0	0	0	intergen	ENSG00000109390	6805882
4	132634497	132634830	MACS_peak_15588	101.68	333	0	0	1	intergen	ENSG00000109390	6631049
4	132650809	132651081	MACS_peak_15589	366.02	272	0	0	1	intergen	ENSG00000109390	6614798
4	133146798	133147047	MACS_peak_15590	485.56	249	0	0	1	intergen	ENSG00000109390	6118832
4	134212888	134213169	MACS_peak_15591	50.92	281	0	0	0	intergen	ENSG00000109390	5052710
4	134567737	134568191	MACS_peak_15592	953.02	454	0	0	0	intergen	ENSG00000109390	4697688
4	134831454	134831683	MACS_peak_15593	282.04	229	0	0	0	intergen	ENSG00000109390	4434196
4	134906567	134906776	MACS_peak_15594	473.4	209	0	0	0	intergen	ENSG00000109390	4359103
4	135007736	135008090	MACS_peak_15595	834.03	354	0	0	0	intergen	ENSG00000109390	4257789
4	135179369	135179676	MACS_peak_15596	54.02	307	0	0	0	intergen	ENSG00000109390	4086203
4	135179797	135180040	MACS_peak_15597	61.35	243	0	0	0	intergen	ENSG00000109390	4085839
4	135181521	135181848	MACS_peak_15598	140.21	327	0	0	0	intergen	ENSG00000109390	4084031
4	135182442	135182812	MACS_peak_15599	53.58	370	0	0	0	intergen	ENSG00000109390	4083067
4	135182815	135183188	MACS_peak_15600	165.34	373	0	0	0	intergen	ENSG00000109390	4082691
4	135864485	135864693	MACS_peak_15601	459.7	208	0	0	0	intergen	ENSG00000109390	3401186
4	136835868	136836001	MACS_peak_15602	960.62	133	0	0	1	intergen	ENSG00000109390	2429878
4	136864597	136864903	MACS_peak_15603	722.05	306	0	0	1	intergen	ENSG00000109390	2400976
4	137164663	137165080	MACS_peak_15604	611.54	417	0	0	1	intergen	ENSG00000109390	2100799
4	137268618	137268844	MACS_peak_15605	848.95	226	0	0	0	intergen	ENSG00000109390	1997035
4	137501767	137502094	MACS_peak_15606	89.02	327	0	0	0	intergen	ENSG00000109390	1763785
4	137831344	137831545	MACS_peak_15607	333.06	201	0	0	0	intergen	ENSG00000109390	1434334
4	138035721	138036034	MACS_peak_15608	488.85	313	0	0	1	intergen	ENSG00000109390	1229845
4	138357447	138357736	MACS_peak_15610	149.97	289	0	0	1	intergen	ENSG00000109390	908143
4	138442867	138443110	MACS_peak_15612	495.06	243	0	0	0	intergen	ENSG00000109390	822769
4	138860397	138860780	MACS_peak_15613	178.37	383	0	0	1	intergen	ENSG00000109390	405099
4	139619709	139619916	MACS_peak_15614	1134.69	207	0	0	1	intergen	ENSG00000164134	199675
4	141346204	141346450	MACS_peak_15622	485.56	246	0	0	0	intergen	ENSG00000179387	792433
4	141383489	141383781	MACS_peak_15623	69	292	0	0	0	intergen	ENSG00000179387	829718
4	142917436	142917568	MACS_peak_15628	792.17	132	0	0	0	intergen	ENSG00000153147	594894
4	143085368	143085656	MACS_peak_15629	449.72	288	0	0	1	intergen	ENSG00000153147	426806
4	143171675	143171940	MACS_peak_15630	69.69	265	0	0	1	intergen	ENSG00000153147	340522
4	143238337	143238475	MACS_peak_15631	1148.16	138	0	0	0	intergen	ENSG00000153147	273987
4	143303255	143303387	MACS_peak_15632	1116.4	132	0	0	1	intergen	ENSG00000153147	209075
4	143804875	143805108	MACS_peak_15636	131.91	233	0	0	1	intergen	ENSG00000153147	247388
4	143810500	143810852	MACS_peak_15637	2877.68	352	0	0	1	intergen	ENSG00000153147	253013
4	144021679	144021957	MACS_peak_15639	442.5	278	0	0	1	intergen	ENSG00000153147	464192
4	144143023	144143277	MACS_peak_15640	511.33	254	0	0	2	intergen	ENSG00000153147	585536
4	145378121	145378476	MACS_peak_15646	106.53	355	0	0	0	intergen	ENSG00000164164	197959
4	146001102	146001354	MACS_peak_15649	108.7	252	0	0	0	intergen	ENSG00000151611	341066
4	146668709	146669122	MACS_peak_15654	69.82	413	0	0	0	intergen	ENSG00000164168	947260
4	147160962	147161253	MACS_peak_15658	830.86	291	0	0	0	intergen	ENSG00000164168	455129
4	147452486	147452914	MACS_peak_15660	103.55	428	0	0	0	intergen	ENSG00000164168	163468
4	147468216	147468562	MACS_peak_15661	53.59	346	0	0	0	intergen	ENSG00000164168	147820
4	147470215	147470516	MACS_peak_15662	203.85	301	0	0	0	intergen	ENSG00000164168	145866
4	147708220	147708618	MACS_peak_15663	1048.74	398	0	0	0	intergen	ENSG00000164168	36175
4	148667152	148667474	MACS_peak_15669	430.51	322	0	0	0	intergen	ENSG00000164168	995107
4	148977953	148978283	MACS_peak_15670	142.05	330	0	0	0	intergen	ENSG00000164168	1305908
4	149088909	149089378	MACS_peak_15671	66.96	469	0	0	0	intergen	ENSG00000164168	1416864
4	149130151	149130569	MACS_peak_15672	114.31	418	0	0	0	intergen	ENSG00000164168	1458106
4	149131259	149131712	MACS_peak_15673	110.89	453	0	0	0	intergen	ENSG00000164168	1459214
4	149917926	149918306	MACS_peak_15681	77.14	380	0	0	0	intergen	ENSG00000164168	2245881
4	149918436	149918748	MACS_peak_15682	51.44	312	0	0	0	intergen	ENSG00000164168	2246391
4	149918943	149919370	MACS_peak_15683	75.11	427	0	0	0	intergen	ENSG00000164168	2246898
4	152139478	152139901	MACS_peak_15691	93.33	423	0	0	0	intergen	ENSG00000164144	639035
4	152922121	152922388	MACS_peak_15693	67.03	267	0	0	0	intergen	ENSG00000164144	3657
4	152923131	152923438	MACS_peak_15694	59.31	307	0	0	0	intergen	ENSG00000164144	4667
4	154104257	154104547	MACS_peak_15695	63.52	290	0	0	0	intergen	ENSG00000145428	344021
4	154170308	154170500	MACS_peak_15696	124.93	192	0	0	1	intergen	ENSG00000145428	410072
4	154172219	154172555	MACS_peak_15697	114.74	336	0	0	1	intergen	ENSG00000145428	411983
4	154622632	154623029	MACS_peak_15698	1271.44	397	0	0	0	intergen	ENSG00000145428	862396
4	154928777	154929043	MACS_peak_15700	995.85	266	0	0	0	intergen	ENSG00000164116	736667
4	155031579	155031832	MACS_peak_15701	302.07	253	0	0	0	intergen	ENSG00000164116	633878
4	156289473	156289810	MACS_peak_15704	113.53	337	0	0	0	intergen	ENSG00000145431	469643
4	156475468	156475780	MACS_peak_15705	555.79	312	0	0	0	intergen	ENSG00000145431	283673
4	156494815	156495076	MACS_peak_15706	592.77	261	0	0	0	intergen	ENSG00000145431	264377
4	156617835	156618113	MACS_peak_15707	455.81	278	0	0	0	intergen	ENSG00000145431	141340
4	156983347	156983701	MACS_peak_15709	529.74	354	0	0	0	intergen	ENSG00000145431	11952
4	158089601	158089913	MACS_peak_15711	102.99	312	0	0	0	intergen	ENSG00000164125	33560
4	159446438	159446787	MACS_peak_15717	466.95	349	0	0	0	intergen	ENSG00000164124	1191026
4	159807020	159807354	MACS_peak_15718	60.1	334	0	0	0	intergen	ENSG00000164124	1551608
4	159900704	159901048	MACS_peak_15719	405.97	344	0	0	0	intergen	ENSG00000164124	1645292
4	159931881	159932358	MACS_peak_15720	58.39	477	0	0	0	intergen	ENSG00000164124	1676469
4	160278802	160279154	MACS_peak_15721	110.41	352	0	0	0	intergen	ENSG00000164124	2023390
4	160331654	160331789	MACS_peak_15722	574.63	135	0	0	0	intergen	ENSG00000164124	2076242
4	160477987	160478326	MACS_peak_15724	365.42	339	0	0	0	intergen	ENSG00000164124	2222575
4	160568444	160568719	MACS_peak_15725	457.69	275	0	0	1	intergen	ENSG00000164124	2313032
4	160623443	160623792	MACS_peak_15726	486.39	349	0	0	0	intergen	ENSG00000164124	2368031
4	160660296	160660606	MACS_peak_15727	477.04	310	0	0	0	intergen	ENSG00000164124	2404884
4	160705869	160706170	MACS_peak_15728	85.72	301	0	0	0	intergen	ENSG00000145414	2402902
4	160851186	160851396	MACS_peak_15729	780.06	210	0	0	0	intergen	ENSG00000145414	2257676
4	160872098	160872315	MACS_peak_15730	496.96	217	0	0	0	intergen	ENSG00000145414	2236757
4	162695869	162696318	MACS_peak_15739	506.92	449	0	0	0	intergen	ENSG00000145414	412754
4	164545795	164546134	MACS_peak_15747	58.54	339	0	0	0	intergen	ENSG00000198498	1025255
4	164546803	164547090	MACS_peak_15748	51.22	287	0	0	0	intergen	ENSG00000198498	1026263
4	164671078	164671487	MACS_peak_15749	57.86	409	0	0	0	intergen	ENSG00000198498	1150538
4	164742410	164742566	MACS_peak_15750	988	156	0	0	0	intergen	ENSG00000198498	1221870
4	165350074	165350215	MACS_peak_15752	616.1	141	0	0	0	intergen	ENSG00000198498	1829534
4	166118197	166118359	MACS_peak_15754	770.61	162	0	0	0	intergen	ENSG00000198498	2597657
4	166270841	166271261	MACS_peak_15755	192.53	420	0	0	0	intergen	ENSG00000145439	2591508
4	166408877	166409143	MACS_peak_15756	488.85	266	0	0	1	intergen	ENSG00000145439	2453626
4	166603710	166603871	MACS_peak_15758	472.38	161	0	0	0	intergen	ENSG00000145439	2258898
4	166643435	166643673	MACS_peak_15759	406.99	238	0	0	0	intergen	ENSG00000145439	2219096
4	167272664	167272996	MACS_peak_15765	58.73	332	0	0	0	intergen	ENSG00000145439	1589773
4	167276204	167276490	MACS_peak_15766	51.57	286	0	0	0	intergen	ENSG00000145439	1586279
4	167278282	167278614	MACS_peak_15767	58.33	332	0	0	0	intergen	ENSG00000145439	1584155
4	167314339	167314595	MACS_peak_15768	69	256	0	0	0	intergen	ENSG00000145439	1548174
4	167498315	167498561	MACS_peak_15769	485.56	246	0	0	0	intergen	ENSG00000145439	1364208
4	167574167	167574523	MACS_peak_15770	413.31	356	0	0	0	intergen	ENSG00000145439	1288246
4	167631457	167631769	MACS_peak_15771	265.34	312	0	0	0	intergen	ENSG00000145439	1231000
4	167707941	167708320	MACS_peak_15772	56.38	379	0	0	0	intergen	ENSG00000145439	1154449
4	169810235	169810590	MACS_peak_15776	529.16	355	0	0	0	intergen	ENSG00000154447	539129
4	169931478	169931762	MACS_peak_15777	575.25	284	0	0	1	intergen	ENSG00000154447	660372
4	169960045	169960369	MACS_peak_15778	662.91	324	0	0	2	intergen	ENSG00000154447	688939
4	170047795	170048068	MACS_peak_15779	749.8	273	0	0	0	intergen	ENSG00000154447	776689
4	170254662	170254887	MACS_peak_15781	220.52	225	0	0	0	intergen	ENSG00000154447	983556
4	170264122	170264550	MACS_peak_15782	51.48	428	0	0	0	intergen	ENSG00000154447	993016
4	170473427	170473757	MACS_peak_15783	172.39	330	0	0	0	intergen	ENSG00000154447	1202321
4	170592036	170592251	MACS_peak_15785	575.31	215	0	0	1	intergen	ENSG00000154447	1320930
