source	target	MI	distance	row_num	interaction_type
ENSG00000104643	ENSG00000104714	0.174766	10669670	4376	Inter-Cytoband
ENSG00000174231	ENSG00000178921	0.174756	6596989	4377	Inter-Cytoband
ENSG00000040487	ENSG00000077549	0.174752	26450	4378	Intra-Cytoband
ENSG00000100239	ENSG00000100335	0.174738	10843872	4379	Inter-Cytoband
ENSG00000125107	ENSG00000172775	0.174734	1367485	4380	Inter-Cytoband
ENSG00000159461	ENSG00000167005	0.174722	67681	4381	Intra-Cytoband
ENSG00000132383	ENSG00000170310	0.174722	7420769	4382	Inter-Cytoband
ENSG00000129422	ENSG00000155975	0.17472	397224	4383	Intra-Cytoband
ENSG00000137804	ENSG00000137807	0.174718	28081552	4384	Inter-Cytoband
ENSG00000180329	ENSG00000188554	0.174717	1502588	4385	Intra-Cytoband
ENSG00000090316	ENSG00000185049	0.174711	692863	4386	Intra-Cytoband
ENSG00000136738	ENSG00000136754	0.174707	9102468	4387	Inter-Cytoband
ENSG00000137804	ENSG00000158402	0.174696	NA	4388	Trans
ENSG00000134910	ENSG00000151503	0.174692	8558407	4389	Inter-Cytoband
ENSG00000149547	ENSG00000172269	0.174686	6472713	4390	Inter-Cytoband
ENSG00000074755	ENSG00000108963	0.174677	1974335	4391	Inter-Cytoband
ENSG00000114383	ENSG00000164091	0.174653	1934394	4392	Inter-Cytoband
ENSG00000110344	ENSG00000110367	0.174644	388181	4393	Intra-Cytoband
ENSG00000108561	ENSG00000167193	0.174633	4012088	4394	Inter-Cytoband
ENSG00000091640	ENSG00000177370	0.174628	3962109	4395	Inter-Cytoband
ENSG00000078369	ENSG00000242485	0.174605	383377	4396	Intra-Cytoband
ENSG00000159792	ENSG00000167291	0.174598	NA	4397	Trans
ENSG00000160087	ENSG00000224051	0.17459	70847	4398	Intra-Cytoband
ENSG00000033327	ENSG00000188997	0.174582	44048	4399	Intra-Cytoband
ENSG00000149136	ENSG00000211450	0.174576	415265	4400	Intra-Cytoband
ENSG00000070413	ENSG00000100099	0.174557	7407141	4401	Inter-Cytoband
ENSG00000074755	ENSG00000132507	0.174552	3302554	4402	Inter-Cytoband
ENSG00000011009	ENSG00000117308	0.174541	4629	4403	Intra-Cytoband
ENSG00000134910	ENSG00000166266	0.174528	17582979	4404	Inter-Cytoband
ENSG00000153485	ENSG00000170270	0.174522	17943	4405	Intra-Cytoband
ENSG00000110066	ENSG00000167792	0.174518	549210	4406	Intra-Cytoband
ENSG00000151498	ENSG00000151503	0.174517	103376	4407	Intra-Cytoband
ENSG00000174227	ENSG00000185619	0.174517	206538	4408	Intra-Cytoband
ENSG00000130638	ENSG00000196419	0.174505	4050679	4409	Inter-Cytoband
ENSG00000126216	ENSG00000150401	0.174498	970814	4410	Intra-Cytoband
ENSG00000167699	ENSG00000180787	0.17447	4321151	4411	Inter-Cytoband
ENSG00000074356	ENSG00000167842	0.174458	1684120	4412	Intra-Cytoband
ENSG00000075336	ENSG00000226742	0.174458	5816050	4413	Inter-Cytoband
ENSG00000115286	ENSG00000129968	0.174439	493283	4414	Intra-Cytoband
ENSG00000100324	ENSG00000100403	0.174429	1901781	4415	Inter-Cytoband
ENSG00000126749	ENSG00000215021	0.174414	5566	4416	Intra-Cytoband
ENSG00000127580	ENSG00000205937	0.174411	1568494	4417	Intra-Cytoband
ENSG00000137494	ENSG00000165490	0.174409	293764	4418	Intra-Cytoband
ENSG00000128185	ENSG00000185651	0.174408	1235171	4419	Intra-Cytoband
ENSG00000054611	ENSG00000100425	0.174387	3010666	4420	Inter-Cytoband
ENSG00000100099	ENSG00000138942	0.174376	4716760	4421	Inter-Cytoband
ENSG00000132383	ENSG00000181284	0.174365	5605741	4422	Inter-Cytoband
ENSG00000178386	ENSG00000204920	0.174358	83505	4423	Intra-Cytoband
ENSG00000101752	ENSG00000167088	0.174339	92690	4424	Intra-Cytoband
ENSG00000100227	ENSG00000100239	0.174335	7759583	4425	Inter-Cytoband
ENSG00000085415	ENSG00000091164	0.174327	43650075	4426	Inter-Cytoband
ENSG00000006695	ENSG00000161956	0.174322	6507621	4427	Inter-Cytoband
ENSG00000149480	ENSG00000149499	0.17431	9004	4428	Intra-Cytoband
ENSG00000137185	ENSG00000187626	0.174305	19737	4429	Intra-Cytoband
ENSG00000069345	ENSG00000196470	0.174286	1401002	4430	Inter-Cytoband
ENSG00000137522	ENSG00000158483	0.17428	141191	4431	Intra-Cytoband
ENSG00000132383	ENSG00000166579	0.174273	6583429	4432	Inter-Cytoband
ENSG00000137804	ENSG00000198826	0.174269	8717550	4433	Inter-Cytoband
ENSG00000068745	ENSG00000272886	0.174254	4595425	4434	Inter-Cytoband
ENSG00000137497	ENSG00000149357	0.174252	83031	4435	Intra-Cytoband
ENSG00000149534	ENSG00000197253	0.17425	NA	4436	Trans
ENSG00000102786	ENSG00000165416	0.174235	1298632	4437	Intra-Cytoband
ENSG00000150776	ENSG00000168092	0.174229	5070181	4438	Inter-Cytoband
ENSG00000106263	ENSG00000164631	0.174223	4334347	4439	Inter-Cytoband
ENSG00000028528	ENSG00000166797	0.174217	21564	4440	Intra-Cytoband
ENSG00000108559	ENSG00000161920	0.174207	629535	4441	Intra-Cytoband
ENSG00000151116	ENSG00000179119	0.174179	76792	4442	Intra-Cytoband
ENSG00000126216	ENSG00000134882	0.174159	13284231	4443	Inter-Cytoband
ENSG00000185252	ENSG00000185608	0.17414	962213	4444	Intra-Cytoband
ENSG00000110107	ENSG00000149476	0.174135	442480	4445	Intra-Cytoband
ENSG00000141499	ENSG00000167193	0.174124	6265382	4446	Inter-Cytoband
ENSG00000108509	ENSG00000132388	0.174116	698733	4447	Intra-Cytoband
ENSG00000114383	ENSG00000198218	0.174115	1290320	4448	Intra-Cytoband
ENSG00000126062	ENSG00000176095	0.17411	630455	4449	Intra-Cytoband
ENSG00000183856	ENSG00000237649	0.174103	NA	4450	Trans
ENSG00000120896	ENSG00000155975	0.174087	5298415	4451	Inter-Cytoband
ENSG00000170619	ENSG00000183309	0.174075	1205029	4452	Intra-Cytoband
ENSG00000143157	ENSG00000152382	0.174072	17063	4453	Intra-Cytoband
ENSG00000118620	ENSG00000196705	0.174069	121404	4454	Intra-Cytoband
ENSG00000132376	ENSG00000161956	0.174068	6067304	4455	Inter-Cytoband
ENSG00000073921	ENSG00000171204	0.174063	329111	4456	Inter-Cytoband
ENSG00000131148	ENSG00000198931	0.174054	3037581	4457	Inter-Cytoband
ENSG00000023041	ENSG00000108055	0.174034	1856737	4458	Intra-Cytoband
ENSG00000072849	ENSG00000178971	0.174029	2753570	4459	Inter-Cytoband
ENSG00000120662	ENSG00000133114	0.174027	3773160	4460	Inter-Cytoband
ENSG00000073921	ENSG00000171202	0.174019	309717	4461	Inter-Cytoband
ENSG00000129559	ENSG00000179933	0.173999	1122087	4462	Inter-Cytoband
ENSG00000070366	ENSG00000132361	0.173995	629547	4463	Intra-Cytoband
ENSG00000007168	ENSG00000174238	0.17399	1075492	4464	Intra-Cytoband
ENSG00000100335	ENSG00000183530	0.173981	7823176	4465	Inter-Cytoband
ENSG00000114383	ENSG00000114902	0.173973	2384928	4466	Inter-Cytoband
ENSG00000108561	ENSG00000161920	0.17397	701349	4467	Intra-Cytoband
ENSG00000062194	ENSG00000152942	0.173963	12195345	4468	Inter-Cytoband
ENSG00000135451	ENSG00000137804	0.173962	NA	4469	Trans
ENSG00000120742	ENSG00000198843	0.173951	60881	4470	Intra-Cytoband
ENSG00000152240	ENSG00000152242	0.173905	69221	4471	Intra-Cytoband
ENSG00000102531	ENSG00000136143	0.173904	1230176	4472	Intra-Cytoband
ENSG00000160799	ENSG00000164051	0.173902	1510438	4473	Intra-Cytoband
ENSG00000133872	ENSG00000134014	0.173886	1973339	4474	Inter-Cytoband
ENSG00000126217	ENSG00000139842	0.173881	313815	4475	Intra-Cytoband
ENSG00000101558	ENSG00000178127	0.173873	811372	4476	Intra-Cytoband
ENSG00000108510	ENSG00000171634	0.173851	5882919	4477	Inter-Cytoband
ENSG00000108963	ENSG00000197879	0.173851	565924	4478	Intra-Cytoband
ENSG00000196591	ENSG00000197498	0.173845	2951013	4479	Intra-Cytoband
ENSG00000150768	ENSG00000167257	0.17384	5207811	4480	Inter-Cytoband
ENSG00000108963	ENSG00000170310	0.17384	7220361	4481	Inter-Cytoband
ENSG00000187837	ENSG00000233822	0.173828	1781973	4482	Inter-Cytoband
ENSG00000108509	ENSG00000132382	0.173803	429095	4483	Intra-Cytoband
ENSG00000074356	ENSG00000220205	0.173797	4356984	4484	Inter-Cytoband
ENSG00000108953	ENSG00000141030	0.173782	15902548	4485	Inter-Cytoband
ENSG00000055950	ENSG00000107862	0.17378	1276074	4486	Inter-Cytoband
ENSG00000120925	ENSG00000168575	0.173779	433162	4487	Intra-Cytoband
ENSG00000170291	ENSG00000174282	0.173776	207950	4488	Intra-Cytoband
ENSG00000004975	ENSG00000129255	0.173774	358188	4489	Intra-Cytoband
ENSG00000129245	ENSG00000196544	0.173767	597103	4490	Intra-Cytoband
ENSG00000099899	ENSG00000099917	0.173764	384047	4491	Intra-Cytoband
ENSG00000135451	ENSG00000148773	0.173759	NA	4492	Trans
ENSG00000021776	ENSG00000137770	0.173742	9575452	4493	Inter-Cytoband
ENSG00000167699	ENSG00000171953	0.173734	17220312	4494	Inter-Cytoband
ENSG00000104613	ENSG00000241852	0.173733	2782461	4495	Intra-Cytoband
ENSG00000141030	ENSG00000167699	0.173732	16489723	4496	Inter-Cytoband
ENSG00000080824	ENSG00000100591	0.173728	24622868	4497	Inter-Cytoband
ENSG00000065150	ENSG00000198176	0.173724	15631063	4498	Inter-Cytoband
ENSG00000099968	ENSG00000185651	0.173701	3920592	4499	Intra-Cytoband
ENSG00000130856	ENSG00000226742	0.173681	3141954	4500	Intra-Cytoband
ENSG00000131467	ENSG00000131475	0.17368	50949	4501	Inter-Cytoband
ENSG00000075089	ENSG00000111231	0.173667	10253362	4502	Inter-Cytoband
ENSG00000048028	ENSG00000150776	0.173666	1723788	4503	Inter-Cytoband
ENSG00000105583	ENSG00000123144	0.173662	62569	4504	Intra-Cytoband
ENSG00000006695	ENSG00000011295	0.173639	1929884	4505	Intra-Cytoband
ENSG00000133597	ENSG00000133606	0.173634	220113	4506	Intra-Cytoband
ENSG00000102893	ENSG00000196470	0.173632	895241	4507	Intra-Cytoband
ENSG00000134884	ENSG00000139842	0.173625	6666520	4508	Inter-Cytoband
ENSG00000126062	ENSG00000163930	0.173618	2046264	4509	Inter-Cytoband
ENSG00000104643	ENSG00000254093	0.173618	519453	4510	Intra-Cytoband
ENSG00000070366	ENSG00000141456	0.173617	2609935	4511	Inter-Cytoband
ENSG00000123358	ENSG00000128016	0.173607	NA	4512	Trans
ENSG00000123200	ENSG00000136143	0.173607	1791271	4513	Inter-Cytoband
ENSG00000141380	ENSG00000153339	0.173606	5812920	4514	Inter-Cytoband
ENSG00000067596	ENSG00000188554	0.1736	313384	4515	Intra-Cytoband
ENSG00000011260	ENSG00000154945	0.173584	567338	4516	Intra-Cytoband
ENSG00000035499	ENSG00000164611	0.173578	99824910	4517	Inter-Cytoband
ENSG00000105171	ENSG00000131943	0.173575	94869	4518	Intra-Cytoband
ENSG00000100324	ENSG00000183530	0.173569	7723485	4519	Inter-Cytoband
ENSG00000129696	ENSG00000155975	0.173555	16226815	4520	Inter-Cytoband
ENSG00000161920	ENSG00000178971	0.173551	3493393	4521	Inter-Cytoband
ENSG00000067596	ENSG00000168591	0.173529	703105	4522	Intra-Cytoband
ENSG00000161526	ENSG00000161533	0.173527	274391	4523	Intra-Cytoband
ENSG00000104613	ENSG00000221914	0.173524	6474351	4524	Inter-Cytoband
ENSG00000136521	ENSG00000136522	0.173515	16405	4525	Intra-Cytoband
ENSG00000065135	ENSG00000116459	0.173508	1900253	4526	Inter-Cytoband
ENSG00000089597	ENSG00000162236	0.173506	182071	4527	Intra-Cytoband
ENSG00000110801	ENSG00000184047	0.173505	318932	4528	Intra-Cytoband
ENSG00000161920	ENSG00000170037	0.173499	3200673	4529	Inter-Cytoband
ENSG00000139835	ENSG00000185896	0.173496	26923	4530	Intra-Cytoband
ENSG00000129245	ENSG00000132361	0.173494	4901844	4531	Inter-Cytoband
ENSG00000062725	ENSG00000108406	0.17349	877624	4532	Inter-Cytoband
ENSG00000104228	ENSG00000104671	0.173486	2871410	4533	Inter-Cytoband
ENSG00000158480	ENSG00000197818	0.173484	90678	4534	Intra-Cytoband
ENSG00000101193	ENSG00000101216	0.173465	649483	4535	Intra-Cytoband
ENSG00000069345	ENSG00000091651	0.173459	265719	4536	Intra-Cytoband
ENSG00000011275	ENSG00000164631	0.173453	1068386	4537	Intra-Cytoband
ENSG00000101624	ENSG00000141385	0.173425	332889	4538	Intra-Cytoband
ENSG00000182149	ENSG00000198373	0.173416	2083690	4539	Inter-Cytoband
ENSG00000086827	ENSG00000172269	0.173408	5363316	4540	Inter-Cytoband
ENSG00000088812	ENSG00000101365	0.173394	812645	4541	Intra-Cytoband
ENSG00000100083	ENSG00000196419	0.173388	4012644	4542	Inter-Cytoband
ENSG00000108590	ENSG00000167721	0.173383	4320812	4543	Inter-Cytoband
ENSG00000101447	ENSG00000115163	0.17338	NA	4544	Trans
ENSG00000107404	ENSG00000224051	0.173379	10520	4545	Intra-Cytoband
ENSG00000160336	ENSG00000213799	0.173352	98247	4546	Intra-Cytoband
ENSG00000123485	ENSG00000148773	0.173346	NA	4547	Trans
ENSG00000118655	ENSG00000197323	0.173338	487636	4548	Intra-Cytoband
ENSG00000270629	ENSG00000271425	0.173337	2466686	4549	Inter-Cytoband
ENSG00000055950	ENSG00000107816	0.173328	27160	4550	Intra-Cytoband
ENSG00000132382	ENSG00000196544	0.173325	3649436	4551	Inter-Cytoband
ENSG00000108591	ENSG00000176974	0.173314	239974	4552	Intra-Cytoband
ENSG00000099381	ENSG00000169955	0.173301	426927	4553	Intra-Cytoband
ENSG00000083635	ENSG00000120685	0.173286	5929383	4554	Inter-Cytoband
ENSG00000141127	ENSG00000142507	0.173284	14043941	4555	Inter-Cytoband
ENSG00000104765	ENSG00000147419	0.173274	1350413	4556	Inter-Cytoband
ENSG00000133872	ENSG00000147439	0.173245	7442594	4557	Inter-Cytoband
ENSG00000137807	ENSG00000156970	0.173228	29253223	4558	Inter-Cytoband
ENSG00000108528	ENSG00000180626	0.173213	242406	4559	Intra-Cytoband
ENSG00000122034	ENSG00000132963	0.173212	1234560	4560	Inter-Cytoband
ENSG00000132382	ENSG00000159842	0.173212	3535379	4561	Inter-Cytoband
ENSG00000106628	ENSG00000146676	0.17321	761612	4562	Intra-Cytoband
ENSG00000149503	ENSG00000162227	0.17319	647330	4563	Intra-Cytoband
ENSG00000135451	ENSG00000237649	0.173187	NA	4564	Trans
ENSG00000108518	ENSG00000167840	0.173182	159889	4565	Intra-Cytoband
ENSG00000129235	ENSG00000179029	0.173182	1532479	4566	Intra-Cytoband
ENSG00000105778	ENSG00000106608	0.173181	11380468	4567	Inter-Cytoband
ENSG00000111665	ENSG00000157456	0.173177	NA	4568	Trans
ENSG00000125870	ENSG00000149346	0.173152	6294658	4569	Inter-Cytoband
ENSG00000141499	ENSG00000167699	0.173145	6928974	4570	Inter-Cytoband
ENSG00000125447	ENSG00000167881	0.173144	802176	4571	Intra-Cytoband
ENSG00000104522	ENSG00000179950	0.173142	203726	4572	Intra-Cytoband
ENSG00000134326	ENSG00000135114	0.173129	NA	4573	Trans
ENSG00000034152	ENSG00000072134	0.173102	2069057	4574	Intra-Cytoband
ENSG00000072571	ENSG00000115163	0.173085	NA	4575	Trans
ENSG00000130177	ENSG00000139746	0.173081	34923063	4576	Inter-Cytoband
ENSG00000177666	ENSG00000177685	0.173079	7242	4577	Intra-Cytoband
ENSG00000083635	ENSG00000120696	0.173062	3749416	4578	Inter-Cytoband
ENSG00000136925	ENSG00000136937	0.173057	33546	4579	Intra-Cytoband
ENSG00000099940	ENSG00000138867	0.173054	3681440	4580	Inter-Cytoband
ENSG00000100216	ENSG00000100410	0.173047	2777769	4581	Inter-Cytoband
ENSG00000204351	ENSG00000204574	0.173039	1387704	4582	Intra-Cytoband
ENSG00000179526	ENSG00000187954	0.173035	350949	4583	Intra-Cytoband
ENSG00000046889	ENSG00000127329	0.173013	NA	4584	Trans
ENSG00000108953	ENSG00000170037	0.173009	6587829	4585	Inter-Cytoband
ENSG00000204977	ENSG00000253797	0.172996	2028803	4586	Inter-Cytoband
ENSG00000171222	ENSG00000175602	0.172994	NA	4587	Trans
ENSG00000099940	ENSG00000100028	0.172993	3696520	4588	Inter-Cytoband
ENSG00000103528	ENSG00000205730	0.172982	54039	4589	Intra-Cytoband
ENSG00000255587	ENSG00000263961	0.172973	NA	4590	Trans
ENSG00000159842	ENSG00000179409	0.172968	259104	4591	Intra-Cytoband
ENSG00000110274	ENSG00000173456	0.172965	2019970	4592	Intra-Cytoband
ENSG00000135476	ENSG00000148773	0.172962	NA	4593	Trans
ENSG00000062370	ENSG00000159882	0.17296	323607	4594	Intra-Cytoband
ENSG00000156256	ENSG00000198862	0.172947	96485	4595	Intra-Cytoband
ENSG00000070413	ENSG00000100028	0.172943	5519221	4596	Inter-Cytoband
ENSG00000086827	ENSG00000167257	0.172935	3499438	4597	Inter-Cytoband
ENSG00000179178	ENSG00000253313	0.172933	11889	4598	Intra-Cytoband
ENSG00000140365	ENSG00000177971	0.172926	303194	4599	Intra-Cytoband
ENSG00000110717	ENSG00000173020	0.172913	764207	4600	Intra-Cytoband
ENSG00000065802	ENSG00000068024	0.172912	621426	4601	Intra-Cytoband
ENSG00000100632	ENSG00000170468	0.172911	4110841	4602	Inter-Cytoband
ENSG00000110066	ENSG00000172663	0.172903	693153	4603	Intra-Cytoband
ENSG00000107951	ENSG00000136738	0.172898	12665676	4604	Inter-Cytoband
ENSG00000070718	ENSG00000147533	0.172895	662550	4605	Intra-Cytoband
ENSG00000134049	ENSG00000141425	0.172894	11168447	4606	Inter-Cytoband
ENSG00000134049	ENSG00000152223	0.172885	1305225	4607	Intra-Cytoband
ENSG00000099804	ENSG00000172270	0.172882	39565	4608	Intra-Cytoband
ENSG00000126947	ENSG00000196440	0.172879	132244	4609	Intra-Cytoband
ENSG00000012232	ENSG00000104290	0.172854	106264	4610	Intra-Cytoband
ENSG00000134884	ENSG00000198176	0.172842	7043048	4611	Inter-Cytoband
ENSG00000124571	ENSG00000171453	0.17283	12628	4612	Intra-Cytoband
ENSG00000108559	ENSG00000170222	0.172828	5336631	4613	Inter-Cytoband
ENSG00000137494	ENSG00000171202	0.172814	2454228	4614	Intra-Cytoband
ENSG00000119541	ENSG00000141380	0.172813	37372937	4615	Inter-Cytoband
ENSG00000108344	ENSG00000161395	0.1728	309675	4616	Inter-Cytoband
ENSG00000174238	ENSG00000185722	0.172799	2646189	4617	Inter-Cytoband
ENSG00000133872	ENSG00000173273	0.172756	20507098	4618	Inter-Cytoband
ENSG00000010256	ENSG00000114316	0.172751	678829	4619	Intra-Cytoband
ENSG00000162244	ENSG00000197958	0.17275	NA	4620	Trans
ENSG00000070501	ENSG00000168575	0.172735	78021	4621	Intra-Cytoband
ENSG00000149658	ENSG00000203880	0.172728	1060266	4622	Intra-Cytoband
ENSG00000126267	ENSG00000170906	0.172725	18454505	4623	Inter-Cytoband
ENSG00000091164	ENSG00000167088	0.172718	34984941	4624	Inter-Cytoband
ENSG00000145386	ENSG00000164611	0.172709	NA	4625	Trans
ENSG00000156599	ENSG00000166889	0.172686	1968969	4626	Intra-Cytoband
ENSG00000076201	ENSG00000181555	0.172679	364582	4627	Intra-Cytoband
ENSG00000167380	ENSG00000204920	0.172674	197211	4628	Intra-Cytoband
ENSG00000132600	ENSG00000132612	0.172664	1000382	4629	Intra-Cytoband
ENSG00000149743	ENSG00000173264	0.172643	46263	4630	Intra-Cytoband
ENSG00000163040	ENSG00000173272	0.172641	62775	4631	Intra-Cytoband
ENSG00000074356	ENSG00000174282	0.172606	3657201	4632	Inter-Cytoband
ENSG00000100156	ENSG00000128298	0.172603	6755	4633	Intra-Cytoband
ENSG00000088038	ENSG00000105063	0.172602	1092063	4634	Intra-Cytoband
ENSG00000100577	ENSG00000100603	0.172597	396715	4635	Intra-Cytoband
ENSG00000108523	ENSG00000179409	0.172593	4195594	4636	Inter-Cytoband
ENSG00000108963	ENSG00000167842	0.172583	3456175	4637	Inter-Cytoband
ENSG00000170291	ENSG00000198920	0.172579	673268	4638	Intra-Cytoband
ENSG00000007168	ENSG00000091640	0.172578	2366016	4639	Inter-Cytoband
ENSG00000120438	ENSG00000146457	0.172576	52913	4640	Intra-Cytoband
ENSG00000139842	ENSG00000198824	0.172561	1106142	4641	Intra-Cytoband
ENSG00000141456	ENSG00000213859	0.172525	2682115	4642	Inter-Cytoband
ENSG00000129255	ENSG00000132382	0.172495	3044632	4643	Inter-Cytoband
ENSG00000091640	ENSG00000170043	0.172493	2971119	4644	Inter-Cytoband
ENSG00000145284	ENSG00000249242	0.172492	146369	4645	Intra-Cytoband
ENSG00000174282	ENSG00000215041	0.172482	143738	4646	Intra-Cytoband
ENSG00000007520	ENSG00000074071	0.172481	422650	4647	Intra-Cytoband
ENSG00000141258	ENSG00000179409	0.172479	1593084	4648	Intra-Cytoband
ENSG00000093000	ENSG00000100395	0.172472	3958636	4649	Inter-Cytoband
ENSG00000105492	ENSG00000165646	0.172467	NA	4650	Trans
ENSG00000179950	ENSG00000185803	0.172435	537791	4651	Intra-Cytoband
ENSG00000088038	ENSG00000179943	0.172428	1453654	4652	Intra-Cytoband
ENSG00000042429	ENSG00000110172	0.172425	3583067	4653	Inter-Cytoband
ENSG00000115602	ENSG00000255587	0.172421	NA	4654	Trans
ENSG00000141428	ENSG00000186496	0.172369	605386	4655	Intra-Cytoband
ENSG00000103494	ENSG00000166971	0.172356	107113	4656	Intra-Cytoband
ENSG00000010322	ENSG00000164087	0.172348	379865	4657	Inter-Cytoband
ENSG00000138160	ENSG00000138182	0.172347	2891676	4658	Inter-Cytoband
ENSG00000164051	ENSG00000164062	0.172341	1241838	4659	Intra-Cytoband
ENSG00000099849	ENSG00000177106	0.172325	134034	4660	Intra-Cytoband
ENSG00000111665	ENSG00000175063	0.172315	NA	4661	Trans
ENSG00000092068	ENSG00000168003	0.172283	NA	4662	Trans
ENSG00000149564	ENSG00000161940	0.172279	NA	4663	Trans
ENSG00000088766	ENSG00000125885	0.17225	55438	4664	Intra-Cytoband
ENSG00000040633	ENSG00000167699	0.172249	6477931	4665	Inter-Cytoband
ENSG00000171320	ENSG00000184661	0.172249	2312952	4666	Inter-Cytoband
ENSG00000152234	ENSG00000154832	0.172243	4202095	4667	Intra-Cytoband
ENSG00000158941	ENSG00000198042	0.172241	10880118	4668	Inter-Cytoband
ENSG00000159377	ENSG00000163159	0.172235	229547	4669	Intra-Cytoband
ENSG00000108557	ENSG00000177427	0.172224	579061	4670	Intra-Cytoband
ENSG00000182325	ENSG00000185000	0.172219	40847	4671	Intra-Cytoband
ENSG00000134440	ENSG00000141759	0.17221	22370155	4672	Inter-Cytoband
ENSG00000104133	ENSG00000166887	0.172206	2403995	4673	Inter-Cytoband
ENSG00000134153	ENSG00000198146	0.172204	894324	4674	Intra-Cytoband
ENSG00000104228	ENSG00000198791	0.172186	10059923	4675	Inter-Cytoband
ENSG00000103018	ENSG00000132612	0.17217	113169	4676	Intra-Cytoband
ENSG00000114316	ENSG00000198218	0.172163	248124	4677	Intra-Cytoband
ENSG00000119682	ENSG00000133935	0.172157	996354	4678	Intra-Cytoband
ENSG00000127804	ENSG00000170043	0.172148	5524783	4679	Inter-Cytoband
ENSG00000204519	ENSG00000213762	0.172142	67736	4680	Intra-Cytoband
ENSG00000093000	ENSG00000100324	0.172141	5764100	4681	Inter-Cytoband
ENSG00000165046	ENSG00000175324	0.172137	222886	4682	Intra-Cytoband
ENSG00000120889	ENSG00000168495	0.172132	775029	4683	Intra-Cytoband
ENSG00000100888	ENSG00000165792	0.172129	395424	4684	Intra-Cytoband
ENSG00000108561	ENSG00000180787	0.172126	354529	4685	Intra-Cytoband
ENSG00000006695	ENSG00000167721	0.172106	11746993	4686	Inter-Cytoband
ENSG00000108826	ENSG00000154945	0.172086	325333	4687	Intra-Cytoband
ENSG00000163939	ENSG00000164091	0.172083	290931	4688	Inter-Cytoband
ENSG00000104221	ENSG00000169490	0.172081	1145540	4689	Inter-Cytoband
ENSG00000101189	ENSG00000149658	0.172056	398976	4690	Intra-Cytoband
ENSG00000153339	ENSG00000177576	0.172044	17648077	4691	Inter-Cytoband
ENSG00000164062	ENSG00000198218	0.172037	644295	4692	Intra-Cytoband
ENSG00000100983	ENSG00000131069	0.172034	56287	4693	Intra-Cytoband
ENSG00000108528	ENSG00000175826	0.172026	2306461	4694	Inter-Cytoband
ENSG00000088038	ENSG00000119574	0.172006	4375813	4695	Inter-Cytoband
ENSG00000040531	ENSG00000074356	0.172005	165697	4696	Intra-Cytoband
ENSG00000149547	ENSG00000150768	0.172003	13544402	4697	Inter-Cytoband
ENSG00000004975	ENSG00000108963	0.172001	5195231	4698	Inter-Cytoband
ENSG00000125386	ENSG00000174227	0.17199	2037421	4699	Intra-Cytoband
ENSG00000161920	ENSG00000167193	0.171989	3310739	4700	Inter-Cytoband
ENSG00000122026	ENSG00000186184	0.171988	369433	4701	Intra-Cytoband
ENSG00000124459	ENSG00000159882	0.171978	90319	4702	Intra-Cytoband
ENSG00000132600	ENSG00000198373	0.171961	1451332	4703	Intra-Cytoband
ENSG00000006194	ENSG00000205937	0.17196	1010684	4704	Intra-Cytoband
ENSG00000100796	ENSG00000100815	0.171957	508380	4705	Intra-Cytoband
ENSG00000103479	ENSG00000103494	0.171953	164176	4706	Intra-Cytoband
ENSG00000141258	ENSG00000177370	0.171947	1340381	4707	Intra-Cytoband
ENSG00000037965	ENSG00000197757	0.171947	18482	4708	Intra-Cytoband
ENSG00000020426	ENSG00000100625	0.171945	25214	4709	Intra-Cytoband
ENSG00000167257	ENSG00000167283	0.171944	1168529	4710	Intra-Cytoband
ENSG00000134882	ENSG00000198176	0.17194	14383947	4711	Inter-Cytoband
ENSG00000130713	ENSG00000148308	0.17192	2336954	4712	Inter-Cytoband
ENSG00000103018	ENSG00000132600	0.171888	1113551	4713	Intra-Cytoband
ENSG00000108523	ENSG00000132361	0.171884	2250622	4714	Inter-Cytoband
ENSG00000167193	ENSG00000180787	0.171881	3657559	4715	Inter-Cytoband
ENSG00000101152	ENSG00000101191	0.171877	1017444	4716	Intra-Cytoband
ENSG00000103091	ENSG00000141076	0.171846	5740076	4717	Inter-Cytoband
ENSG00000124214	ENSG00000124228	0.171835	105956	4718	Intra-Cytoband
ENSG00000074755	ENSG00000132383	0.171834	2174743	4719	Inter-Cytoband
ENSG00000088448	ENSG00000134884	0.17182	4336867	4720	Inter-Cytoband
ENSG00000168014	ENSG00000175582	0.171819	337076	4721	Intra-Cytoband
ENSG00000136942	ENSG00000197756	0.171797	NA	4722	Trans
ENSG00000155363	ENSG00000155366	0.171796	27965	4723	Intra-Cytoband
ENSG00000117620	ENSG00000156875	0.17179	68746	4724	Intra-Cytoband
ENSG00000141252	ENSG00000170037	0.171788	7423433	4725	Inter-Cytoband
ENSG00000130177	ENSG00000134882	0.171783	15034113	4726	Inter-Cytoband
ENSG00000090889	ENSG00000117650	0.171781	NA	4727	Trans
ENSG00000029725	ENSG00000132361	0.17176	2592879	4728	Inter-Cytoband
ENSG00000029725	ENSG00000132382	0.171751	743368	4729	Intra-Cytoband
ENSG00000142186	ENSG00000176973	0.171751	47272	4730	Intra-Cytoband
ENSG00000141644	ENSG00000175387	0.171746	2457925	4731	Intra-Cytoband
ENSG00000141127	ENSG00000141499	0.171741	11154014	4732	Inter-Cytoband
