ensemblID	chr	start	end	band	symbol	isHK	isTF	lfc	avg_log2_cpm_exp	p_value	FDR	B	avg_exp	avg_log2_exp	avg_cpm_exp
ENSG00000105700	19	18557762	18569387	p13.11	KXD1	1	0	-0.230225445154759	5.89539848271102	5.02478863912544e-30	1.2264551562007001e-29	Inf	3080.07673562868	11.5790983410596	59.9188716203223
ENSG00000105723	19	42230186	42242625	q13.2	GSK3A	1	0	0.265361522011403	6.42844510672067	5.85672312387272e-31	1.45703352517933e-30	Inf	4467.90262500986	12.1124344000355	86.9396351965873
ENSG00000105778	7	32495426	32588721	p14.3	AVL9	0	0	0.729915955094566	6.3976072386831	3.68606958917314e-76	2.70548535667809e-75	Inf	4426.90751645408	12.0815756266155	86.089763712933
ENSG00000105793	7	90335223	90391455	q21.13	GTPBP10	1	0	0.264974226848269	4.74040358231836	3.4698387422772e-17	6.27075114942193e-17	36.7368005696771	1402.71187840882	10.4229136423189	27.286115337161
ENSG00000105819	7	103297422	103329511	q22.1	PMPCB	1	0	0	5.97022419611754	0	0	0	3271.53462813791	11.6539650499944	63.5672594800394
ENSG00000105821	7	103312474	103344873	q22.1	DNAJC2	1	0	0.331229950444759	4.79495136595773	5.66150685181145e-28	1.312584497407e-27	Inf	1449.24080619703	10.4775512250912	28.1683843878661
ENSG00000105829	7	93962762	94004382	q21.3	BET1	0	0	0.224643010225733	4.84997516681817	1.14433996169624e-18	2.13994529788003e-18	Inf	1499.70896099073	10.5326596829237	29.1685255513713
ENSG00000105856	7	107168961	107202529	q22.3	HBP1	1	1	-0.358831006043265	6.32882662632429	3.06607144508314e-29	7.33525918944352e-29	Inf	4210.09911761423	12.0127625066959	81.866967676623
ENSG00000105865	7	107563484	107578464	q22.3	DUS4L	0	0	0.450012701754989	3.26029717299278	4.69965055619347e-35	1.27862297275083e-34	Inf	502.936216407145	8.93896520179405	9.77849130435545
ENSG00000105879	7	107743697	107761667	q22.3	CBLL1	0	0	0.171006710415227	5.96825713868212	7.75206516243629e-7	1.05742523005469e-6	13.7596725755496	3292.32803618608	11.6519884739317	64.0418315237376
ENSG00000105953	7	44606572	44709066	p13	OGDH	0	0	0	6.72556939276989	0	0	0	5525.71840666356	12.4096785041653	107.38928328675
ENSG00000105968	7	44826791	44848083	p13	H2AFV	1	0	0.0950003607177993	7.3608474228451	1.58276604659956e-4	1.99156357111033e-4	8.52122115143461	8561.01446513848	13.0451474562217	166.462008434642
ENSG00000105974	7	116524785	116561184	q31.2	CAV1	0	0	-3.31679479958593	5.99366244130759	1.81564235366948e-222	2.62796074270121e-218	Inf	3373.35986819788	11.6774036998808	65.5888621503204
ENSG00000105983	7	156668946	156893230	q36.3	LMBR1	0	0	0.817455645602096	6.37919521265175	6.49282676560316e-90	6.93047010363865e-89	Inf	4363.47404484164	12.063154988739	84.8067162499394
ENSG00000105993	7	157335381	157417439	q36.3	DNAJB6	0	0	0.167414818350119	6.72676995304309	4.30123432112459e-8	6.09935001116462e-8	16.6124984725482	5563.68055090769	12.4108763512048	108.083972244418
ENSG00000105996	7	27100354	27102811	p15.2	HOXA2	0	1	-3.00281597573384	-0.391669160601726	7.6162656073961e-118	1.87479300002468e-116	Inf	48.3930151419223	5.20484734639589	0.941021737197766
ENSG00000105997	7	27106184	27152581	p15.2	HOXA3	0	1	-2.32626531507801	1.18415127949317	8.12826701751468e-104	1.26913200443913e-102	Inf	132.471319036972	6.84039610592029	2.5785593280964
ENSG00000106004	7	27141052	27143668	p15.2	HOXA5	0	1	-3.01167873264282	1.96077879265598	4.02555774283933e-125	1.3212227385455e-123	Inf	256.190482418929	7.62934910038104	4.96842989255955
ENSG00000106006	7	27145396	27150603	p15.2	HOXA6	0	1	-3.35405313521911	-0.83268429175961	3.19642400503732e-113	6.63773903140749e-112	Inf	37.2135530090456	4.72314934462737	0.724791312981423
ENSG00000106009	7	2537877	2555727	p22.3	BRAT1	1	0	0.459537357513446	6.06664584960566	5.06296492113094e-49	1.90986067939664e-48	Inf	3499.64547718936	11.7504441888608	68.0258410205676
ENSG00000106012	7	2558972	2614734	p22.3	IQCE	0	0	0.742223965827499	5.77916810880482	1.34212562134675e-61	6.85943723282942e-61	Inf	2906.9514587799	11.4627643872594	56.4810251491752
ENSG00000106025	7	120787320	120858402	q31.31	TSPAN12	0	0	-0.707638928576517	3.52763657511849	1.29608647104659e-14	2.19666927188857e-14	31.4485335389825	752.026826765225	9.20651632143432	14.6068769654877
ENSG00000106028	7	141738321	141787922	q34	SSBP1	1	0	0.489061010106102	5.8885116510984	7.38943342775708e-60	3.62681110319959e-59	Inf	3081.8918906927	11.572201518504	59.9279588323313
ENSG00000106052	7	27739331	27844564	p15.2	TAX1BP1	1	0	0.530694441644218	8.16890361271708	7.91110634715824e-43	2.59944048283243e-42	Inf	15203.7011735171	13.8533483956793	295.506228301412
ENSG00000106086	7	30027404	30130483	p14.3	PLEKHA8	0	0	0.439441213638346	3.86887845801968	3.81901829182507e-17	6.88803373904998e-17	36.7368005696771	793.066966640016	9.54944404118011	15.4005947492732
ENSG00000106105	7	30594681	30634033	p14.3	GARS	1	0	0.615911292293556	6.65010096055226	1.26577657823452e-68	7.67526191594738e-68	Inf	5247.42764249872	12.3341791372267	102.117981987756
ENSG00000106144	7	143288215	143307696	q34	CASP2	0	0	0.204108678927735	5.98062701672214	8.63643137581775e-13	1.3987211338658e-12	27.2954278449651	3296.57706886171	11.6643725167044	64.1133056281438
ENSG00000106244	7	99392048	99408829	q22.1	PDAP1	1	0	0.256736576616756	6.74605240255114	3.33896961573292e-24	7.12490730032703e-24	Inf	5577.08914296327	12.4301706008672	108.442722939417
ENSG00000106245	7	99408641	99419616	q22.1	BUD31	0	0	0.154054161808297	5.64358745692888	9.26494515521034e-13	1.4995059395786e-12	27.2259112595408	2592.34269824618	11.327105225593	50.4104405466098
ENSG00000106246	7	99416739	99466163	q22.1	PTCD1	1	0	0.209670344422484	2.9920420575716	6.22109814932534e-15	1.06234278684916e-14	32.1724523782093	412.48066668365	8.66956272461206	8.02267556673181
ENSG00000106263	7	2354086	2380745	p22.3	EIF3B	1	0	0	7.5333958678333	0	0	0	9652.45712906516	13.2177344144048	187.593011796531
ENSG00000106268	7	2242222	2251146	p22.3	NUDT1	0	0	0.18866077900805	3.97134838964738	3.41730094949034e-11	5.30082670055977e-11	23.6605732815638	818.216511916136	9.65237027956587	15.9158136379506
ENSG00000106290	7	100107070	100119841	q22.1	TAF6	0	0	0.157973593983241	5.49636008795643	3.57161745803786e-10	5.37655653537598e-10	21.3438027271196	2349.19466782278	11.1797510202091	45.6762938976885
ENSG00000106330	7	100612102	100615384	q22.1	MOSPD3	0	0	0.394366102406624	5.02337599782239	1.19049028965358e-39	3.61771078153389e-39	Inf	1695.48074486497	10.7062776524289	32.9693159876882
ENSG00000106344	7	128297685	128343908	q32.1	RBM28	1	0	0	4.93901414120001	0	0	0	1597.18434764377	10.6218135297578	31.0596412498578
ENSG00000106346	7	6104884	6161564	p22.1	USP42	0	0	0.115409431561733	4.47125916435886	1.63001038684366e-5	2.1271995617325e-5	10.7580978378331	1156.0341543829	10.1533476467943	22.4845954603881
ENSG00000106351	7	100539211	100568219	q22.1	AGFG2	0	0	-0.259290755273755	4.5812933155798	8.03049211219851e-12	1.26602050791811e-11	25.092557410493	1271.26958040225	10.2635369878563	24.7048640236888
ENSG00000106355	7	32485332	32495283	p14.3	LSM5	1	0	0.207678365831746	5.35234750402357	2.21629396830969e-12	3.5512718805839e-12	26.3637157204336	2141.5366885858	11.0355983119003	41.6244600296294
ENSG00000106367	7	101154400	101161596	q22.1	AP1S1	0	0	0.762524772607113	6.08455986347231	1.8275880944352e-85	1.71435580549935e-84	Inf	3554.44213300417	11.7683671146277	69.0568683301384
ENSG00000106399	7	7636518	7718607	p21.3	RPA3	1	0	0.89658057948323	4.74820082984199	1.05750195856658e-99	1.46893314283039e-98	Inf	1405.75297257659	10.4307295682769	27.3313862780183
ENSG00000106400	7	101217668	101224190	q22.1	ZNHIT1	1	0	0.218620685440676	6.4334670840871	6.18763694436771e-21	1.22583981840649e-20	Inf	4487.94592621148	12.1174586437011	87.2588094415138
ENSG00000106460	7	12211241	12243367	p21.3	TMEM106B	1	0	0.394011997582593	7.0549178248033	2.21148145149707e-21	4.42908295682422e-21	Inf	7086.87969801571	12.739127611108	137.784074732441
ENSG00000106477	7	130393771	130442433	q32.2	CEP41	0	0	0.350796961130683	3.95957534838549	3.08782381818656e-16	5.46237618484873e-16	35.127362657243	827.299806151144	9.6404917469142	16.087057379222
ENSG00000106479	7	149838367	149867479	q36.1	ZNF862	0	0	-0.0721426227098106	4.71250384741908	0.013662625994424	0.0157622229111504	4.13425138909889	1371.84726254993	10.3949781307306	26.6631042913093
ENSG00000106565	7	150791285	150801360	q36.1	TMEM176B	0	0	-0.619535955559327	5.84222044131374	6.55610124741066e-14	1.09122595969436e-13	29.8461914495298	3488.4629844641	11.5257410932896	67.772934999105
ENSG00000106588	7	42916857	42932223	p14.1	PSMA2	1	0	0.319292824503261	4.00316744173627	1.9468832587295e-21	3.90563940219692e-21	Inf	840.215581111013	9.68425747975705	16.3370768457416
ENSG00000106591	7	42932200	42948958	p14.1	MRPL32	1	0	0.110314836511513	5.4123546474901	1.74334206505388e-4	2.19018601246331e-4	8.42613485196774	2229.28582018689	11.0956649900636	43.3493128766365
ENSG00000106605	7	43758680	43807342	p13	BLVRA	0	0	0.683323831147317	6.04832108783936	4.81655685169246e-29	1.14681434234902e-28	Inf	3647.48538185937	11.7320430911108	70.8559120686019
ENSG00000106608	7	43875894	43926411	p13	URGCP	1	0	0.149085861694922	5.60034120425042	1.84801091976671e-10	2.80849538562614e-10	21.9932019425998	2522.17483731911	11.2838225022585	49.0503903362815
ENSG00000106615	7	151466012	151520120	q36.1	RHEB	0	0	0	5.6622377313228	0	0	0	2634.08458371279	11.3457651508508	51.2386242729307
ENSG00000106617	7	151556111	151877125	q36.1	PRKAG2	0	0	-0.115380455396232	5.18220714547861	3.8413741187236e-4	4.75376615889239e-4	7.65092770288991	1903.59259896505	10.8652812103724	37.012749338862
ENSG00000106628	7	44114681	44124358	p13	POLD2	1	0	0.183222546340108	6.79145182655656	5.35648308194289e-13	8.71904364912746e-13	27.7681496663014	5772.11287198389	12.4755856932927	112.159644148805
ENSG00000106635	7	73536356	73558002	q11.23	BCL7B	1	0	-0.0966148701154631	5.73159241398696	2.38010590817406e-5	3.08854697103384e-5	10.3851938346219	2758.88503829298	11.4151758658968	53.6560096963208
ENSG00000106636	7	44200968	44214294	p13	YKT6	1	0	0.36955440013154	6.94017118924278	3.69788033662676e-46	1.31055631714828e-45	Inf	6380.35906879736	12.6243560848859	124.065394454182
ENSG00000106682	7	74174245	74197101	q11.23	EIF4H	1	0	-0.128527946158571	7.65999618480096	1.79371296030301e-9	2.64596426696145e-9	19.7502302889181	10501.062913927	13.3443615926555	204.185459199238
ENSG00000106803	9	99222064	99230615	q22.33	SEC61B	1	0	0.19550181945169	6.45019731660702	2.33178584882804e-13	3.83438631855681e-13	28.5895123109701	4564.31753143944	12.1341932159043	88.7159333135568
ENSG00000106993	9	4679559	4708398	p24.1	CDC37L1	1	0	-0.11888530386201	5.10073849866826	4.7376535832958e-5	6.07268844886852e-5	9.7090633216688	1794.36847566289	10.7837252063145	34.9044404473168
ENSG00000107036	9	5629025	5776557	p24.1	RIC1	0	0	0.115230735774152	5.41385518810082	1.04267556613007e-5	1.36935724019296e-5	11.1985703093033	2223.84026709516	11.097170562938	43.2468883177419
ENSG00000107140	9	35605305	35610041	p13.3	TESK1	0	0	-0.52675723370974	5.97275580423719	4.91309757743631e-68	2.94095013795753e-67	Inf	3261.39888649382	11.6565013921751	63.4328931791498
ENSG00000107185	9	35749287	35758575	p13.3	RGP1	1	0	-0.386106946212559	6.08076615913536	8.04300987185253e-33	2.08180480839044e-32	Inf	3543.72171603697	11.7645693772258	68.9320275816129
ENSG00000107223	9	136862119	136866286	q34.3	EDF1	1	0	0.269541664423969	8.20224640339322	1.64225851576373e-26	3.68642210874134e-26	Inf	15336.2836550546	13.8866984267973	297.935314666153
ENSG00000107262	9	33247820	33264720	p13.3	BAG1	1	0	0.536030840997355	6.87466096013918	8.51543997888242e-25	1.83958922767678e-24	Inf	6458.37610874415	12.5588033870378	125.252612541998
ENSG00000107341	9	33817567	33920404	p13.3	UBE2R2	1	0	0.545419055932016	6.64048768938339	2.61078446851295e-73	1.77577511265303e-72	Inf	5194.44278930501	12.3245651511999	100.955117334143
ENSG00000107566	10	100150094	100188334	q24.31	ERLIN1	0	0	-0.184603304568459	5.57856103167821	3.50280010277263e-9	5.12271685233213e-9	19.0895809072731	2511.57635634492	11.2620119154636	48.7948743020506
ENSG00000107651	10	119892711	119944658	q26.11	SEC23IP	1	0	0.545222821764848	6.44309188966764	8.98464252915633e-64	4.82895343360597e-63	Inf	4547.18805637451	12.1270843005041	88.4316591847984
ENSG00000107669	10	121740421	121928801	q26.13	ATE1	1	0	0.346964676675308	5.8109933179622	3.46654613150331e-12	5.5240326662313e-12	25.9219142313417	3371.89958417405	11.4946036023266	65.2446568775007
ENSG00000107672	10	121957088	121975217	q26.13	NSMCE4A	1	0	-0.448784106606584	5.01592534321807	1.08951571674253e-18	2.03873955838802e-18	Inf	1807.65755795254	10.6987637551645	35.1078108807036
ENSG00000107815	10	100987367	100994401	q24.31	TWNK	0	0	-0.0916070182949325	4.43461514152615	0.0012398723315567	0.0014999926552116	6.50079394864111	1127.9053880295	10.1166360506198	21.9264069510098
ENSG00000107816	10	100996618	101007836	q24.31	LZTS2	0	0	-0.178736305808084	6.70971805882731	2.51095784130575e-11	3.91043724930702e-11	23.9647864711583	5458.39692541185	12.3938208266453	106.224669570362
ENSG00000107819	10	101031234	101041244	q24.31	SFXN3	0	0	0	6.15128393645056	0	0	0	3732.81861225089	11.8351257655028	72.5975192680824
ENSG00000107829	10	101610664	101695295	q24.32	FBXW4	1	0	0.136288877527506	6.17149580037695	4.07447065466635e-7	5.60641584329697e-7	14.3941834619813	3771.27404588773	11.8553530896564	73.3033000113705
ENSG00000107862	10	102245532	102382899	q24.32	GBF1	1	0	0.612022836744179	6.93973383242946	3.37072212415806e-89	3.51750771629876e-88	Inf	6378.77504639062	12.6239182810775	124.011556986345
ENSG00000107872	10	102419189	102423136	q24.32	FBXL15	1	0	0.150275551441792	4.2604038356311	8.76813111557218e-6	1.15509174266671e-5	11.368734142287	1006.16675497663	9.94205962152749	19.5787555608253
ENSG00000107874	10	102423245	102432661	q24.32	CUEDC2	1	0	0.0942921762062912	5.84997526939056	3.46122487699502e-6	4.6202867167413e-6	12.2850491745915	2990.73114830101	11.5336431399631	58.1425097079557
ENSG00000107882	10	102503987	102633535	q24.32	SUFU	0	0	0.201456568270125	5.10199667858693	6.61832962010134e-22	1.34146062066023e-21	Inf	1777.73306472294	10.7850032560312	34.568071366653
ENSG00000107897	10	27195214	27242130	p12.1	ACBD5	1	0	0.273109895195782	5.45634978639454	1.45083408063547e-11	2.27290534507174e-11	24.507377675516	2347.36416021421	11.1396781471138	45.6391799644732
ENSG00000107929	10	806914	931705	p15.3	LARP4B	0	0	0.64040060884561	6.29548729074273	1.59088975106185e-79	1.2928993967922e-78	Inf	4092.30742844393	11.979410232772	79.592940054246
ENSG00000107937	10	988019	1019936	p15.3	GTPBP4	1	0	0.134002671113924	5.68003974788249	4.27421080630915e-9	6.23449835841163e-9	18.8931677099871	2664.80471484654	11.3635833853178	51.7982596984285
ENSG00000107949	10	125823546	125853695	q26.2	BCCIP	1	0	0.439315431971922	5.92454865606664	7.81013638598172e-42	2.5042958363026e-41	Inf	3179.78417886636	11.6082561079921	61.8502988004735
ENSG00000107951	10	30309801	30374448	p11.23	MTPAP	1	0	0.253991164960809	4.58004570218534	2.48077129797035e-22	5.08089483045463e-22	Inf	1244.27060160996	10.2623251936845	24.1942107479502
ENSG00000107959	10	3137728	3172841	p15.2	PITRM1	1	0	0	6.06153599449714	0	0	0	3506.76269790205	11.7453239001486	68.2359238415218
ENSG00000107960	10	103882542	103918205	q24.33	STN1	0	0	0	4.1957177097577	0	0	0	959.543960302196	9.87725179351125	18.657353172045
ENSG00000108010	10	130136399	130184521	q26.3	GLRX3	1	0	0.137863200458943	5.2208244197531	3.02403314045358e-8	4.30932910061289e-8	16.9598984690295	1941.67703647636	10.9039513775738	37.7646464980728
ENSG00000108055	10	110567691	110604636	q25.2	SMC3	0	0	-0.0654809546265625	6.69343719092927	0.0173589974952857	0.019932894069557	3.89524970935814	5405.15265677154	12.3775329609598	105.087488193791
ENSG00000108094	10	35008551	35090642	p11.21	CUL2	1	0	0.341955529968084	5.52119935241663	1.9558479054268e-28	4.58964698170355e-28	Inf	2403.29790928596	11.2046067343732	46.7356555327979
ENSG00000108100	10	35247025	35572669	p11.21	CCNY	1	0	0.086189477299	6.73792450303791	2.47071215492891e-4	3.08364988621549e-4	8.08391803604732	5555.14933707047	12.4220388689946	108.047303793191
ENSG00000108106	19	55399745	55407777	q13.42	UBE2S	0	0	0.980148563706161	4.07102514693884	5.25428613950886e-94	6.23876436285901e-93	Inf	884.584310022448	9.7522738683954	17.2037724454621
ENSG00000108107	19	55385345	55403250	q13.42	RPL28	0	0	0.245239600131462	9.09709441250681	1.11397626019053e-10	1.70548893484216e-10	22.4919990077978	29154.4876382073	14.7816330382375	565.704500163503
ENSG00000108256	17	29255836	29294118	q11.2	NUFIP2	1	0	0.324459736569379	7.05302973699461	4.59678562287639e-30	1.12331377858371e-29	Inf	6929.91753819037	12.7372476279616	134.613007700489
ENSG00000108262	17	29573469	29594054	q11.2	GIT1	0	0	-0.134172504114545	6.48372510057544	9.02955677638357e-7	1.22832523290767e-6	13.6098576873731	4672.97374829763	12.1677362108858	90.8423483943666
ENSG00000108298	17	39200283	39204732	q12	RPL19	0	0	-0.184062525020425	10.258906281688	2.99024664680356e-5	3.86574043996381e-5	10.1607335674567	66046.8366692176	15.9435027606343	1280.90909070521
ENSG00000108306	17	39252644	39402523	q12	FBXL20	0	0	0	4.99346638635181	0	0	0	1684.91125042664	10.6763004429184	32.7825958951356
ENSG00000108344	17	39980797	39997960	q21.1	PSMD3	1	0	0.437042071299513	7.24500973606626	1.23811706913314e-37	3.5841012917266e-37	Inf	7958.12603998086	12.929278214201	154.764626859831
ENSG00000108349	17	40140318	40172183	q21.1	CASC3	1	0	-0.195961010279875	6.84122074772397	1.47313424419312e-10	2.2446726024267e-10	22.2172914210204	6006.46052283096	12.5253686162511	116.850765954725
ENSG00000108389	17	58489529	58517905	q22	MTMR4	0	0	0.222477237793924	6.01664949758813	1.17299486980981e-13	1.9423324271396e-13	29.2700010946583	3386.43805155276	11.700416040356	65.882285360943
ENSG00000108395	17	58982638	59106921	q22	TRIM37	0	0	0.778335735811015	5.33357359257159	5.27626278236102e-64	2.85490196306144e-63	Inf	2138.76674019667	11.0167836700537	41.5852755840954
ENSG00000108406	17	59565525	59608345	q23.1	DHX40	0	0	0.122668494335153	6.13458158100499	4.03135055995659e-5	5.18111951738694e-5	9.86785249646564	3692.86042338801	11.8184149330201	71.8465958514969
ENSG00000108423	17	59859482	59892945	q23.1	TUBD1	1	0	-0.141818085608032	3.33841183812013	2.8906708303234e-5	3.7396826598231e-5	10.1938873099334	532.845125968119	9.01739305206402	10.3707216791823
ENSG00000108439	17	47941506	47949308	q21.32	PNPO	1	0	0.220028595547731	5.77658747603999	1.34015571342576e-10	2.04614069579372e-10	22.3098953328205	2886.36948578081	11.460186467256	56.1469900582193
ENSG00000108443	17	59893046	59950564	q23.1	RPS6KB1	1	0	0	5.43111820291992	0	0	0	2284.44569276896	11.1144378704769	44.4463545835298
ENSG00000108465	17	47967810	47981774	q21.32	CDK5RAP3	0	0	0.215765518443793	6.88291102260956	4.87942541182664e-13	7.94966269819663e-13	27.8605353097216	6188.39403246953	12.567073595055	120.309434828379
ENSG00000108468	17	48070052	48101521	q21.32	CBX1	0	0	0.317010383659584	6.53418508064529	1.64073668779026e-23	3.44723803441373e-23	Inf	4850.09846232057	12.2182133455211	94.3574677862536
ENSG00000108474	17	16217191	16351797	p11.2	PIGL	0	0	-0.0889514479741362	2.72115825434063	0.0219372161654313	0.0250607156099805	3.66107369171299	349.789843079098	8.39703149731372	6.80453782004343
ENSG00000108506	17	61865367	61928016	q23.2	INTS2	0	0	0.0995710095494394	4.09610929331174	0.0071531121518714	0.00836234111026465	4.77561935233749	906.083675118741	9.77738610115782	17.6259417306195
ENSG00000108509	17	4967992	4987652	p13.2	CAMTA2	1	1	-0.236581822930121	6.10935925871214	3.07632698910919e-15	5.3014355090328e-15	32.8655995587692	3617.36575428673	11.7931783154688	70.3816256606828
ENSG00000108510	17	61942605	62065282	q23.2	MED13	1	0	0.410676087226471	6.84859758437782	2.56310556629105e-27	5.84779160884247e-27	Inf	6128.25086614468	12.5327438885384	119.078713631897
ENSG00000108518	17	4945652	4949061	p13.2	PFN1	1	0	0.276508885971166	9.28457542045608	4.88622736201705e-23	1.01613871893441e-22	Inf	32523.6019067143	14.96912834279	632.557461538368
ENSG00000108523	17	4940008	4945222	p13.2	RNF167	1	0	0.116429048588334	7.39766223597131	1.30526269541614e-5	1.70832554963859e-5	10.9773947015293	8812.68851216647	13.0819693569393	171.508603988065
ENSG00000108528	17	4937130	4940251	p13.2	SLC25A11	1	0	-0.232273480854642	6.53615377144311	1.13263982315205e-14	1.92235328333756e-14	31.5835089751793	4861.27676017874	12.220184707105	94.5918441265043
ENSG00000108557	17	17681473	17811453	p11.2	RAI1	0	0	0.78305229988907	5.90656210381987	5.00930635108716e-59	2.40799402609218e-58	Inf	3203.96308351903	11.5902418488697	62.2789096303619
ENSG00000108559	17	5360963	5420160	p13.2	NUP88	0	0	0	5.10375639752587	0	0	0	1814.7318540526	10.7867309095246	35.3262915113512
ENSG00000108561	17	5432777	5448830	p13.2	C1QBP	1	0	0.18243322863458	6.41226320380344	1.88050444894231e-8	2.69329323114892e-8	17.4299160220474	4479.61470255343	12.0962363507122	87.1847281984842
ENSG00000108587	17	30477362	30527592	q11.2	GOSR1	1	0	0.231608933896816	6.16047218699588	2.48785845946528e-18	4.61953346277107e-18	Inf	3738.50060406723	11.8443243033093	72.6852541423954
ENSG00000108588	17	63745250	63776351	q23.3	CCDC47	1	0	0.157897221676761	7.3125056215973	2.33436421244505e-6	3.13225063603687e-6	12.6737556264894	8381.62640448865	12.9967889661592	163.029440319611
ENSG00000108590	17	6643315	6651634	p13.1	MED31	1	0	-0.118340778172713	2.49099338686531	2.71175128480088e-4	3.37982330975699e-4	7.99217889960758	293.432412840967	8.16545625147731	5.71274904224804
ENSG00000108591	17	18087886	18107971	p11.2	DRG2	1	0	-0.123319436346088	4.94618397104155	1.16197829268392e-4	1.46796489554919e-4	8.82631654791794	1629.5079552853001	10.6289737886033	31.6443570272327
ENSG00000108592	17	63819433	63830012	q23.3	FTSJ3	1	0	0	6.17574763981212	0	0	0	3781.08101971146	11.8596038603136	73.5775174887985
ENSG00000108599	17	19904302	19978343	p11.2	AKAP10	0	0	0.149267615797063	4.99964189728877	3.9576663130572e-4	4.89475025337007e-4	7.62168752319992	1732.6863756165	10.6824709320402	33.6398908707659
ENSG00000108604	17	63832081	63843065	q23.3	SMARCD2	0	0	0	7.29872381456149	0	0	0	8263.6182418732	12.9830044733079	160.885965420658
ENSG00000108641	17	19337554	19378193	p11.2	B9D1	0	0	0.336457870836846	3.48066757061137	2.69415513502195e-12	4.30505646106289e-12	26.1712180033322	606.694707251697	9.16004577322193	11.7784952286633
ENSG00000108651	17	31860899	31901765	q11.2	UTP6	1	0	0.0907704693686256	5.25334775126959	1.3064744528444e-4	1.64835348940637e-4	8.71039861855514	1982.15265157018	10.9365111068978	38.5373865966769
ENSG00000108666	17	32324565	32350023	q11.2	C17orf75	0	0	0.297238111092535	4.37750222919072	3.1924631252332e-18	5.91118220220358e-18	Inf	1094.44418600326	10.0594015785048	21.2843308500075
ENSG00000108671	17	32444261	32483318	q11.2	PSMD11	1	0	0.366236425269555	6.44853790065807	9.14300760277224e-33	2.3622972517409e-32	Inf	4588.06495291595	12.1325316661193	89.2302485842412
ENSG00000108733	17	35574795	35578863	q12	PEX12	1	0	0	4.46249519487367	0	0	0	1162.16767703279	10.144533574598	22.6215310725449
ENSG00000108774	17	42124976	42155044	q21.2	RAB5C	1	0	0.456086309097339	6.97976906035015	2.43463352729419e-43	8.09345100460635e-43	Inf	6613.89840469415	12.6639625450274	128.647609435755
ENSG00000108788	17	42567068	42573239	q21.2	MLX	1	1	-0.468573877289961	5.80526188284108	2.40041946207532e-50	9.40798031250424e-50	Inf	2912.10437799873	11.4888944340963	56.614683307606
ENSG00000108819	17	50133735	50150630	q21.33	PPP1R9B	0	0	0.31714527396768	6.64219160692019	5.1717138559417e-23	1.07442782188747e-22	Inf	5235.40412753881	12.3262668036806	101.735961345922
ENSG00000108821	17	50183289	50201632	q21.33	COL1A1	0	0	2.02044667577759	12.0446481131343	1.55849926192712e-83	1.39073479143854e-82	Inf	230184.445588921	17.7292778659469	4464.73157990982
ENSG00000108826	17	50367857	50373214	q21.33	MRPL27	1	0	0.285944760422621	5.58707584854599	1.39914694986945e-22	2.87700709652086e-22	Inf	2509.07960465235	11.2705409011587	48.7865994119546
ENSG00000108829	17	50375059	50397553	q21.33	LRRC59	1	0	0.596461327435923	7.27280828638994	1.9020297828262e-53	8.03325914112238e-53	Inf	8113.58406214774	12.9570841122129	157.714563179822
ENSG00000108848	17	50719544	50756213	q21.33	LUC7L3	1	0	0.0921429518512151	7.00756619924001	0.0051380733939925	0.00604572590071112	5.10233964399827	6770.81476676797	12.6917667176386	131.627271318278
ENSG00000108883	17	44849943	44899662	q21.31	EFTUD2	1	0	0.30857118415618	6.60060405994451	9.11215511033594e-41	2.85474746898273e-40	Inf	5030.21956265666	12.2846676813518	97.8839407021658
ENSG00000108953	17	1344272	1400378	p13.3	YWHAE	1	0	0.135483154154037	9.02545265401183	1.80845644217561e-4	2.26982297468347e-4	8.39041152018307	27824.1979096202	14.7099860004977	540.44927376284
ENSG00000108961	17	8288497	8290092	p13.1	RANGRF	1	0	-0.462175603891754	4.28379532816875	1.55770333568543e-39	4.71974002108246e-39	Inf	1020.35621202159	9.96550862858859	19.8608708943264
ENSG00000108963	17	2030110	2043430	p13.3	DPH1	1	0	-0.188936967598563	4.79326812006778	2.2119934048901e-10	3.3532040785902e-10	21.8159345093621	1451.68628961968	10.4758589706323	28.2535351497297
ENSG00000109016	17	21123364	21193265	p11.2	DHRS7B	1	0	0	4.70254362070601	0	0	0	1430.65500202107	10.3849248560095	27.7503875521324
ENSG00000109066	17	74776483	74839779	q25.1	TMEM104	0	0	0.407367451062929	4.82209002674549	1.0835565673184e-38	3.21644744777821e-38	Inf	1478.01977397786	10.5047262620032	28.7430038411048
ENSG00000109079	17	28335602	28347009	q11.2	TNFAIP1	1	0	-0.301640365781429	6.60368459048095	5.53644150424853e-29	1.3162689607834e-28	Inf	5069.22869984136	12.2877478815863	98.5176366040354
ENSG00000109083	17	28328325	28335489	q11.2	IFT20	0	0	0.0773545475339225	4.75210871125509	0.00296277144370445	0.00352367739327676	5.64472022054015	1405.53217611949	10.4346508837709	27.3140689890988
ENSG00000109103	17	28546707	28552668	q11.2	UNC119	0	0	0.142700664598728	5.43646764443525	1.8984074577546e-5	2.47078046430537e-5	10.6083666786801	2280.19246653038	11.1197921769605	44.3392912063156
ENSG00000109111	17	28662091	28702684	q11.2	SUPT6H	1	0	0.157355773235553	7.26741454685919	2.28402624512183e-10	3.46058786474336e-10	21.7844125941761	8046.1976354885	12.9516913523984	156.269790679747
