ensembl_id	lesion_id	lesion_q	lesion_residual_q	lesion_neg_log10_q	lesion_type	lesion_wide_peak
ENSG00000120256	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000120253	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000203722	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000186470	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000184465	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137414	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130024	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000185127	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111875	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111877	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124614	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130023	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137177	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000168116	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000188428	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000259040	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000153162	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112584	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000008018	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112592	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000168438	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112208	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112210	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000181472	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112200	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000155906	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000224531	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000009844	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000025156	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000005700	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000071994	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146476	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000120262	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000155111	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137364	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000095970	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000123505	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000155115	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000013375	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000026950	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112146	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000083097	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112144	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000013392	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000165097	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000197498	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111801	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000244731	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112167	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000009413	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111906	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111907	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000164483	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000001561	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112796	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000034693	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204564	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204560	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000180573	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000187837	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135521	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146233	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000153291	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000198225	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000180113	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111911	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000198721	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000185689	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000276180	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000169976	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118482	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124766	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118518	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000197903	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112695	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112697	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124641	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000203778	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000074935	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137216	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000180992	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112249	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000120279	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112701	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112578	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135315	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112425	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146414	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118496	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112282	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137337	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000233822	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000273542	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112769	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000085382	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137413	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000196591	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000196586	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000196812	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000198315	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137185	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112706	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135316	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135317	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118523	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000179344	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000234745	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000085377	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000187626	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000197062	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000048544	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000057663	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000157593	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146232	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124608	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204267	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000178425	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130347	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000187189	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000197081	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000024048	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000213079	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000189241	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000096401	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124562	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000065060	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000240065	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000064995	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204264	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000168394	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124659	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112624	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124541	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000189298	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000131013	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146223	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130348	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137161	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000064999	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112651	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112306	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000044090	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204498	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000198563	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130349	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000164494	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000242574	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204257	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111832	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000025796	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000153975	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000224389	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000164414	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000213204	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112742	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000049618	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112640	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124733	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124702	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204713	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146282	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204252	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000223865	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000231389	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000081087	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135336	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112335	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135334	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135537	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118689	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000215712	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118690	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000111880	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000060762	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000065029	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000183137	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000213676	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000083099	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000231852	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000175048	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130340	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112033	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000078269	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112159	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000122335	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112039	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000198755	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118412	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204482	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135535	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130338	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146433	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146425	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000213066	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112659	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000185250	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135587	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137265	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000092820	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130363	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000255152	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135341	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000171467	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000120438	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000130396	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000146457	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204472	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000188996	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112685	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112365	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135596	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000014123	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000155085	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112110	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112367	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112234	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204396	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000132424	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135297	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137221	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112290	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204231	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204394	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000123552	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000124571	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204228	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000171453	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000137207	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204227	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204392	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000231500	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000223501	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204389	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204388	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112237	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000227057	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204220	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000237441	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000204371	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000118503	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000112379	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000051620	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000135597	44	0.081303	0.90278	1.0898934290749618	amp	chr6:1-170805979
ENSG00000184465	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000130024	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000185127	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000130023	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000112584	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000008018	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000112592	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000071994	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000197081	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000049618	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000118689	6	6.0884e-7	6.1968e-6	6.215496822714797	del	chr6:108524809-109237267
ENSG00000215712	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000118690	6	6.0884e-7	6.1968e-6	6.215496822714797	del	chr6:108524809-109237267
ENSG00000060762	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000183137	6	6.0884e-7	6.1968e-6	6.215496822714797	del	chr6:108524809-109237267
ENSG00000175048	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000130340	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000078269	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000122335	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000130338	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000146433	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000146425	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000213066	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000092820	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000130363	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000120438	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000130396	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000146457	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000112110	26	0.010319	0.099312	1.9863623875464684	del	chr6:155944963-170805979
ENSG00000165055	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000105939	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000106333	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000077454	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000197037	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000164885	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000105948	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000106554	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000131558	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000128617	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000128595	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000157741	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000146963	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000164898	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000091140	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000091136	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000164896	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000146833	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000106330	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000128524	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000176402	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000160862	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000106261	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000166526	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000146826	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000166529	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000188186	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000197448	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000106025	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000172354	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000106144	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000146830	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000172336	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000071243	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000128590	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000135241	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000177683	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000146904	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000064419	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000239521	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000066923	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000033050	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000168090	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000133606	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000164713	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000225932	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000243896	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000050327	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000090266	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
ENSG00000133597	23	0.054347	0.054194	1.2648244243358315	del	chr7:96100455-159345973
