ensemblID	chr	start	end	band	symbol	isHK	isTF	community	lfc	avg_log2_cpm_exp	p_value	FDR	B	avg_exp	avg_log2_exp	avg_cpm_exp	type
ENSG00000110367	11	118747766	118791149	q23.3	DDX6	0	0	90	-0.119694361456476	7.49786493508464	5.54619605299114e-7	7.59826234462789e-7	14.0901753088148	9405.30152802786	13.1821960697	182.936563927739	gene
ENSG00000110395	11	119206276	119313926	q23.3	CBL	0	0	90	-0.32561882136443	5.06777753987997	3.05333623673187e-22	6.24385259825616e-22	Inf	1756.41581133694	10.7507205080856	34.1721693286546	gene
ENSG00000110422	11	33256672	33357023	p13	HIPK3	0	0	74	-0.389192781273008	7.09735795543547	1.10871112321757e-23	2.33860169009779e-23	Inf	7300.21452547478	12.7815825449815	141.994045777621	gene
ENSG00000110429	11	33740939	33774543	p13	FBXO3	1	0	74	0	6.05620085969195	0	0	0	3517.86506518191	11.739988467763	68.4359994979539	gene
ENSG00000110435	11	34915829	35020591	p13	PDHX	1	0	74	0.537932755475956	5.53691696681581	3.48240497390293e-38	1.020330558548e-37	Inf	2485.66977054074	11.2203274777687	48.3445774122498	gene
ENSG00000110442	11	36269284	36289449	p13	COMMD9	1	0	74	0	5.33368512226813	0	0	0	2137.02939113296	11.0169128068929	41.6084342710004	gene
ENSG00000110497	11	46396414	46594125	p11.2	AMBRA1	1	0	74	0.60522287720379	6.09524472857119	3.11633825703063e-84	2.82618295314921e-83	Inf	3551.98255349378	11.779063219945	69.1120979636129	gene
ENSG00000110536	11	47565430	47573461	p11.2	PTPMT1	1	0	74	0	4.55554518696002	0	0	0	1228.13612620263	10.2377732304435	23.8967454452143	gene
ENSG00000110619	11	3000922	3057613	p15.4	CARS	1	0	74	0.180519899939302	5.6257538281704	2.24537189795272e-10	3.40273404365696e-10	21.8012718062002	2579.74273543247	11.3092480390723	50.1886511755393	gene
ENSG00000110696	11	16613132	16756881	p15.2	C11orf58	1	0	74	0.540388376195026	7.44493482696219	2.20249497136518e-56	9.96216006735611e-56	Inf	9132.61527133166	13.1292524962001	177.537517198723	gene
ENSG00000110700	11	17074389	17077787	p15.1	RPS13	1	0	74	-0.381007396876442	8.7799787153336	2.02433350553786e-41	6.43394887113636e-41	Inf	22950.3924996256	14.4644937807957	445.550998302597	gene
ENSG00000110711	11	67483041	67491103	q13.2	AIP	1	0	126	-0.122168578047418	5.7701469405186	9.24206423773768e-5	1.17177328115816e-4	9.05170496145165	2873.050100183	11.4537444717864	55.8565701214635	gene
ENSG00000110713	11	3671083	3797792	p15.4	NUP98	0	0	74	0.224625003971046	6.85529787058599	1.34631355849282e-18	2.51341963699537e-18	Inf	6032.72094963928	12.5394529215614	117.283717928113	gene
ENSG00000110717	11	68030617	68036644	q13.2	NDUFS8	1	0	126	0.378418354351042	6.35678300403587	1.46071741718145e-22	3.00233227723434e-22	Inf	4345.39173855323	12.0407257832819	84.5523874333912	gene
ENSG00000110719	11	68039016	68050895	q13.2	TCIRG1	0	0	126	0.390797912240392	6.17753887895261	6.711902508334e-16	1.17812365881186e-15	34.3389052968787	3913.34990393541	11.8613687708699	76.1409016296589	gene
ENSG00000110756	11	18278668	18322198	p15.1	HPS5	0	0	74	-0.873879145048473	4.68080964729698	2.57274515670664e-91	2.86225314359508e-90	Inf	1339.59936705512	10.3632399285585	26.0548243765308	gene
ENSG00000110768	11	18322295	18367044	p15.1	GTF2H1	1	0	74	-0.254628544716656	5.32919378639871	3.68430619981868e-19	6.97627524021135e-19	Inf	2097.7204454665	11.0124278949518	40.8038642825407	gene
ENSG00000110931	12	121237691	121298308	q24.31	CAMKK2	0	0	163	0	6.33929846348072	0	0	0	4215.22664685391	12.0232438920259	81.9940226561106	gene
ENSG00000111011	12	122503458	122527000	q24.31	RSRC2	1	0	163	0	6.52431664844226	0	0	0	4778.67036733536	12.2083482914655	92.9449060233115	gene
ENSG00000111142	12	95473520	95515839	q22	METAP2	1	0	596	-0.0964998559092845	6.27509263620206	6.25008184837295e-5	7.97880443405804e-5	9.4360570937982	4032.44637461583	11.9590060433442	78.3877649339889	gene
ENSG00000111203	12	2812622	2859791	p13.33	ITFG2	0	0	195	-0.248805443119459	4.67575992474462	8.40276881402582e-19	1.57806767632295e-18	Inf	1333.23091045971	10.3581853404503	25.9443587429655	gene
ENSG00000111229	12	110434825	110450422	q24.11	ARPC3	0	0	163	0.383314925541364	7.60082100550953	4.47462714542969e-63	2.37237191585895e-62	Inf	10055.2450467719	13.2851752646535	195.483239950811	gene
ENSG00000111231	12	110452484	110469268	q24.11	GPN3	1	0	163	-0.252945843224759	4.57920324002662	2.97726517064737e-21	5.93566612671488e-21	Inf	1244.03633086031	10.2614800839237	24.1848862758821	gene
ENSG00000111237	12	110491097	110502117	q24.11	VPS29	1	0	163	-0.0757867126131251	6.25479554891279	6.25142770213164e-4	7.65897787037864e-4	7.17369564317805	3964.7090331446	11.9387009122205	77.112666402102107	gene
ENSG00000111300	12	112026689	112109022	q24.13	NAA25	0	0	163	0.170124764721648	4.8367034152693	1.7911112151017e-9	2.64239565053328e-9	19.7515798908789	1492.51831811753	10.5193563229356	29.0421767213206	gene
ENSG00000111321	12	6375045	6391571	p13.31	LTBR	0	0	312	0	6.67508529596692	0	0	0	5331.34679519081	12.3591746105458	103.703466855966	gene
ENSG00000111361	12	123620406	123633766	q24.31	EIF2B1	0	0	163	-0.292980968713273	5.97041277765302	8.66824066960729e-39	2.58050422566631e-38	Inf	3248.90977253798	11.6541585473512	63.2071239263464	gene
ENSG00000111364	12	123602077	123620941	q24.31	DDX55	0	0	163	0.0645246679131796	4.67922956132934	0.0228130297974515	0.0260263098674481	3.62227634673707	1336.42893256992	10.3616586511434	25.9963087095964	gene
ENSG00000111445	12	118013588	118033130	q24.23	RFC5	1	0	163	0.19333231881273	4.42982486670067	2.31015400886145e-12	3.69921109904421e-12	26.3228874733926	1123.23443494749	10.1118361341433	21.8580566083258	gene
ENSG00000111639	12	6491886	6493841	p13.31	MRPL51	1	0	312	0.322981310611251	6.91148819409368	3.15667758390001e-38	9.26769804246831e-38	Inf	6251.50179395337	12.595663865743	121.476464108635	gene
ENSG00000111652	12	6723741	6731875	p13.31	COPS7A	1	0	312	0.150857815118323	6.79177827918583	1.37666505581237e-10	2.10077490962871e-10	22.2835445533749	5766.59595440643	12.4759121805762	112.095066209928	gene
ENSG00000111664	12	6839954	6847393	p13.31	GNB3	0	0	198	-0.675802173087837	0.671837668639305	4.69807835271289e-17	8.45770971109034e-17	36.7368005696771	91.224502185408	6.31582273615671	1.77051152968037	gene
ENSG00000111667	12	6852128	6866632	p13.31	USP5	1	0	312	0.381137016590633	6.92053855052458	1.440003021118e-42	4.70063232468697e-42	Inf	6305.9214124644805	12.6047156834114	122.597124271457	gene
ENSG00000111669	12	6867119	6870948	p13.31	TPI1	1	0	312	0.296265384360114	8.85765472392459	2.11215787467038e-29	5.07156155905425e-29	Inf	24161.5648170905	14.542176622734	469.684361496417	gene
ENSG00000111671	12	6870935	6889358	p13.31	SPSB2	0	0	149	0.555291970908113	3.53088523348307	1.21748558645447e-29	2.94729660116107e-29	Inf	615.707187805072	9.21050232492775	11.9799494648299	gene
ENSG00000111678	12	6942978	6946003	p13.31	C12orf57	1	0	312	0.0950672532021286	6.66336894941853	0.00170537398786461	0.00205183566918973	6.18696649455344	5310.90402985839	12.3474520006115	103.199812823818	gene
ENSG00000111679	12	6946468	6961316	p13.31	PTPN6	0	0	312	0.689835389692895	5.99913372984586	1.52168093476632e-77	1.15859073381419e-76	Inf	3330.2865876753	11.6828938019694	64.7692906824935	gene
ENSG00000111684	12	6976186	7018510	p13.31	LPCAT3	1	0	161	0.181270407032178	4.37007168396646	5.33949720086548e-4	6.56394449510166e-4	7.32809204476992	1125.68060186751	10.051854382649	21.8678433781836	gene
ENSG00000111707	12	118376380	118418031	q24.23	SUDS3	0	0	163	0.485450055121704	6.34615662455782	4.87526233610931e-48	1.80425842630647e-47	Inf	4261.40612050287	12.030101473051	82.85789659473	gene
ENSG00000111737	12	120095095	120117502	q24.23	RAB35	0	0	163	0	5.99015879519322	0	0	0	3298.75504636442	11.6739160743732	64.1716132762785	gene
ENSG00000111785	12	106774595	106889316	q23.3	RIC8B	0	0	199	0.22740982935417	4.19059253800175	1.56733077182309e-10	2.38519036813872e-10	22.1565722179928	960.416011541016	9.87209530510431	18.6928199735559	gene
ENSG00000111786	12	120461668	120469793	q24.31	SRSF9	0	0	163	0.38816278691937	6.59484560387147	9.06841336271618e-54	3.86161268055175e-53	Inf	5018.35230215996	12.2789065788826	97.5590632401597	gene
ENSG00000111790	12	26938383	26966650	p11.23	FGFR1OP2	1	0	147	-0.44788896758977	5.46318396790769	7.11715159532002e-54	3.03875080208443e-53	Inf	2293.99780575644	11.1465481783345	44.6109750794642	gene
ENSG00000111801	6	26440472	26453415	p22.2	BTN3A3	0	0	121	-0.706518401339279	4.70810287843172	7.05682568479384e-47	2.54207304533863e-46	Inf	1394.49808184593	10.3905220956584	27.1125445325893	gene
ENSG00000111845	6	10694695	10709782	p24.2	PAK1IP1	1	0	251	-0.380596067500554	4.11602803397764	3.04577053068501e-24	6.50501441067358e-24	Inf	910.39872494786	9.79738287230305	17.6994097063432	gene
ENSG00000111907	6	125119049	125264407	q22.31	TPD52L1	0	0	201	-0.233147920342602	5.03719986207832	0.0473292162496862	0.0529113366801543	2.88477509439612	2281.04015273792	10.7193022023952	44.3647018857475	gene
ENSG00000112033	6	35342558	35428191	p21.31	PPARD	1	1	205	0	5.31321953907809	0	0	0	2083.34677955946	10.9964304132088	40.5161845313098	gene
ENSG00000112039	6	35452356	35467103	p21.31	FANCE	0	0	205	-0.738504346513462	2.9363948687072	5.56571275344242e-57	2.55415746332675e-56	Inf	402.518317340033	8.61351532630286	7.83046881023062	gene
ENSG00000112078	6	36442767	36491143	p21.31	KCTD20	1	0	205	-0.222075461743952	6.52496566734933	1.47687134609678e-22	3.03510377160369e-22	Inf	4774.69960100583	12.2089980980586	92.8687545403	gene
ENSG00000112146	6	53051991	53100873	p12.1	FBXO9	0	0	202	0	5.97152423977369	0	0	0	3323.98351027692	11.6552359144904	64.5856160721076	gene
ENSG00000112167	6	39104064	39115189	p21.2	SAYSD1	0	0	205	0.565237069372596	5.22376142317316	8.64288267953734e-47	3.10645850269738e-46	Inf	1969.27187662028	10.9068717278773	38.3115743745419	gene
ENSG00000112200	6	57086844	57170307	p12.1	ZNF451	0	1	61	0.159658234513403	5.75513216660858	3.63610831056866e-9	5.31499007141696e-9	19.0527346797281	2820.396730601	11.4387253661163	54.871234086157	gene
ENSG00000112210	6	57186992	57222314	p11.2	RAB23	0	0	203	0	3.08692178626366	0	0	0	452.926067659806	8.76471064428179	8.81492173750358	gene
ENSG00000112234	6	98868538	98948006	q16.2	FBXL4	1	0	12	0	5.18359101874156	0	0	0	1917.78391329096	10.8666578756822	37.3056883093398	gene
ENSG00000112304	6	24667035	24705065	p22.3	ACOT13	1	0	204	0.122281309282324	4.39389080511363	6.447948680261e-4	7.89440104873099e-4	7.1433968399015	1110.0175942176	10.075801082542	21.6082885227847	gene
ENSG00000112578	6	41921188	41933046	p21.1	BYSL	0	0	205	0.324019133872917	4.79432809540044	1.22485004570303e-31	3.09020037676586e-31	Inf	1440.81688413921	10.4769373825028	28.0196782063379	gene
ENSG00000112624	6	42746958	42868560	p21.1	BICRAL	0	0	205	-0.111637384890093	5.35186676332377	1.00076915564391e-5	1.31515641536136e-5	11.2389567077215	2125.25214961411	11.0351262135791	41.3306549960311	gene
ENSG00000112640	6	42984499	43012342	p21.1	PPP2R5D	1	0	205	0	5.95521079600972	0	0	0	3216.62084682857	11.6389471724845	62.5737581851821	gene
ENSG00000112651	6	43054029	43059806	p21.1	MRPL2	1	0	205	-0.259725651831564	4.89583939233731	2.84662341999369e-31	7.13084586033033e-31	Inf	1541.27305222623	10.5785922385089	29.9855433178391	gene
ENSG00000112659	6	43182175	43224587	p21.1	CUL9	0	0	205	0.158796945535626	5.39573502412822	1.26673257884038e-10	1.935672228266e-10	22.3653959979448	2190.43357475748	11.0790361355662	42.5998214182071	gene
ENSG00000112796	6	46159187	46170971	p21.1	ENPP5	0	0	207	1.94855084098095	6.41642885278815	1.09086583270428e-41	3.48778265132796e-41	Inf	6171.39285586466	12.0998778901425	119.556292662852	gene
ENSG00000112941	5	6713007	6757048	p15.31	TENT4A	0	0	418	-0.410475943036888	4.74811224101573	9.54269590109117e-47	3.4264693741601e-46	Inf	1397.58643327818	10.4306533749979	27.1754091518324	gene
ENSG00000112983	5	138139766	138178986	q31.2	BRD8	0	0	208	0.258668079619019	5.99063501162382	7.68935371662129e-22	1.55636562291115e-21	Inf	3312.00198202473	11.6743885825688	64.4030586807778	gene
ENSG00000113163	5	75356345	75512138	q13.3	COL4A3BP	0	0	209	-0.404607045788299	6.01807297951529	2.63201232823302e-33	6.90140334037041e-33	Inf	3398.57603247621	11.7018382024192	66.0347380374239	gene
ENSG00000113211	5	141150022	141153287	q31.3	PCDHB6	0	0	210	-1.58108741823158	1.42929093100647	1.68340528301389e-46	6.00433909964097e-46	Inf	172.112647727108	7.08828902148285	3.34425552948865	gene
ENSG00000113212	5	141172619	141176383	q31.3	PCDHB7	0	0	210	-1.28364967116156	2.18600545499236	6.48492312864542e-58	3.04947294879837e-57	Inf	255.552782377292	7.85709197527248	4.97195208861852	gene
ENSG00000113360	5	31400497	31532196	p13.3	DROSHA	1	0	418	0.407091333517081	6.00188810801451	1.29785488081973e-44	4.46097163262523e-44	Inf	3338.48007063596	11.6856494656855	64.9279118845262	gene
ENSG00000113384	5	32124704	32174350	p13.3	GOLPH3	1	0	418	0.531670824401178	7.26161045644655	3.25198881830059e-55	1.43460183346793e-54	Inf	8048.1291084702	12.9458842846629	156.543200272065	gene
ENSG00000113456	5	34905264	34918989	p13.2	RAD1	1	0	418	0.357331604236477	5.37206701721805	9.35480707356784e-39	2.78203159200372e-38	Inf	2155.13921221718	11.055347566804	41.9344146500967	gene
ENSG00000113460	5	34915376	34925996	p13.2	BRIX1	1	0	418	0.252842606545195	5.18319149448612	3.65673152582027e-17	6.60273604100831e-17	36.7368005696771	1901.29477364388	10.8662737077519	36.9709991227553	gene
ENSG00000113569	5	37288137	37371181	p13.2	NUP155	0	0	418	0.491300249476615	5.60047681402854	1.77693423335101e-57	8.25661190803291e-57	Inf	2528.3827893766	11.2839547678329	49.181808548994	gene
ENSG00000113845	3	119498532	119525090	q13.33	TIMMDC1	1	0	236	0.20769322792459	5.93104936299227	9.67828646915593e-13	1.56535387590304e-12	27.1829414178102	3183.8591089252	11.6147624250265	61.9449300869535	gene
ENSG00000113851	3	3144628	3179727	p26.2	CRBN	1	0	465	-0.228762897724563	5.75324363246217	8.24163986401999e-18	1.51094990996612e-17	Inf	2814.36611361612	11.4368379580199	54.711108336365	gene
ENSG00000114062	15	25333728	25439056	q11.2	UBE3A	1	0	526	0.605477923007092	7.45684468691484	2.83893251208275e-51	1.13919348987762e-50	Inf	9280.45360393341	13.1411613509472	180.641827813512	gene
ENSG00000114098	3	138187248	138298389	q22.3	ARMC8	1	0	236	0.132371772311572	5.17746322904939	7.00330020091969e-10	1.04436191127253e-9	20.679859730017	1875.76060270405	10.8605509365572	36.4873560886043	gene
ENSG00000114331	3	195274736	195443078	q29	ACAP2	0	0	238	0.105741619395717	5.87293068841742	3.05017082815004e-5	3.94250514079691e-5	10.141069695344	3053.45486103741	11.5566097158666	59.3679388995138	gene
ENSG00000114354	3	100709331	100748966	q12.2	TFG	1	0	211	0.574508912914385	7.33459031535316	4.58761979561056e-54	1.96919362163901e-53	Inf	8488.30048755915	13.0188808374422	165.157083331894	gene
ENSG00000114503	3	196935402	196942597	q29	NCBP2	1	0	238	0.226579460096304	7.14750404271361	1.03532727190166e-18	1.93859339372634e-18	Inf	7384.78255748824	12.8317489989082	143.581689238735	gene
ENSG00000114656	3	128909866	129002690	q21.3	KIAA1257	0	0	212	1.77984051953668	1.7363747136539	2.55966853751135e-62	1.33029236667646e-61	Inf	197.594197108371	7.40067106074057	3.85306926711243	gene
ENSG00000114670	3	131026850	131350465	q22.1	NEK11	0	0	236	1.18094242849723	4.87845395977661	1.12039944537931e-95	1.39198811780431e-94	Inf	1558.01809708629	10.5611344385905	30.304052244525302	gene
ENSG00000114686	3	131462212	131502983	q22.1	MRPL3	1	0	236	0.667003578429992	6.91633691417047	3.06802857464288e-81	2.59384612087506e-80	Inf	6296.30879499313	12.6005120115738	122.434407236982	gene
ENSG00000114757	3	179794958	180037053	q26.33	PEX5L	0	0	213	1.56147729161479	0.777390177147724	1.47272603972414e-19	2.8143961841784e-19	Inf	217.624018235389	6.4060368437373	4.22855615383098	gene
ENSG00000114796	3	183635568	183684477	q27.1	KLHL24	0	0	238	-0.455621351970621	5.84309172535317	1.57892792025417e-30	3.89458124024521e-30	Inf	3026.4699257203	11.5267384101798	58.9120943316545	gene
ENSG00000114867	3	184314495	184335358	q27.1	EIF4G1	1	0	238	0.183139173544383	8.68385569858482	9.63841011748978e-16	1.68404572719154e-15	34.0287503685749	21370.5899299824	14.3683623265614	415.311236964476	gene
ENSG00000115128	2	24067584	24076443	p23.3	SF3B6	0	0	232	0.0909597870495278	6.27536149713006	8.81339091471625e-5	1.11810868699801e-4	9.09858996928647	4030.69030932457	11.9592758035877	78.3537797498619	gene
ENSG00000115318	2	74532414	74555690	p13.1	LOXL3	0	0	6	0.247528865165579	3.26613412100727	3.59294896850711e-8	5.10647519345758e-8	16.7901713117621	515.741403146272	8.94472266143149	10.0409823685072	gene
ENSG00000115325	2	74549026	74557554	p13.1	DOK1	0	0	6	0.135889253666556	5.06139720939858	0.0112300676214612	0.0130128891804523	4.32871663870762	1832.49221753338	10.7442509168529	35.6299546289137	gene
ENSG00000115392	2	58159243	58241372	p16.1	FANCL	0	0	215	0.426075408348351	4.46781369926801	7.62189390161792e-22	1.54292716548277e-21	Inf	1198.95951272279	10.1498407832586	23.3278610777059	gene
ENSG00000115484	2	61868089	61888804	p15	CCT4	1	0	232	-0.167797842973011	7.50643295008577	5.45507339909302e-12	8.63198123739722e-12	25.475546739627	9469.21741191972	13.1907663622933	183.991343743174	gene
ENSG00000115598	2	102186973	102240002	q12.1	IL1RL2	0	0	216	-1.20640479360604	-0.437809322760505	1.49522329892417e-29	3.60878139546913e-29	Inf	47.0915739241461	5.14814009168055	0.912308712586479	gene
ENSG00000115694	2	241492674	241509730	q37.3	STK25	0	0	445	-0.210318391263062	6.47095360509974	5.37070362550629e-23	1.11496793281093e-22	Inf	4597.40456371154	12.1549632823174	89.3767289677735	gene
ENSG00000115828	2	37342827	37373322	p22.2	QPCT	0	0	217	0.57458472689099	2.74118538511959	3.58504961926532e-9	5.24247405427826e-9	19.0664723053933	432.816539540729	8.41581558079535	8.41067515929359	gene
ENSG00000115839	2	135052265	135176394	q21.3	RAB3GAP1	1	0	218	0.13035085805616	6.41104153571694	1.35922084979482e-5	1.77782058376379e-5	10.9375194636281	4470.84117741184	12.0950167045505	86.9087331643104	gene
ENSG00000115840	2	171784370	171999859	q31.1	SLC25A12	0	0	20	0.323328854692401	5.38357793050813	3.95500386230893e-13	6.46175932984078e-13	28.067745028951	2244.24886073908	11.0668296827263	43.6573683767518	gene
ENSG00000115904	2	38981396	39124345	p22.1	SOS1	0	0	99	-0.618405738407954	5.7685421006757	1.23966868446178e-70	7.84563381674676e-70	Inf	2836.94924368899	11.4521489023725	55.1736170821313	gene
ENSG00000115993	2	201377207	201451579	q33.1	TRAK2	0	0	220	0	6.41888490216312	0	0	0	4637.99151632911	12.1028460054451	90.1048593208286	gene
ENSG00000116030	2	202206180	202238608	q33.1	SUMO1	1	0	246	0.365822406731169	6.5902310387208	1.71367392125936e-62	8.93827615722809e-62	Inf	4982.85481959942	12.2742923371441	96.8839868031436	gene
ENSG00000116039	2	70935868	70965431	p13.3	ATP6V1B1	0	0	131	-0.59057546760587	3.63809114719899	1.60196629883733e-5	2.09097846599076e-5	10.7752724329971	956.312605947784	9.31569394320428	18.6190919805024	gene
ENSG00000116120	2	222570536	222656337	q36.1	FARSB	1	0	246	0.37378608877045	5.62430887314956	4.50842714639226e-34	1.19953997273679e-33	Inf	2577.10867704026	11.3078014466504	50.1299325491418	gene
ENSG00000116138	1	15526813	15592379	p36.21	DNAJC16	0	0	669	0.576848625274253	5.53871569528249	3.40542114309691e-65	1.88850826150133e-64	Inf	2422.50171667232	11.2221376356827	47.1389018566224	gene
ENSG00000116212	1	53946077	53968168	p32.3	LRRC42	1	0	7	0.385762657735006	5.17393015110559	4.02848045193415e-33	1.05078799894206e-32	Inf	1890.67800096251	10.8569964590614	36.7728637629628	gene
ENSG00000116266	1	108746674	108809526	p13.3	STXBP3	1	0	534	0.218130836514245	6.17728149708862	4.07940252701937e-13	6.66274793230404e-13	28.0371191686869	3796.09392268884	11.8611393005855	73.8433851238399	gene
ENSG00000116455	1	111439890	111449376	p13.2	WDR77	1	0	534	0	4.86291766571217	0	0	0	1520.50420233199	10.5456084262906	29.5848242172522	gene
ENSG00000116459	1	111448864	111462773	p13.2	ATP5PB	0	0	534	-0.0938276245719717	7.34317600552156	2.61086164612192e-4	3.25632153950613e-4	8.02941649060834	8462.7758620396	13.0274714812581	164.537401162594	gene
ENSG00000116473	1	111542218	111716691	p13.2	RAP1A	1	0	534	-0.0847604215467887	5.95370147071003	0.00191763654830579	0.00230110026531072	6.07206414234537	3232.24285647478	11.6374311971725	62.870633285758	gene
ENSG00000116489	1	112619173	112671619	p13.2	CAPZA1	0	0	534	0.611077346567449	7.50197952408198	4.11342752769986e-74	2.85964217271507e-73	Inf	9468.49612337546	13.1863109031263	184.106001629896	gene
ENSG00000116539	1	155335268	155562807	q22	ASH1L	0	1	385	0.43342795910053	7.63992185826817	5.63249358409749e-55	2.46745496780348e-54	Inf	10373.8648150894	13.3242825185291	201.805052530071	gene
ENSG00000116580	1	155749662	155859400	q22	GON4L	0	0	385	0.694144695719233	5.98573857707327	1.54903574853729e-110	2.9155713165577e-109	Inf	3287.51088650335	11.6694936330958	63.9226574138579	gene
ENSG00000116663	1	11664124	11674354	p36.22	FBXO6	1	0	8	0.590778450287934	4.50408060481223	2.15436038728012e-50	8.46193005305088e-50	Inf	1190.83583271138	10.1862023152387	23.181192841464	gene
ENSG00000116670	1	11674480	11691650	p36.22	MAD2L2	1	0	8	0.260819922922701	4.70984073428349	8.07585812828295e-13	1.30910483311421e-12	27.3617087620991	1383.08334535597	10.3922865281768	26.9125163654359	gene
ENSG00000116685	1	11919591	11926428	p36.22	KIAA2013	1	0	669	0	6.37887768337139	0	0	0	4312.74738335273	12.0628449640153	83.9120784273588	gene
ENSG00000116688	1	11980181	12013514	p36.22	MFN2	0	0	669	-0.200937560684771	6.83698364671535	3.24245703304681e-17	5.86568217676785e-17	36.7368005696771	5934.92613709869	12.5211341099513	115.446353151092	gene
ENSG00000116752	1	114567557	114581639	p13.2	BCAS2	1	0	534	-0.0795638612673052	5.48664377833064	0.006062047754845	0.00710692363547923	4.93955351205606	2348.67495424619	11.1700198241062	45.6882994094116	gene
ENSG00000116754	1	70205682	70253052	p31.1	SRSF11	1	0	10	0	7.88444997201877	0	0	0	12396.4882109114	13.5688525549726	241.122842957314	gene
ENSG00000116793	1	113696831	113759489	p13.2	PHTF1	0	0	534	0.881023818177654	3.77914238420783	8.69908444560893e-68	5.16450156955471e-67	Inf	727.104178085661	9.45957615912429	14.1630020250483	gene
ENSG00000116830	1	117060303	117107453	p13.1	TTF2	0	0	221	0	4.06486695084514	0	0	0	888.033568049448	9.74604972259792	17.2959303219508	gene
ENSG00000116863	1	36088875	36093932	p34.3	ADPRHL2	1	0	160	0.114303009598607	5.80057230867769	4.35599349987376e-7	5.98866355596246e-7	14.3282267773507	2891.95289072535	11.4842051059756	56.2389257049801	gene
ENSG00000116898	1	36455718	36464437	p34.3	MRPS15	1	0	160	-0.057980973047363	6.10615555045438	0.0189978543717294	0.0217784685709181	3.80481435765348	3579.79520673939	11.7899803060071	69.6253907662924	gene
ENSG00000116903	1	231332753	231337852	q42.2	EXOC8	1	0	222	0.0503959389275406	5.50037119124989	0.0459260004795212	0.0513942269166994	2.91546744996606	2354.28825575873	11.183766713124	45.7870743515494	gene
ENSG00000116906	1	231241207	231277973	q42.2	GNPAT	1	0	222	0.482552394388922	6.13132912910238	2.49020047303098e-67	1.4610118219153e-66	Inf	3640.95773403315	11.8151685108308	70.7858645057015	gene
ENSG00000116918	1	231528653	231566524	q42.2	TSNAX	1	0	222	0.788850526896658	5.7965848559387	4.05992186295034e-88	4.11507766416969e-87	Inf	2906.52096782366	11.4802070506553	56.5361088082046	gene
ENSG00000116990	1	39895426	39902256	p34.2	MYCL	0	1	223	0.20939096945112	3.39238061485847	0.0128078048088875	0.0147984486951256	4.19832388347486	637.303939669267	9.07076221262407	12.3537151314347	gene
ENSG00000117118	1	17018722	17054170	p36.13	SDHB	1	0	669	0	5.75202248793412	0	0	0	2807.41559943675	11.4356157152405	54.5976366631678	gene
ENSG00000117133	1	84479259	84497790	p22.3	RPF1	1	0	534	0.35581829541668	5.7454147880598	6.87467135849494e-26	1.51960893773451e-25	Inf	2816.48567756113	11.4289947806983	54.8146931672557	gene
ENSG00000117151	1	84549606	84574480	p22.3	CTBS	0	0	534	0.360728559158654	5.43442445019354	1.35978443297095e-23	2.86235018656509e-23	Inf	2276.93092895262	11.1177437218865	44.2967351490887	gene
ENSG00000117155	1	84643707	84690803	p22.3	SSX2IP	0	0	534	1.39474420340376	5.18721301207247	1.67657170575559e-113	3.54258377651188e-112	Inf	1938.3727757665	10.8702680908918	37.7240056556783	gene
ENSG00000117222	1	205086142	205122015	q32.1	RBBP5	0	0	224	0.560441973834631	5.47137180038618	3.22010646807817e-78	2.50579682897653e-77	Inf	2301.36413677609	11.1547457741346	44.7441767846003	gene
ENSG00000117305	1	23801885	23838620	p36.11	HMGCL	0	0	225	0.337846033964351	5.54367502960188	2.62512923349992e-29	6.28970708917032e-29	Inf	2435.48493539348	11.2271025401307	47.3709815634385	gene
ENSG00000117308	1	23795599	23800804	p36.11	GALE	0	0	225	0.847681238361189	5.86056029438091	4.29810173045549e-59	2.07092957545316e-58	Inf	3112.26635513179	11.5442006681592	60.5225886886718	gene
ENSG00000117408	1	43946939	43968022	p34.1	IPO13	0	0	226	0.152537267641385	5.72423032040791	4.7894851708847e-10	7.1792676432669e-10	21.0546536153343	2751.32015838946	11.4078053334544	53.5244780386609	gene
ENSG00000117448	1	45550543	45570049	p34.1	AKR1A1	1	0	9	0.380808647298564	7.00322561073888	5.71052861379438e-26	1.26576096716784e-25	Inf	6727.12159790797	12.6874257199566	130.814661744165	gene
ENSG00000117450	1	45511036	45523047	p34.1	PRDX1	1	0	9	0.445488474469677	8.2614900890062	1.77457441824218e-35	4.87477512424317e-35	Inf	16160.6337591768	13.9459478754264	314.140082602288	gene
ENSG00000117505	1	93345888	93369498	p22.1	DR1	1	1	534	0.134764441024517	6.74908581511897	2.94577353272559e-7	4.07270284770945e-7	14.7137883744249	5605.40345099493	12.4332036752276	109.052283667951	gene
ENSG00000117543	1	100989623	101026088	p21.2	DPH5	1	0	534	0	4.18438050668073	0	0	0	960.872406439691	9.86586392375433	18.685935791122	gene
ENSG00000117597	1	209828007	209857565	q32.2	UTP25	0	0	222	0.178791501442682	5.32256795250957	3.08712580927597e-10	4.65836728142832e-10	21.4871859664716	2085.99090850397	11.0057950678948	40.598956205147	gene
ENSG00000117697	1	212726153	212791782	q32.3	NSL1	0	0	222	0.569331273593158	4.97770012601974	5.22220346295596e-71	3.34896645648315e-70	Inf	1641.23762859824	10.6605462014778	31.9180644482032	gene
