com_id	pg_gene	chr	order	size	cond
755	ENSG00000173898	11	2	1	luma
756	ENSG00000174130	4	2	1	luma
542	ENSG00000174173	3	2	1	luma
543	ENSG00000174327	17	2	1	luma
757	ENSG00000174501	2	2	1	luma
544	ENSG00000174749	4	2	1	luma
545	ENSG00000174885	11	2	1	luma
759	ENSG00000174928	3	2	1	luma
760	ENSG00000174939	16	2	1	luma
913	ENSG00000175106	17	2	1	luma
546	ENSG00000175782	12	2	1	luma
547	ENSG00000176273	10	2	1	luma
548	ENSG00000176396	19	2	1	luma
549	ENSG00000176402	7	2	1	luma
550	ENSG00000176533	19	2	1	luma
761	ENSG00000176563	17	2	1	luma
762	ENSG00000176692	16	2	1	luma
763	ENSG00000177202	19	2	1	luma
765	ENSG00000177879	5	2	1	luma
681	ENSG00000177885	17	2	1	luma
551	ENSG00000177989	22	2	1	luma
906	ENSG00000178074	2	2	1	luma
766	ENSG00000178187	5	2	1	luma
767	ENSG00000178605	X	2	1	luma
768	ENSG00000179057	11	2	1	luma
769	ENSG00000179085	1	2	1	luma
552	ENSG00000179387	4	2	1	luma
553	ENSG00000179388	12	2	1	luma
554	ENSG00000179431	11	2	1	luma
873	ENSG00000179627	14	2	1	luma
770	ENSG00000179715	12	2	1	luma
771	ENSG00000179772	1	2	1	luma
555	ENSG00000179922	19	2	1	luma
704	ENSG00000180113	1	2	1	luma
556	ENSG00000180263	12	2	1	luma
772	ENSG00000180530	21	2	1	luma
773	ENSG00000180616	17	2	1	luma
557	ENSG00000180638	17	2	1	luma
774	ENSG00000180818	12	2	1	luma
775	ENSG00000180881	12	2	1	luma
558	ENSG00000181026	15	2	1	luma
776	ENSG00000181274	10	2	1	luma
702	ENSG00000181852	12	2	1	luma
777	ENSG00000182010	10	2	1	luma
559	ENSG00000182134	1	2	1	luma
588	ENSG00000182141	19	2	1	luma
779	ENSG00000182621	20	2	1	luma
780	ENSG00000182704	11	2	1	luma
781	ENSG00000183032	14	2	1	luma
560	ENSG00000183423	4	2	1	luma
879	ENSG00000183475	15	2	1	luma
782	ENSG00000183742	7	2	1	luma
561	ENSG00000183784	9	2	1	luma
783	ENSG00000183793	16	2	1	luma
784	ENSG00000184007	1	2	1	luma
877	ENSG00000184014	11	2	1	luma
562	ENSG00000184277	15	2	1	luma
563	ENSG00000184313	1	2	1	luma
564	ENSG00000184831	X	2	1	luma
565	ENSG00000184898	2	2	1	luma
566	ENSG00000185129	5	2	1	luma
567	ENSG00000185164	16	2	1	luma
568	ENSG00000185189	12	2	1	luma
569	ENSG00000185246	14	2	1	luma
785	ENSG00000185261	5	2	1	luma
786	ENSG00000185697	8	2	1	luma
624	ENSG00000185829	17	2	1	luma
787	ENSG00000185885	11	2	1	luma
789	ENSG00000186193	9	2	1	luma
790	ENSG00000186523	8	2	1	luma
570	ENSG00000186567	19	2	1	luma
791	ENSG00000186710	12	2	1	luma
571	ENSG00000187037	7	2	1	luma
792	ENSG00000187123	2	2	1	luma
572	ENSG00000187260	7	2	1	luma
793	ENSG00000187498	13	2	1	luma
573	ENSG00000187630	14	2	1	luma
574	ENSG00000187642	1	2	1	luma
794	ENSG00000187650	19	2	1	luma
907	ENSG00000187860	22	2	1	luma
795	ENSG00000188095	15	2	1	luma
575	ENSG00000188130	22	2	1	luma
576	ENSG00000188368	19	2	1	luma
577	ENSG00000188549	15	2	1	luma
579	ENSG00000188747	9	2	1	luma
580	ENSG00000188766	19	2	1	luma
796	ENSG00000188938	9	2	1	luma
797	ENSG00000188993	4	2	1	luma
798	ENSG00000188996	6	2	1	luma
581	ENSG00000189180	10	2	1	luma
758	ENSG00000189195	1	2	1	luma
799	ENSG00000189334	1	2	1	luma
800	ENSG00000189362	2	2	1	luma
582	ENSG00000196123	16	2	1	luma
583	ENSG00000196154	1	2	1	luma
584	ENSG00000196275	7	2	1	luma
801	ENSG00000196345	3	2	1	luma
802	ENSG00000196371	11	2	1	luma
803	ENSG00000196391	15	2	1	luma
869	ENSG00000196535	17	2	1	luma
804	ENSG00000196547	15	2	1	luma
585	ENSG00000196642	9	2	1	luma
778	ENSG00000196705	19	2	1	luma
586	ENSG00000196776	3	2	1	luma
884	ENSG00000196865	10	2	1	luma
587	ENSG00000196890	1	2	1	luma
589	ENSG00000197016	19	2	1	luma
805	ENSG00000197019	19	2	1	luma
806	ENSG00000197122	20	2	1	luma
590	ENSG00000197372	19	2	1	luma
807	ENSG00000197375	5	2	1	luma
808	ENSG00000197557	2	2	1	luma
591	ENSG00000197558	7	2	1	luma
901	ENSG00000197782	19	2	1	luma
592	ENSG00000197969	9	2	1	luma
593	ENSG00000198019	1	2	1	luma
594	ENSG00000198046	19	2	1	luma
595	ENSG00000198142	2	2	1	luma
596	ENSG00000198157	X	2	1	luma
809	ENSG00000198440	19	2	1	luma
597	ENSG00000198498	4	2	1	luma
810	ENSG00000198515	4	2	1	luma
598	ENSG00000198542	13	2	1	luma
811	ENSG00000198721	6	2	1	luma
599	ENSG00000198722	9	2	1	luma
764	ENSG00000198855	12	2	1	luma
812	ENSG00000198908	X	2	1	luma
813	ENSG00000198911	19	2	1	luma
600	ENSG00000198919	3	2	1	luma
814	ENSG00000203722	6	2	1	luma
815	ENSG00000203772	10	2	1	luma
816	ENSG00000203965	1	2	1	luma
817	ENSG00000204271	X	2	1	luma
889	ENSG00000204304	6	2	1	luma
818	ENSG00000204335	2	2	1	luma
601	ENSG00000204389	6	2	1	luma
602	ENSG00000204397	11	2	1	luma
603	ENSG00000204472	6	2	1	luma
604	ENSG00000204611	19	2	1	luma
819	ENSG00000204682	10	2	1	luma
820	ENSG00000204740	10	2	1	luma
821	ENSG00000204822	2	2	1	luma
822	ENSG00000205213	11	2	1	luma
823	ENSG00000205413	7	2	1	luma
605	ENSG00000205517	19	2	1	luma
824	ENSG00000205629	16	2	1	luma
825	ENSG00000205730	16	2	1	luma
826	ENSG00000205832	16	2	1	luma
827	ENSG00000205978	14	2	1	luma
606	ENSG00000206077	5	2	1	luma
607	ENSG00000206418	14	2	1	luma
828	ENSG00000206549	3	2	1	luma
608	ENSG00000206560	3	2	1	luma
609	ENSG00000211584	12	2	1	luma
829	ENSG00000212123	19	2	1	luma
610	ENSG00000213047	1	2	1	luma
830	ENSG00000213085	1	2	1	luma
611	ENSG00000213185	10	2	1	luma
612	ENSG00000213398	16	2	1	luma
613	ENSG00000213462	7	2	1	luma
614	ENSG00000213906	14	2	1	luma
831	ENSG00000213965	19	2	1	luma
832	ENSG00000214113	6	2	1	luma
615	ENSG00000214193	1	2	1	luma
833	ENSG00000214226	17	2	1	luma
834	ENSG00000214279	10	2	1	luma
616	ENSG00000215009	12	2	1	luma
835	ENSG00000215712	6	2	1	luma
617	ENSG00000217128	5	2	1	luma
836	ENSG00000220201	19	2	1	luma
918	ENSG00000221926	17	2	1	luma
618	ENSG00000224531	6	2	1	luma
619	ENSG00000227268	10	2	1	luma
837	ENSG00000228696	17	2	1	luma
620	ENSG00000229676	19	2	1	luma
621	ENSG00000233198	9	2	1	luma
838	ENSG00000234284	5	2	1	luma
622	ENSG00000236383	17	2	1	luma
623	ENSG00000237440	19	2	1	luma
625	ENSG00000238243	1	2	1	luma
626	ENSG00000239282	22	2	1	luma
628	ENSG00000239521	7	2	1	luma
629	ENSG00000240038	1	2	1	luma
839	ENSG00000240694	8	2	1	luma
840	ENSG00000242265	7	2	1	luma
630	ENSG00000243364	1	2	1	luma
841	ENSG00000243927	21	2	1	luma
632	ENSG00000243943	2	2	1	luma
842	ENSG00000244165	19	2	1	luma
633	ENSG00000244482	19	2	1	luma
634	ENSG00000248098	19	2	1	luma
635	ENSG00000249242	4	2	1	luma
636	ENSG00000250091	12	2	1	luma
716	ENSG00000250565	2	2	1	luma
843	ENSG00000250722	5	2	1	luma
844	ENSG00000253313	1	2	1	luma
845	ENSG00000254726	1	2	1	luma
637	ENSG00000255152	6	2	1	luma
638	ENSG00000256229	19	2	1	luma
639	ENSG00000257315	1	2	1	luma
846	ENSG00000257594	12	2	1	luma
847	ENSG00000258484	15	2	1	luma
848	ENSG00000259030	1	2	1	luma
849	ENSG00000259040	6	2	1	luma
883	ENSG00000260916	15	2	1	luma
788	ENSG00000265241	1	2	1	luma
850	ENSG00000265590	21	2	1	luma
640	ENSG00000266074	17	2	1	luma
893	ENSG00000267508	19	2	1	luma
851	ENSG00000268043	1	2	1	luma
679	ENSG00000269858	19	2	1	luma
852	ENSG00000270011	19	2	1	luma
641	ENSG00000271425	1	2	1	luma
642	ENSG00000272391	7	2	1	luma
643	ENSG00000273154	20	2	1	luma
853	ENSG00000273173	15	2	1	luma
854	ENSG00000273259	14	2	1	luma
855	ENSG00000273291	3	2	1	luma
856	ENSG00000275895	21	2	1	luma
644	ENSG00000276418	8	2	1	luma
645	ENSG00000277758	10	2	1	luma
857	ENSG00000281106	13	2	1	luma
