chr	start	end	id	score	size	phits	ghits	ohits	type	near_region	near_distance
5	103065889	103066026	MACS_peak_16633	914.41	137	0	0	0	intergen	ENSG00000145725	49122
5	140073238	140073526	MACS_peak_16878	572.35	288	0	0	1	intergen	ENSG00000185129	29250
5	141041321	141041573	MACS_peak_16882	470.06	252	0	0	0	intergen	ENSG00000243232	28976
5	153974421	153974683	MACS_peak_16988	528.22	262	0	0	0	intergen	ENSG00000055147	10444
5	178062077	178062328	MACS_peak_17144	746.04	251	0	0	0	intergen	ENSG00000145911	46114
5	178075972	178076349	MACS_peak_17145	403.51	377	0	0	0	intergen	ENSG00000145911	32093
6	482770	483106	MACS_peak_17182	113.69	336	1	0	0	promoter	ENSG00000112685	0
6	494938	495141	MACS_peak_17183	540.33	203	0	1	0	gene	ENSG00000112685	0
6	605782	606012	MACS_peak_17185	189.46	230	0	1	0	gene	ENSG00000112685	0
6	617510	617727	MACS_peak_17186	580.62	217	0	1	0	gene	ENSG00000112685	0
6	624902	625195	MACS_peak_17187	696.46	293	0	1	0	gene	ENSG00000112685	0
6	2952621	2952979	MACS_peak_17207	648.14	358	1	0	0	promoter	ENSG00000124570	0
6	5143725	5144003	MACS_peak_17217	455.81	278	0	1	0	gene	ENSG00000214113	0
6	5269054	5269347	MACS_peak_17218	140.77	293	0	1	0	gene	ENSG00000145982	0
6	5379707	5379965	MACS_peak_17219	468.72	258	0	1	0	gene	ENSG00000145982	0
6	5398526	5398759	MACS_peak_17220	532.66	233	0	1	0	gene	ENSG00000145982	0
6	5402239	5402704	MACS_peak_17221	701.99	465	0	1	0	gene	ENSG00000145982	0
6	5422408	5422606	MACS_peak_17222	831.63	198	0	1	0	gene	ENSG00000145982	0
6	5471057	5471235	MACS_peak_17223	659.6	178	0	1	0	gene	ENSG00000145982	0
6	5527988	5528214	MACS_peak_17224	1025.76	226	0	1	0	gene	ENSG00000145982	0
6	7275976	7276189	MACS_peak_17236	451.43	213	0	1	0	gene	ENSG00000124783	0
6	7947095	7947450	MACS_peak_17238	189.55	355	0	1	0	gene	ENSG00000259040	0
6	10813040	10813328	MACS_peak_17255	229.83	288	0	1	0	gene	ENSG00000137210	0
6	11575546	11575876	MACS_peak_17262	796.13	330	0	1	0	gene	ENSG00000205269	0
6	31772914	31773134	MACS_peak_17382	413.13	220	1	1	0	promoter	ENSG00000204396	0
6	31795913	31796140	MACS_peak_17383	548.55	227	1	0	0	promoter	ENSG00000204394	0
6	31989450	31989679	MACS_peak_17384	635.07	229	0	1	0	gene	ENSG00000244731	0
6	32022188	32022417	MACS_peak_17385	635.07	229	0	1	0	gene	ENSG00000224389	0
6	34843438	34843817	MACS_peak_17396	682.47	379	0	1	0	gene	ENSG00000065060	0
6	35279407	35279577	MACS_peak_17398	729.92	170	0	1	1	gene	ENSG00000065029	0
6	35342308	35342498	MACS_peak_17400	474.18	190	1	0	0	promoter	ENSG00000112033	0
6	35415304	35415674	MACS_peak_17401	380.3	370	0	1	0	gene	ENSG00000112033	0
6	36123904	36124120	MACS_peak_17407	944.23	216	1	0	0	promoter	ENSG00000156711	0
6	41921337	41921581	MACS_peak_17436	525.6	244	1	0	0	promoter	ENSG00000112578	0
6	42580892	42581024	MACS_peak_17437	797.63	132	0	1	0	gene	ENSG00000024048	0
6	42845075	42845245	MACS_peak_17439	1268.27	170	0	1	0	gene	ENSG00000112624	0
6	44151964	44152271	MACS_peak_17443	438.71	307	0	1	0	gene	ENSG00000137216	0
6	44418907	44419235	MACS_peak_17445	75.01	328	0	1	0	gene	ENSG00000096401	0
6	46142257	46142476	MACS_peak_17454	580.62	219	0	1	0	gene	ENSG00000001561	0
6	52263839	52264023	MACS_peak_17504	729.14	184	1	0	0	promoter	ENSG00000112118	0
6	53093928	53094234	MACS_peak_17506	816.97	306	0	1	0	gene	ENSG00000112146	0
6	87443077	87443335	MACS_peak_17781	595.17	258	0	1	0	gene	ENSG00000213204	0
6	98866667	98866986	MACS_peak_17841	73.94	319	1	0	0	promoter	ENSG00000112234	0
6	99434987	99435265	MACS_peak_17848	579.67	278	1	0	0	promoter	ENSG00000123552	0
6	99451566	99451932	MACS_peak_17849	61.12	366	0	1	0	gene	ENSG00000123552	0
6	125114213	125114590	MACS_peak_18009	1433.99	377	1	0	0	promoter	ENSG00000111907	0
6	125153560	125153789	MACS_peak_18010	695.57	229	0	1	0	gene	ENSG00000111907	0
6	145503236	145503549	MACS_peak_18141	67.1	313	0	1	0	gene	ENSG00000112425	0
6	145666286	145666685	MACS_peak_18142	68.17	399	0	1	0	gene	ENSG00000112425	0
6	145679846	145680116	MACS_peak_18143	758.81	270	0	1	0	gene	ENSG00000112425	0
6	145704255	145704490	MACS_peak_18144	1201.14	235	0	1	0	gene	ENSG00000112425	0
6	151363978	151364257	MACS_peak_18167	312.33	279	1	0	0	promoter	ENSG00000181472	0
6	151406047	151406400	MACS_peak_18168	651.52	353	1	0	0	promoter	ENSG00000155906	0
6	151568650	151568910	MACS_peak_18169	406.81	260	0	1	0	gene	ENSG00000120262	0
6	157993706	157993935	MACS_peak_18202	712.57	229	0	1	0	gene	ENSG00000078269	0
6	158444142	158444357	MACS_peak_18204	681.39	215	0	1	0	gene	ENSG00000130338	0
6	460676	460948	MACS_peak_17181	488.85	272	0	0	0	intergen	ENSG00000112685	19184
6	7718300	7718473	MACS_peak_17237	1109.31	173	0	0	0	intergen	ENSG00000153162	3323
6	11044492	11044677	MACS_peak_17259	901.33	185	0	0	1	intergen	ENSG00000224531	44355
6	17585708	17586079	MACS_peak_17295	892.45	371	0	0	0	intergen	ENSG00000137414	9275
6	28854008	28854293	MACS_peak_17354	122.91	285	0	0	0	intergen	ENSG00000204713	43708
6	30013433	30013651	MACS_peak_17364	729.14	218	0	0	1	intergen	ENSG00000066379	40247
6	30037261	30037571	MACS_peak_17365	813.39	310	0	0	1	intergen	ENSG00000066379	16327
6	30116816	30116949	MACS_peak_17366	1098.16	133	0	0	0	intergen	ENSG00000204619	46482
6	30131048	30131338	MACS_peak_17367	1254.18	290	0	0	0	intergen	ENSG00000234127	48116
6	42726642	42726911	MACS_peak_17438	448.17	269	0	0	0	intergen	ENSG00000124659	12569
6	43470871	43471147	MACS_peak_17442	239.85	276	0	0	0	intergen	ENSG00000137221	1375
6	44456372	44456701	MACS_peak_17446	297.13	329	0	0	0	intergen	ENSG00000096401	5945
6	46090189	46090468	MACS_peak_17453	578.93	279	0	0	0	intergen	ENSG00000001561	34524
6	46514577	46514981	MACS_peak_17456	1128.3	404	0	0	1	intergen	ENSG00000146233	29598
6	57268111	57268447	MACS_peak_17551	133.43	336	0	0	0	intergen	ENSG00000112210	45796
6	98845810	98846049	MACS_peak_17840	645.81	239	0	0	0	intergen	ENSG00000112234	17488
6	125314137	125314378	MACS_peak_18011	571.15	241	0	0	0	intergen	ENSG00000111906	12058
6	157342006	157342233	MACS_peak_18201	186.93	227	0	0	0	intergen	ENSG00000215712	18404
6	158522308	158522446	MACS_peak_18205	630.2	138	0	0	0	intergen	ENSG00000146433	8989
7	873315	873606	MACS_peak_18262	447.93	291	0	1	0	gene	ENSG00000164828	0
7	944080	944486	MACS_peak_18263	485.8	406	0	1	0	gene	ENSG00000240230	0
7	1135857	1136239	MACS_peak_18264	401.26	382	0	1	0	gene	ENSG00000146540	0
7	1996063	1996381	MACS_peak_18274	432.66	318	0	1	0	gene	ENSG00000002822	0
7	2247250	2247478	MACS_peak_18275	848.95	228	0	1	0	gene	ENSG00000106268	0
7	2364908	2365161	MACS_peak_18277	409.01	253	0	1	0	gene	ENSG00000106263	0
7	2367720	2367866	MACS_peak_18278	1170.45	146	0	1	0	gene	ENSG00000106263	0
7	2748427	2748757	MACS_peak_18281	78.78	330	0	1	0	gene	ENSG00000146535	0
7	5665459	5665694	MACS_peak_18308	440.38	235	0	1	1	gene	ENSG00000011275	0
7	5704499	5704730	MACS_peak_18309	678.9	231	0	1	0	gene	ENSG00000011275	0
7	5747681	5747881	MACS_peak_18310	1075.85	200	0	1	0	gene	ENSG00000011275	0
7	5997256	5997542	MACS_peak_18312	357.56	286	0	1	0	gene	ENSG00000122512	0
7	6007521	6007768	MACS_peak_18313	482.84	247	0	1	0	gene	ENSG00000122512	0
7	6149472	6149619	MACS_peak_18314	972.07	147	0	1	0	gene	ENSG00000106346	0
7	6435640	6435918	MACS_peak_18318	627.32	278	0	1	0	gene	ENSG00000164535	0
7	6455211	6455352	MACS_peak_18319	816.83	141	0	2	0	gene	ENSG00000164535	0
7	7424409	7424640	MACS_peak_18333	989.9	231	0	1	0	gene	ENSG00000215018	0
7	7595386	7595854	MACS_peak_18334	784.97	468	0	1	0	gene	ENSG00000164654	0
7	7678394	7678854	MACS_peak_18335	978.69	460	0	2	1	gene	ENSG00000106399	0
7	7680595	7680985	MACS_peak_18337	567.67	390	0	2	1	gene	ENSG00000106399	0
7	17803878	17804097	MACS_peak_18409	580.62	219	0	1	0	gene	ENSG00000071189	0
7	23185023	23185363	MACS_peak_18444	660.56	340	1	0	0	promoter	ENSG00000136243	0
7	26198187	26198551	MACS_peak_18468	409.51	364	1	0	0	promoter	ENSG00000122565	0
7	27143716	27144005	MACS_peak_18473	449.12	289	2	1	2	promoter	ENSG00000105997	0
7	27150844	27151115	MACS_peak_18474	850.57	271	1	1	3	promoter	ENSG00000105997	0
7	27743674	27743819	MACS_peak_18477	1265.84	145	1	0	0	promoter	ENSG00000106052	0
7	30625403	30625685	MACS_peak_18488	576.71	282	0	1	0	gene	ENSG00000106105	0
7	32490812	32491268	MACS_peak_18512	477.87	456	1	1	0	promoter	ENSG00000106355	0
7	32579261	32579648	MACS_peak_18513	1198.74	387	0	1	0	gene	ENSG00000105778	0
7	33170357	33170574	MACS_peak_18522	154.43	217	0	1	0	gene	ENSG00000122507	0
7	33228110	33228386	MACS_peak_18523	429.01	276	0	1	0	gene	ENSG00000122507	0
7	33243369	33243643	MACS_peak_18524	1275.79	274	0	1	0	gene	ENSG00000122507	0
7	33379381	33379583	MACS_peak_18525	611.83	202	0	1	0	gene	ENSG00000122507	0
7	33411006	33411142	MACS_peak_18526	1586.65	136	0	1	0	gene	ENSG00000122507	0
7	33459590	33459941	MACS_peak_18527	415.73	351	0	1	0	gene	ENSG00000122507	0
7	33519730	33520008	MACS_peak_18528	335.61	278	0	1	0	gene	ENSG00000122507	0
7	44469008	44469256	MACS_peak_18593	763.02	248	0	1	0	gene	ENSG00000015676	0
7	64334046	64334403	MACS_peak_18785	219.12	357	0	1	0	gene	ENSG00000234444	0
7	64697061	64697414	MACS_peak_18786	63.13	353	0	1	0	gene	ENSG00000196247	0
7	72915100	72915338	MACS_peak_18823	481.5	238	0	1	0	gene	ENSG00000196313	0
7	75452459	75452741	MACS_peak_18839	639.14	282	0	1	0	gene	ENSG00000272391	0
7	75467505	75467669	MACS_peak_18840	785.52	164	0	1	0	gene	ENSG00000272391	0
7	75866439	75866770	MACS_peak_18845	543.58	331	0	1	0	gene	ENSG00000005486	0
7	75931231	75931457	MACS_peak_18846	548.55	226	0	1	0	gene	ENSG00000127948	0
7	87178386	87178627	MACS_peak_18942	501.16	241	0	1	0	gene	ENSG00000135164	0
7	100217123	100217417	MACS_peak_19076	645.79	294	0	2	0	gene	ENSG00000066923	0
7	100217896	100218289	MACS_peak_19077	747.46	393	0	2	0	gene	ENSG00000066923	0
7	102537191	102537452	MACS_peak_19099	507.36	261	1	0	0	promoter	ENSG00000168255	0
7	102539368	102539591	MACS_peak_19100	1589.86	223	1	0	0	promoter	ENSG00000168255	0
7	102544052	102544256	MACS_peak_19101	334.37	204	0	1	0	gene	ENSG00000168255	0
7	102551642	102551965	MACS_peak_19102	773.07	323	0	1	0	gene	ENSG00000168255	0
7	116376478	116376803	MACS_peak_19230	76.15	325	0	1	1	gene	ENSG00000105971	0
7	116409358	116409554	MACS_peak_19231	217.56	196	0	1	1	gene	ENSG00000105971	0
7	116526150	116526331	MACS_peak_19232	746.04	181	1	0	0	promoter	ENSG00000105974	0
7	120799525	120799898	MACS_peak_19261	619.75	373	0	1	0	gene	ENSG00000106025	0
7	132986067	132986323	MACS_peak_19351	242.71	256	0	1	0	gene	ENSG00000106554	0
7	133854715	133855146	MACS_peak_19353	1103.83	431	0	1	0	gene	ENSG00000131558	0
7	133990976	133991212	MACS_peak_19354	814.37	236	0	1	0	gene	ENSG00000131558	0
7	1169935	1170225	MACS_peak_18265	831.82	290	0	0	0	intergen	ENSG00000146540	31674
7	1176985	1177321	MACS_peak_18266	406.81	336	0	0	0	intergen	ENSG00000146540	38724
7	1519285	1519637	MACS_peak_18273	149.97	352	0	0	0	intergen	ENSG00000164880	14917
7	2886992	2887253	MACS_peak_18282	592.77	261	0	0	0	intergen	ENSG00000146535	42667
7	5085542	5085877	MACS_peak_18303	601.83	335	0	0	0	intergen	ENSG00000146587	16053
7	5611085	5611400	MACS_peak_18307	634.13	315	0	0	0	intergen	ENSG00000011275	3646
7	5827791	5828264	MACS_peak_18311	3100	473	0	0	1	intergen	ENSG00000011275	46051
7	6313607	6314051	MACS_peak_18315	348.12	444	0	0	0	intergen	ENSG00000178397	10357
7	6322940	6323271	MACS_peak_18316	1492.41	331	0	0	0	intergen	ENSG00000178397	1137
7	6348968	6349393	MACS_peak_18317	545.23	425	0	0	0	intergen	ENSG00000178397	0
7	6558941	6559145	MACS_peak_18321	629.38	204	0	0	0	intergen	ENSG00000146576	25871
7	6572116	6572273	MACS_peak_18322	794.19	157	0	0	0	intergen	ENSG00000146576	12743
7	6745453	6745589	MACS_peak_18324	977.68	136	0	0	1	intergen	ENSG00000164631	38529
7	7313658	7313940	MACS_peak_18332	137.51	282	0	0	0	intergen	ENSG00000215018	37262
7	12182330	12182722	MACS_peak_18359	50.58	392	0	0	0	intergen	ENSG00000106460	23518
7	20278445	20278842	MACS_peak_18418	453.27	397	0	0	0	intergen	ENSG00000105855	46859
7	20440688	20441053	MACS_peak_18420	306.6	365	0	0	0	intergen	ENSG00000105855	24933
7	23283109	23283355	MACS_peak_18446	629.38	246	0	0	0	intergen	ENSG00000156928	10383
7	25070059	25070301	MACS_peak_18457	815.2	242	0	0	0	intergen	ENSG00000172115	44789
7	25094244	25094617	MACS_peak_18458	465.93	373	0	0	0	intergen	ENSG00000172115	20473
7	25098465	25098740	MACS_peak_18459	1244.99	275	0	0	0	intergen	ENSG00000172115	16350
7	25105603	25105893	MACS_peak_18460	445.88	290	0	0	0	intergen	ENSG00000172115	9197
7	30641401	30641745	MACS_peak_18489	57.62	344	0	0	0	intergen	ENSG00000106105	7367
7	32468139	32468480	MACS_peak_18509	55.24	341	0	0	0	intergen	ENSG00000106355	11851
7	32479649	32479956	MACS_peak_18511	438.71	307	0	0	0	intergen	ENSG00000106355	375
7	32634979	32635226	MACS_peak_18514	573.39	247	0	0	1	intergen	ENSG00000105778	46257
7	32846654	32846949	MACS_peak_18520	374.88	295	0	0	0	intergen	ENSG00000170852	16222
7	32851485	32851742	MACS_peak_18521	1595.61	257	0	0	0	intergen	ENSG00000170852	11429
7	33611610	33611926	MACS_peak_18529	553.16	316	0	0	0	intergen	ENSG00000122507	5541
7	35624651	35624877	MACS_peak_18555	548.55	226	0	0	0	intergen	ENSG00000122557	2781
7	35709554	35709813	MACS_peak_18557	468.05	259	0	0	0	intergen	ENSG00000122557	13982
7	39746257	39746451	MACS_peak_18576	619.53	194	0	0	1	intergen	ENSG00000006451	38132
7	43838859	43839222	MACS_peak_18588	317.72	363	0	0	0	intergen	ENSG00000106605	31516
7	44019071	44019382	MACS_peak_18591	808.26	311	0	0	1	intergen	ENSG00000136279	20257
7	44020199	44020494	MACS_peak_18592	455.15	295	0	0	1	intergen	ENSG00000136279	19145
7	44588156	44588407	MACS_peak_18594	479.11	251	0	0	0	intergen	ENSG00000158604	5868
7	45136178	45136659	MACS_peak_18595	1755.86	481	0	0	0	intergen	ENSG00000136270	24130
7	72873653	72874032	MACS_peak_18822	322.31	379	0	0	0	intergen	ENSG00000196313	332
7	74866258	74866460	MACS_peak_18831	745.98	202	0	0	0	intergen	ENSG00000196275	14706
7	74892032	74892297	MACS_peak_18832	364.21	265	0	0	0	intergen	ENSG00000196275	40480
7	75077656	75077858	MACS_peak_18835	966.16	202	0	0	0	intergen	ENSG00000174428	9714
7	90115065	90115491	MACS_peak_18967	892.96	426	0	0	1	intergen	ENSG00000164647	33883
7	93071076	93071315	MACS_peak_18999	150.71	239	0	0	0	intergen	ENSG00000205413	23197
7	99949707	99950007	MACS_peak_19071	380.3	300	0	0	0	intergen	ENSG00000160862	11712
7	99990987	99991275	MACS_peak_19072	460.03	288	0	0	0	intergen	ENSG00000160862	14829
7	99994231	99994463	MACS_peak_19073	1472.64	232	0	0	0	intergen	ENSG00000160862	18073
7	102357313	102357636	MACS_peak_19095	798.35	323	0	0	0	intergen	ENSG00000260097	868
7	116604868	116605008	MACS_peak_19233	727.81	140	0	0	1	intergen	ENSG00000105974	43683
7	120792022	120792347	MACS_peak_19260	428.92	325	0	0	0	intergen	ENSG00000106025	0
7	133230656	133230879	MACS_peak_19352	564.54	223	0	0	0	intergen	ENSG00000131558	17193
7	150756909	150757180	MACS_peak_19474	263.82	271	0	0	0	intergen	ENSG00000106565	29104
7	150810380	150810577	MACS_peak_19475	241.08	197	0	0	0	intergen	ENSG00000002933	5259
8	9736458	9736716	MACS_peak_19575	76.3	258	0	1	0	gene	ENSG00000173273	0
8	9760566	9760897	MACS_peak_19576	381.49	331	0	1	0	gene	ENSG00000173273	0
8	11314593	11314800	MACS_peak_19579	596.67	207	0	1	0	gene	ENSG00000104643	0
8	11765529	11765736	MACS_peak_19580	603.96	207	1	0	0	promoter	ENSG00000154328	0
8	18002371	18002681	MACS_peak_19614	100.2	310	0	1	0	gene	ENSG00000078674	0
8	18002731	18003017	MACS_peak_19615	124.29	286	0	1	0	gene	ENSG00000078674	0
8	19346439	19346761	MACS_peak_19623	673.67	322	0	1	0	gene	ENSG00000104611	0
8	19372120	19372354	MACS_peak_19624	662.31	234	0	1	0	gene	ENSG00000104611	0
8	22422594	22422929	MACS_peak_19638	565.1	335	0	1	0	gene	ENSG00000104635	0
8	22489475	22489820	MACS_peak_19639	783.88	345	0	1	0	gene	ENSG00000120910	0
8	22561894	22562090	MACS_peak_19640	662.31	196	0	1	0	gene	ENSG00000120896	0
8	22574497	22574756	MACS_peak_19641	726.32	259	0	1	0	gene	ENSG00000120896	0
8	25281631	25281911	MACS_peak_19655	578.19	280	0	1	0	gene	ENSG00000147459	0
8	26499288	26499562	MACS_peak_19663	458.32	274	0	1	0	gene	ENSG00000104765	0
8	26571298	26571497	MACS_peak_19664	831.63	199	0	1	0	gene	ENSG00000092964	0
8	27426232	27426506	MACS_peak_19670	458.32	274	0	1	0	gene	ENSG00000120899	0
8	27597216	27597497	MACS_peak_19672	577.45	281	1	0	0	promoter	ENSG00000120885	0
8	28619017	28619398	MACS_peak_19674	199.17	381	0	1	0	gene	ENSG00000012232	0
8	28839699	28840042	MACS_peak_19675	51.97	343	0	1	0	gene	ENSG00000104299	0
8	29004383	29004649	MACS_peak_19676	463.44	266	0	1	0	gene	ENSG00000147421	0
8	33495597	33495737	MACS_peak_19688	1111.4	140	0	2	0	gene	ENSG00000129696	0
8	41581568	41581918	MACS_peak_19716	171.16	350	1	0	0	promoter	ENSG00000158669	0
8	47917376	47917620	MACS_peak_19776	635.03	244	0	1	0	gene	ENSG00000253729	0
8	52622275	52622584	MACS_peak_19801	437.6	309	1	0	0	promoter	ENSG00000023287	0
8	52698585	52698725	MACS_peak_19802	791.44	140	0	1	0	gene	ENSG00000023287	0
8	52737149	52737411	MACS_peak_19803	466.05	262	0	1	0	gene	ENSG00000023287	0
8	53808837	53809086	MACS_peak_19812	901.33	249	0	1	0	gene	ENSG00000047249	0
8	54010450	54010732	MACS_peak_19813	576.71	282	0	1	0	gene	ENSG00000187735	0
8	56970738	56971065	MACS_peak_19836	427.87	327	0	1	0	gene	ENSG00000104331	0
8	60546788	60547146	MACS_peak_19854	172.39	358	0	1	0	gene	ENSG00000104388	0
8	60617215	60617394	MACS_peak_19855	954.29	179	0	1	0	gene	ENSG00000104388	0
8	66577124	66577414	MACS_peak_19894	64.51	290	0	1	0	gene	ENSG00000185697	0
8	66579017	66579362	MACS_peak_19895	118.46	345	0	1	0	gene	ENSG00000185697	0
8	70113676	70113890	MACS_peak_19915	596.79	214	1	0	0	promoter	ENSG00000140396	0
8	70114778	70115020	MACS_peak_19916	402.63	242	0	1	0	gene	ENSG00000140396	0
8	73037588	73037868	MACS_peak_19935	1267.54	280	0	1	0	gene	ENSG00000147601	0
8	73467901	73468265	MACS_peak_19941	82.74	364	0	1	0	gene	ENSG00000040341	0
8	73687130	73687452	MACS_peak_19942	386.17	322	0	1	1	gene	ENSG00000040341	0
8	79986663	79986924	MACS_peak_19992	66.48	261	0	1	0	gene	ENSG00000276418	0
8	80006593	80006839	MACS_peak_19993	84.34	246	0	1	0	gene	ENSG00000276418	0
8	80008070	80008484	MACS_peak_19994	94.8	414	0	1	0	gene	ENSG00000276418	0
8	80023542	80023957	MACS_peak_19995	959.75	415	0	1	0	gene	ENSG00000276418	0
8	80067229	80067446	MACS_peak_19996	1805.04	217	0	2	0	gene	ENSG00000276418	0
8	80085092	80085334	MACS_peak_19997	501.16	242	0	1	0	gene	ENSG00000076554	0
8	80118458	80118650	MACS_peak_19998	884.92	192	0	1	0	gene	ENSG00000076554	0
8	86514197	86514392	MACS_peak_20065	640.49	195	1	0	0	promoter	ENSG00000176623	0
8	86558158	86558534	MACS_peak_20066	349.84	376	0	1	0	gene	ENSG00000085719	0
8	89954528	89954666	MACS_peak_20125	989.14	138	0	1	0	gene	ENSG00000104320	0
8	89984027	89984395	MACS_peak_20126	766.12	368	0	1	0	gene	ENSG00000104320	0
8	89984641	89984993	MACS_peak_20127	415.24	352	0	1	0	gene	ENSG00000104320	0
8	89994275	89994632	MACS_peak_20128	774.47	357	0	1	0	gene	ENSG00000104320	0
8	89994702	89994936	MACS_peak_20129	532.66	234	0	1	0	gene	ENSG00000104320	0
8	90000587	90001027	MACS_peak_20130	646.41	440	0	1	0	gene	ENSG00000104320	0
8	95137190	95137403	MACS_peak_20191	596.79	213	1	0	0	promoter	ENSG00000175895	0
8	96695153	96695493	MACS_peak_20203	78.43	340	0	1	0	gene	ENSG00000104324	0
8	96695891	96696208	MACS_peak_20204	54.21	317	0	1	0	gene	ENSG00000104324	0
8	96777892	96778246	MACS_peak_20205	492.82	354	0	1	0	gene	ENSG00000104324	0
8	96856647	96856867	MACS_peak_20206	564.54	220	0	1	0	gene	ENSG00000104324	0
8	96964088	96964464	MACS_peak_20207	505.64	376	0	1	0	gene	ENSG00000104324	0
8	96988100	96988368	MACS_peak_20208	506.92	268	0	1	0	gene	ENSG00000104324	0
8	97142239	97142506	MACS_peak_20210	534.37	267	0	1	0	gene	ENSG00000104324	0
8	97145333	97145587	MACS_peak_20211	453.3	254	0	1	0	gene	ENSG00000104324	0
8	102407757	102407999	MACS_peak_20287	518.84	242	0	1	0	gene	ENSG00000104517	0
8	103046814	103047047	MACS_peak_20295	1094.86	233	0	1	0	gene	ENSG00000155097	0
8	109261577	109261818	MACS_peak_20392	729.92	241	0	1	0	gene	ENSG00000120526	0
8	109282190	109282567	MACS_peak_20393	759.47	377	0	1	0	gene	ENSG00000120526	0
8	109325957	109326173	MACS_peak_20395	712.64	216	0	1	0	gene	ENSG00000120526	0
8	109552035	109552310	MACS_peak_20399	717.3	275	0	1	0	gene	ENSG00000147654	0
8	109561684	109561974	MACS_peak_20400	1704.82	290	0	1	0	gene	ENSG00000147654	0
8	116766127	116766460	MACS_peak_20464	424.75	333	1	0	0	promoter	ENSG00000147679	0
8	120388666	120388905	MACS_peak_20499	516.86	239	0	1	0	gene	ENSG00000172172	0
8	120421502	120421981	MACS_peak_20500	1193.97	479	0	1	0	gene	ENSG00000172172	0
8	120452820	120453180	MACS_peak_20501	1671.3	360	0	1	0	gene	ENSG00000172167	0
8	123804393	123804600	MACS_peak_20559	585.19	207	0	1	0	gene	ENSG00000176853	0
8	125129862	125130137	MACS_peak_20575	2344.71	275	0	1	0	gene	ENSG00000156831	0
8	125148393	125148591	MACS_peak_20576	509.17	198	0	1	0	gene	ENSG00000156831	0
8	125215206	125215475	MACS_peak_20577	50.92	269	0	1	0	gene	ENSG00000156831	0
8	125230676	125230961	MACS_peak_20578	784.02	285	0	1	0	gene	ENSG00000156831	0
8	132600573	132600850	MACS_peak_20650	75.37	277	0	1	0	gene	ENSG00000129295	0
8	132789617	132790009	MACS_peak_20651	626.35	392	0	1	0	gene	ENSG00000129292	0
8	132819880	132820094	MACS_peak_20652	596.79	214	0	1	0	gene	ENSG00000129292	0
8	140099283	140099487	MACS_peak_20687	629.38	204	0	1	1	gene	ENSG00000167632	0
8	140338737	140339183	MACS_peak_20688	406.81	446	0	1	0	gene	ENSG00000167632	0
8	140393807	140394185	MACS_peak_20689	516.25	378	0	1	0	gene	ENSG00000167632	0
8	140432060	140432298	MACS_peak_20690	662.31	238	0	1	0	gene	ENSG00000167632	0
8	140668327	140668546	MACS_peak_20692	580.62	219	0	1	0	gene	ENSG00000169398	0
8	140977873	140978301	MACS_peak_20693	81.72	428	0	1	0	gene	ENSG00000169398	0
8	142255518	142255802	MACS_peak_20703	358.74	284	0	1	0	gene	ENSG00000171045	0
8	142726874	142727240	MACS_peak_20706	408.57	366	1	0	0	promoter	ENSG00000130193	0
8	143748611	143748918	MACS_peak_20717	685.18	307	0	1	0	gene	ENSG00000203499	0
8	143749173	143749478	MACS_peak_20718	439.84	305	0	1	0	gene	ENSG00000203499	0
8	144234269	144234635	MACS_peak_20721	306.6	366	0	1	0	gene	ENSG00000179832	0
8	144443956	144444246	MACS_peak_20722	448.52	290	0	1	0	gene	ENSG00000160949	0
8	144509755	144510062	MACS_peak_20723	438.71	307	2	0	0	promoter	ENSG00000167700	0
8	144567128	144567476	MACS_peak_20724	603.06	348	0	1	0	gene	ENSG00000147799	0
8	144730226	144730594	MACS_peak_20725	505.54	368	0	1	0	gene	ENSG00000198169	0
8	144805143	144805330	MACS_peak_20726	453.36	187	0	1	0	gene	ENSG00000197363	0
8	190071	190409	MACS_peak_19534	141.67	338	0	0	0	intergen	ENSG00000172748	36727
8	299267	299600	MACS_peak_19535	925.96	333	0	0	0	intergen	ENSG00000172748	34563
8	359466	359699	MACS_peak_19536	416.25	233	0	0	0	intergen	ENSG00000147364	41728
8	8976421	8976796	MACS_peak_19573	391.26	375	0	0	1	intergen	ENSG00000104626	20350
8	9830945	9831325	MACS_peak_19577	885.03	380	0	0	0	intergen	ENSG00000173273	48598
8	11246963	11247177	MACS_peak_19578	596.79	214	0	0	0	intergen	ENSG00000104643	32238
8	12221675	12222042	MACS_peak_19583	958.48	367	0	0	0	intergen	ENSG00000186523	27541
8	12223821	12224259	MACS_peak_19584	1097.74	438	0	0	0	intergen	ENSG00000186523	29687
8	12464197	12464564	MACS_peak_19586	841.34	367	0	0	1	intergen	ENSG00000145002	27853
8	12466331	12466769	MACS_peak_19587	967.74	438	0	0	1	intergen	ENSG00000145002	29987
8	19870381	19870644	MACS_peak_19626	858.87	263	0	0	0	intergen	ENSG00000104613	18297
8	23589630	23589832	MACS_peak_19644	645.81	202	0	0	0	intergen	ENSG00000147454	14166
8	25170130	25170569	MACS_peak_19653	599.25	439	0	0	0	intergen	ENSG00000147459	9153
8	25172537	25172850	MACS_peak_19654	555.13	313	0	0	0	intergen	ENSG00000147459	6872
8	26243070	26243388	MACS_peak_19661	488.85	318	0	0	0	intergen	ENSG00000221914	43102
8	33319524	33319791	MACS_peak_19687	462.79	267	0	0	0	intergen	ENSG00000172728	46032
