ensembl_id	lfc	avg_log2_cpm_exp	p_value	FDR	B	avg_exp	avg_log2_exp	avg_cpm_exp
ENSG00000114450	0	5.123278801515748	0	0	0	1963.7457825288698	10.806179034834633	38.22392293848058
ENSG00000114473	0.3669831074566516	4.087542690134548	2.442940238216341e-19	4.644570735313716e-19	Inf	900.1684525044093	9.768801093557489	17.49641182767641
ENSG00000114480	-1.0278695534221407	5.53574690447696	1.5187402573662586e-67	8.97967585176439e-67	Inf	2483.515586352385	11.219143035570141	48.27572767699698
ENSG00000114491	0.17566063861630538	5.394340858082213	6.956117786405714e-11	1.0706385457298628e-10	22.957596176185067	2190.931444118811	11.077637687282467	42.62726493217205
ENSG00000114503	0.22657946009630367	7.147504042713614	1.0353272719016568e-18	1.9385933937263363e-18	Inf	7384.7825574882445	12.831748998908173	143.5816892387351
ENSG00000114520	0.3761391992340684	5.5140761107102945	5.569956970280037e-36	1.5476973927401276e-35	Inf	2383.712606811152	11.197477395982796	46.383273295743294
ENSG00000114529	1.9288736560943955	3.548670137700462	4.5128395777675473e-54	1.9376695357047606e-53	Inf	748.9259965302617	9.22673898315982	14.52286356737438
ENSG00000114541	-0.2505193415516685	4.926964405676514	1.426781486949078e-7	1.9929777303706768e-7	15.428465584288132	1630.4757559405439	10.609689347780535	31.730449811592802
ENSG00000114544	-0.31248840536613687	5.404398855251314	2.2409494900967772e-20	4.371361579469104e-20	Inf	2225.349429198095	11.087692940744182	43.31104145058433
ENSG00000114547	-3.6259623134294934	-1.2803635666665838	1.4375842538376251e-129	5.638914495947367e-128	Inf	23.379422061863462	4.225099829423044	0.45410539399045624
ENSG00000114554	-0.491685894817641	5.967735811608111	4.848280966411448e-43	1.6032446586209574e-42	Inf	3276.72258512013	11.65146982184985	63.77660039467098
ENSG00000114573	0.6323598060212204	6.9790868254851315	2.119136577674203e-71	1.369302804698947e-70	Inf	6590.718824270248	12.663281210407646	128.11387605580586
ENSG00000114626	-0.7539732051035681	5.356911493686349	9.604777439997193e-80	7.84092209061023e-79	Inf	2142.2143657749366	11.04016767862454	41.705097551645885
ENSG00000114631	1.1336992043662706	5.042751786449816	2.0895369175857517e-41	6.638269829924532e-41	Inf	1910.9079841772839	10.725419126004132	37.08845247442123
ENSG00000114646	0.24793971573396	1.1392980613882155	0.0019461379416316215	0.002334333352712032	6.0576918685189955	126.27715369438363	6.794320386897187	2.4509724298250135
ENSG00000114648	0.26295560171948523	4.45872513790821	4.0190067857605294e-23	8.375968929747718e-23	Inf	1141.5727051071651	10.140801530578292	22.195103011059576
ENSG00000114650	0	6.423085186942904	0	0	0	4460.827619096582	12.107071407489455	86.73897593643797
ENSG00000114654	0.5365718373535122	2.9832939022102583	1.5844290491942539e-9	2.3410602345893864e-9	19.872661916160027	478.263729135436	8.659433190462408	9.323608621577149
ENSG00000114656	1.7798405195366802	1.7363747136538983	2.559668537511353e-62	1.3302923666764566e-61	Inf	197.5941971083708	7.400671060740567	3.853069267112429
ENSG00000114670	1.1809424284972325	4.8784539597766114	1.1203994453793113e-95	1.391988117804305e-94	Inf	1558.018097086286	10.561134438590516	30.304052244525277
ENSG00000114686	0.6670035784299916	6.916336914170468	3.0680285746428754e-81	2.5938461208750575e-80	Inf	6296.308794993131	12.60051201157375	122.4344072369822
ENSG00000114698	-1.9621826416020023	4.724977310569703	8.272618608077304e-156	1.0885261975755537e-153	Inf	1399.2095924988305	10.407447173490088	27.24149808174291
ENSG00000114735	0.2535013949662654	5.219225848707952	1.975183557313777e-17	3.5866022843507225e-17	Inf	1952.348916139809	10.902343604993822	37.930741764590685
ENSG00000114737	1.1341252239883435	6.467424794614038	5.294885790246876e-41	1.6682232679153957e-40	Inf	4917.545579584627	12.151376917757915	95.63296770431678
ENSG00000114738	0.4016882969669981	5.557383823878373	1.1303493909374944e-36	3.1904596498497066e-36	Inf	2462.1884983750774	11.240823345693663	47.84029021105186
ENSG00000114739	0.19561978719481413	4.340666392724142	5.105259846460677e-7	7.00279861805078e-7	14.171785079001177	1067.8855460062707	10.022480213096486	20.76662925532119
ENSG00000114742	-0.19090429474398113	5.853170664018044	7.774870802277574e-14	1.2922999539752597e-13	29.67718294138559	3007.2724038154497	11.536837320809035	58.485979829428054
ENSG00000114744	-0.3534381084267823	5.337949608683062	1.5125754694444139e-40	4.713243777123455e-40	Inf	2100.910157185616	11.021198511395383	40.8544524254371
ENSG00000114745	-0.1887861931487116	6.150698850909896	1.7574219740830325e-16	3.1291580333224025e-16	35.63818828100899	3688.166677572065	11.834549744872024	71.71244496454922
ENSG00000114757	1.561477291614795	0.7773901771477241	1.4727260397241424e-19	2.814396184178405e-19	Inf	217.62401823538949	6.406036843737301	4.228556153830984
ENSG00000114767	0.05491712248507417	4.735057164507343	0.022053331192221432	0.025187399643037404	3.6559013924586283	1384.445714283339	10.417580865861193	26.907632143347495
ENSG00000114770	1.1382649722740976	6.139822324633869	1.4072562456018416e-42	4.5968465129408835e-42	Inf	4100.5974158784375	11.823555848221913	79.62112970747754
ENSG00000114779	-0.65133833312664	6.5539218775038375	1.5752410461843053e-63	8.42884987152371e-63	Inf	4934.210559102903	12.237959299421707	95.88916114854409
ENSG00000114784	-0.6210290800481387	5.683940212281708	8.585201019844636e-63	4.516982899354098e-62	Inf	2698.8002147226234	11.36747485669342	52.47313756060568
ENSG00000114786	-0.23015034505614662	-1.7924785617972694	9.077743036066634e-4	0.0011058938869121157	6.8059948177635405	14.277606900970651	3.6560474300821397	0.27726427311698376
ENSG00000114790	0.4184260840457301	4.099710655032223	7.488044094887591e-6	9.890668938620459e-6	11.523908886018543	1068.8939240856214	9.780270589985816	20.77666299856753
ENSG00000114796	-0.45562135197062076	5.843091725353168	1.5789279202541714e-30	3.8945812402452075e-30	Inf	3026.469925720303	11.52673841017984	58.91209433165445
ENSG00000114805	-1.4552467193871834	0.5832853743405249	1.7471758142283985e-23	3.66927201612621e-23	Inf	117.24467528830087	6.206742063917216	2.288111508002769
ENSG00000114812	-0.6089334670451153	4.341382255429059	4.8256178012420885e-26	1.0710932687498542e-25	Inf	1105.548924115751	10.023083366658032	21.499107670969078
ENSG00000114841	-0.6625614706178887	3.4764648004302012	9.884042679061077e-78	7.5653957555119e-77	Inf	578.9850936221812	9.156017122847656	11.25645132903778
ENSG00000114850	-0.3012778130865046	8.443131826979542	6.664917755737855e-16	1.170018430522131e-15	34.33890529687873	18393.218817690347	14.12761120187656	357.0597211719884
ENSG00000114853	-0.8126999028684908	4.9173839808145114	2.639333690604582e-99	3.6005387217540734e-98	Inf	1574.0454657769837	10.600154536054406	30.610307364148994
ENSG00000114857	-0.2665138596005167	6.4801217331001695	2.617988975050375e-19	4.974110320934514e-19	Inf	4663.931385088584	12.164130872607757	90.5823552221205
ENSG00000114859	0.7363365367545327	3.645033391853681	2.924849603881614e-65	1.6244924469141397e-64	Inf	657.5256502957811	9.325097494132388	12.794806186692565
ENSG00000114861	0.3474845651802467	7.157563309304185	2.2356363155573968e-17	4.054962409947088e-17	Inf	7621.77172747568	12.841802525862992	148.1428515670723
ENSG00000114867	0.18313917354438314	8.68385569858482	9.638410117489775e-16	1.684045727191538e-15	34.02875036857489	21370.5899299824	14.368362326561398	415.31123696447594
ENSG00000114902	0.3436218073788739	7.115672626034117	6.104610016846848e-40	1.8731847653983735e-39	Inf	7215.661483588939	12.799909397551266	140.2626979989269
ENSG00000114904	0.4471225586864321	4.72009629015997	3.324108422947725e-39	1.001522591876465e-38	Inf	1379.7903546213727	10.402579446434736	26.826891386245293
ENSG00000114923	-0.598542297807174	3.898855234400625	7.258277727995264e-26	1.603178877384457e-25	Inf	812.4005510721148	9.579498187081716	15.811347754937314
ENSG00000114933	0	4.840039487368402	0	0	0	1489.9876601517672	10.522706550991073	28.99465917982042
ENSG00000114942	-0.5571936303013688	8.201579396555873	3.3171224415566962e-75	2.3803683797269025e-74	Inf	15342.031458663541	13.886031251409104	297.9657685989668
ENSG00000114948	-0.1587040383452344	1.2953072176782476	0.030803792093323058	0.034892321705960086	3.3199728822606125	145.8238323916987	6.954866787756098	2.826008525357082
ENSG00000114956	0.37362445118644483	4.968946507717379	2.3730209480837165e-50	9.308158591480682e-50	Inf	1623.1868766742223	10.651791886672218	31.57180691357112
ENSG00000114978	0.06385076723924661	7.331645805965841	7.737441184301574e-4	9.44998090469842e-4	6.963382206256696	8349.320710160984	13.015940421073363	162.3516971958926
ENSG00000114982	0.24422238371211283	6.664522468597268	1.4274615029669595e-17	2.6031344077036373e-17	Inf	5298.110973560934	12.348607447294475	103.07665835223713
ENSG00000114988	0.4436311097825356	5.375773660181789	2.303359156497487e-34	6.170427620052679e-34	Inf	2187.1353655549447	11.059040181843953	42.511167870970965
ENSG00000114993	0.6561822295330619	5.644566938882964	3.4767028310343765e-73	2.353685536781645e-72	Inf	2612.786333423333	11.328074381237645	50.8185669701248
ENSG00000114999	0	4.933857018212551	0	0	0	1601.3472841863831	10.616631303946656	31.174244508528428
ENSG00000115020	-0.38162938337163466	5.57537239220806	6.093459163629924e-45	2.1109796058970684e-44	Inf	2473.6466354303107	11.258833668885288	48.14983075002561
ENSG00000115041	-0.3682767673607579	2.362450676050745	6.796178810499918e-11	1.0465782753822303e-10	22.98032477292285	280.0388751205417	8.03541471948537	5.456759453128261
ENSG00000115042	-0.8006556815399338	4.026070071886646	4.6266554694234834e-101	6.604162846591272e-100	Inf	848.1343644021706	9.70723361394746	16.49693214413923
ENSG00000115053	0.09407204349979523	8.917787341337565	3.36788651780892e-5	4.345408224172428e-5	10.043762303011167	25155.04089216304	14.60231438344345	489.02401589136804
ENSG00000115073	-0.44422565297906264	6.489309199267046	1.240728771724089e-51	5.019091179970504e-51	Inf	4678.449973558013	12.17332347819025	91.01090199736294
ENSG00000115084	0.6084514409951572	6.392585415319142	2.214414194276157e-58	1.0529379450707324e-57	Inf	4414.340208696517	12.076550745246257	85.85184068476802
ENSG00000115085	-0.45541455353509347	1.8298586429926877	5.62391999086916e-24	1.195661250702706e-23	Inf	187.33832009142293	7.498107462036646	3.6428233845996885
ENSG00000115091	0.30146847072312194	8.210465114174637	2.3557543157294094e-20	4.5934511606988374e-20	Inf	15502.729738796574	13.894916766789612	301.5690385304893
ENSG00000115107	-0.5817718533998156	5.227781527818984	7.497751532198045e-21	1.4825472087026572e-20	Inf	2078.5529646583336	10.910808701261569	40.4929262733544
ENSG00000115109	0.8245146063610757	5.6269453785630565	1.5147045161713713e-62	7.911884939395319e-62	Inf	2637.577696114771	11.310415748198189	51.297383538673635
ENSG00000115112	-1.0890814355024296	4.0450743077172655	2.905959780147375e-22	5.948361173504894e-22	Inf	1048.5073321510836	9.725369996330073	20.404969472378976
ENSG00000115128	0.09095978704952778	6.2753614971300635	8.813390914716252e-5	1.1181086869980106e-4	9.098589969286467	4030.6903093245696	11.959275803587747	78.35377974986191
ENSG00000115129	-0.5166357708829814	4.150443547299619	2.494765780306032e-35	6.833694152942753e-35	Inf	935.415282084151	9.831851712651066	18.207804253546843
ENSG00000115137	-0.6581718148682373	2.8286431815664583	3.899061773975092e-61	1.9711847752887e-60	Inf	371.3950862221529	8.505242995355417	7.223599996432099
ENSG00000115138	-1.4129959345503882	-0.9776830383092386	1.8408750661678e-33	4.837477434225261e-33	Inf	33.408696104259874	4.562173948499742	0.6484594349655521
ENSG00000115145	0.2960051909262974	5.808507236102607	4.2410409910214206e-28	9.87688291295962e-28	Inf	2921.2452308595775	11.49214092795224	56.82843337645142
ENSG00000115159	1.0237656279752236	7.203803219765245	4.6986591452493224e-58	2.2159789008908013e-57	Inf	8114.814556011034	12.888042820762944	157.93191145585138
ENSG00000115163	1.7117295960949828	1.5524141432374143	1.355799393170519e-75	9.802118090284762e-75	Inf	155.858963825727	7.216862097540938	3.0302518737218804
ENSG00000115170	-0.14062892951132186	5.392224048076198	6.317409217934806e-6	8.366564280390556e-6	11.691258871374776	2200.2176693557926	11.075517127969473	42.766087964927145
ENSG00000115183	-0.14459265753475306	5.998981333171337	0.006829802840802471	0.007991476662714226	4.821356142763027	3519.9552569922043	11.68269022664357	68.48773787376375
ENSG00000115204	0.22497039178810774	5.884608841708469	8.618169724778742e-22	1.7421702317939598e-21	Inf	3067.718717360922	11.568298338108159	59.667305609082135
ENSG00000115207	0.2140206503325469	6.089865509513491	4.235764413406671e-34	1.1276154886821437e-33	Inf	3517.7925612023296	11.773686276936909	68.39786124797115
ENSG00000115211	0.08992415403948158	5.936823794275081	2.3944601336438156e-6	3.2113988115604693e-6	12.648800737501565	3172.128349007334	11.6205494674849	61.689315628816296
ENSG00000115216	0	7.0839466296044575	0	0	0	7031.886413985151	12.768175531003086	136.79435785309144
ENSG00000115221	0	5.2417739477733285	0	0	0	2638.2535281031114	10.924434608790161	50.9209924062553
ENSG00000115226	-1.8570550751432742	3.430509680081481	3.055124625923493e-157	4.293191634525887e-155	Inf	567.5282083766468	9.109829108174313	11.03385010944509
ENSG00000115232	0.6538259564366519	3.8257880045577215	8.06885262824224e-23	1.668646562954396e-22	Inf	844.5542989888842	9.506235242926143	16.40523994804652
ENSG00000115233	0.950160472677846	6.20335027972769	6.825977030989535e-120	1.8432684990026593e-118	Inf	3833.6245694408904	11.88722721085363	74.57684008440143
ENSG00000115234	-0.1573869861224832	7.259075647684302	6.056656304547427e-20	1.169321640016266e-19	Inf	7922.3370581825875	12.94335310828643	153.99720699324382
ENSG00000115239	0.6704942613203798	1.5869055075824523	7.420956176630106e-21	1.4679639155465923e-20	Inf	176.46200961573336	7.251032591149261	3.4312940848442453
ENSG00000115241	0.36374385164312883	6.857353173709635	2.3119518541311463e-56	1.0453980361354017e-55	Inf	6009.199231441893	12.541511990874772	116.7976633364924
ENSG00000115252	-0.40468624468296993	2.996295776451491	1.640656331722134e-19	3.132417853231258e-19	Inf	424.0833848135057	8.673668727395876	8.248232440864673
ENSG00000115255	1.1631697461899781	6.771870012175947	7.914551904359442e-52	3.21874752075579e-51	Inf	6149.59134187065	12.455955372662663	119.29116669227975
ENSG00000115257	1.0982928238599545	3.5240412093181828	2.5807370851840665e-65	1.435020690393937e-64	Inf	619.1450044430683	9.203545936342634	12.038992603993607
ENSG00000115266	-0.2980061954047774	2.1632059699844883	5.161147139467603e-9	7.514580393989949e-9	18.706420642465805	241.75647734930914	7.8345477662686624	4.705913945370111
ENSG00000115267	0.4214701915072735	5.378642687947938	3.631422607900014e-29	8.67060554713705e-29	Inf	2191.460051780272	11.06190943028275	42.614788020047996
ENSG00000115268	0	8.503087630147704	0	0	0	19074.2798000201	14.187574381630837	370.21786688037906
ENSG00000115271	0	4.462174754572095	0	0	0	1179.413055004762	10.144150842158643	22.93269325709901
ENSG00000115274	0.07801640676209853	2.696581729037199	0.013125073148777635	0.015154140775000598	4.174211327737531	337.9799798436887	8.372422301420103	6.577065188408019
ENSG00000115275	0.2738548223261349	6.85535144963956	2.2648322150218714e-29	5.433645198114797e-29	Inf	6017.633966780071	12.539508169511809	116.99625169502144
ENSG00000115282	0.09114556204666933	5.141697610825499	9.953353642995499e-5	1.2605200859980474e-4	8.978689909558376	1835.161667737585	10.82474134122473	35.6978320543017
ENSG00000115286	0	5.388392644372384	0	0	0	2190.8276572496616	11.071676994002297	42.61326309109189
ENSG00000115289	0.12536194621534452	4.743998118717264	6.509895199689785e-7	8.903356621025224e-7	13.931666406576806	1394.4862761371492	10.426530619174084	27.12762672411082
ENSG00000115295	-2.340194608243584	3.155403841022639	9.210204270206868e-88	9.200034272392974e-87	Inf	553.6434372686691	8.8325545730952	10.731468082326176
ENSG00000115306	-1.6518461294259876	8.650751056356013	1.4508072003413968e-148	1.3460886806244473e-146	Inf	21195.777499248186	14.335252338159004	412.25863065806027
ENSG00000115307	0.26033812800031325	7.511644890500882	6.898077148050981e-19	1.298683254954343e-18	Inf	9543.827655892408	13.195977112128363	185.56306210397423
ENSG00000115310	-0.40037238095331934	9.040357103030445	1.5039253097979377e-23	3.162547571410047e-23	Inf	27909.620434938795	14.724891602521897	542.6580682220697
ENSG00000115317	-0.08761130771924235	5.282597445645555	6.027655871676645e-5	7.701649989993623e-5	9.471413855186308	2021.445663280021	10.965792830801227	39.30031301135334
ENSG00000115318	0.24752886516557912	3.2661341210072674	3.592948968507114e-8	5.106475193457577e-8	16.79017131176213	515.7414031462716	8.944722661431491	10.040982368507226
ENSG00000115325	0.1358892536665563	5.061397209398583	0.011230067621461228	0.01301288918045231	4.328716638707623	1832.492217533376	10.744250916852893	35.629954628913715
ENSG00000115339	-0.6477141598858086	4.4368017021445265	5.478143001748224e-9	7.969709700201407e-9	18.6476177646943	1516.8159319560095	10.117885831974483	29.421657683263337
ENSG00000115350	-0.1719589233693611	4.744456599387162	8.625796848093214e-5	1.0946934114800629e-4	9.119756562094986	1440.3070476975781	10.4269239169087	28.003873206436985
ENSG00000115353	-3.402030925387567	0.11137894473005039	1.5203444790206695e-128	5.7157054517779665e-127	Inf	62.0429124803404	5.73516069432808	1.207625858620946
ENSG00000115355	-0.5937009221888808	4.5945645719613175	3.4470262912476157e-40	1.0635740468880408e-39	Inf	1284.671419975555	10.276814355646216	24.991953282440196
ENSG00000115363	0.34828024860734047	1.397947940338514	4.849848977173339e-8	6.867219144551643e-8	16.493921432813554	144.08986250971773	7.059757110202976	2.8036062024942443
ENSG00000115364	0.4214080241410078	5.7304935294188635	1.5685941736451673e-43	5.2397489197646324e-43	Inf	2762.8621761894833	11.414072329521517	53.75548789413159
ENSG00000115365	-0.15550348793309943	6.611983262319264	8.700029620940913e-7	1.1845003173125647e-6	13.646188360990939	5161.614717973051	12.296044431186123	100.35140254118002
ENSG00000115368	0.30691533783142366	5.7657138181792975	2.3114186339501944e-21	4.623476134300043e-21	Inf	2859.6251691509256	11.449311287404303	55.606869207395896
ENSG00000115380	-2.723982874480623	6.304474910563805	5.814313969234994e-71	3.7204412197483333e-70	Inf	5930.1263997801625	11.988115175106342	114.27315229874472
ENSG00000115392	0.4260754083483513	4.467813699268012	7.621893901617924e-22	1.5429271654827671e-21	Inf	1198.9595127227942	10.149840783258579	23.32786107770585
ENSG00000115414	2.5054108184016726	11.770993962461178	8.386148313485082e-116	1.9055119417485568e-114	Inf	190987.8327172188	17.45562063052285	3707.0522141945
ENSG00000115415	0.7775628331315101	7.951537315005726	6.1475479022478555e-52	2.5057619920342287e-51	Inf	13263.67578468734	13.635947513074827	257.61993947269133
ENSG00000115419	-0.43335477096563657	6.14443573439629	2.921813234393929e-24	6.245801913250291e-24	Inf	3752.6432379369307	11.828265073986652	72.909721438917515
ENSG00000115421	-0.10844634520495429	4.3255036236842415	9.055291443507975e-7	1.2317102561162901e-6	13.607105670520546	1037.9411619780935	10.007336386745173	20.195420379145585
ENSG00000115423	-0.45217770354125364	0.9146700609844206	1.0913387521909942e-8	1.5739375347959795e-8	17.96710026397398	106.14939420584938	6.565719908184198	2.062472563990646
ENSG00000115425	-0.7014896950220029	2.8892469308949584	7.068671390376541e-28	1.6359441909867293e-27	Inf	405.0767043754451	8.565769440192744	7.878506638490601
ENSG00000115446	0	5.337786273814839	0	0	0	2097.3540201469477	11.021037291162868	40.77663647623203
ENSG00000115457	0.7272391880102621	6.9921694257112526	5.6612009961946095e-15	9.67988460944132e-15	32.270892451022505	8995.533491622924	12.67629106734854	171.54899295125438
ENSG00000115459	-0.8542504075539972	4.676910447746135	5.857869705764144e-88	5.896161760864411e-87	Inf	1329.2605242866944	10.359345610294731	25.86187577816497
ENSG00000115461	-0.2992798598563135	9.463125809245748	0.027482993956768717	0.031218714058253837	3.435021150750753	61922.79333600997	15.147654960679636	1196.1355038972215
ENSG00000115464	-0.15669303214348232	7.024791598377545	3.2921899273951574e-11	5.1100436470903495e-11	23.69722767156443	6765.623674662744	12.70900223171389	131.5902197238773
ENSG00000115468	0.9023446877496699	7.972633596282122	7.112728792510434e-35	1.93151288072788e-34	Inf	14064.345898287127	13.657031200656693	273.2590439165224
ENSG00000115484	-0.16779784297301104	7.506432950085766	5.455073399093019e-12	8.631981237397218e-12	25.47554673962699	9469.217411919724	13.190766362293344	183.9913437431738
ENSG00000115486	-0.3038432449576967	5.934774743177487	1.1310537507265577e-28	2.6736684612144695e-28	Inf	3185.2238245815033	11.61849410672094	61.95776241309856
ENSG00000115504	-1.2214137917298018	5.788400522455301	7.332478982317349e-112	1.436133975508272e-110	Inf	2884.305754723468	11.47201816296273	56.1223455065954
ENSG00000115514	0.33354111417900445	5.096933277765949	6.832840512569446e-39	2.04040712974892e-38	Inf	1775.732612768338	10.77992967011396	34.5358001307407
ENSG00000115520	0.08232383184272045	5.316215191428727	0.001976373592726624	0.0023696182389931373	6.042653987176169	2072.7730065168403	10.99944033032189	40.307805610079825
ENSG00000115523	-1.2489805409179127	1.6187640128634904	2.3174825884146643e-39	7.002764714971576e-39	Inf	178.2332767161111	7.281914663866496	3.459511151653919
ENSG00000115524	-0.17291004661987566	8.741384991607157	4.928920432243203e-11	7.613788082848252e-11	23.298475290380352	22253.72396526392	14.425897003559811	432.48126694250533
ENSG00000115525	-0.351843716802027	3.5651193228964253	4.767565616609309e-7	6.547034604820033e-7	14.239082781266077	677.1098080910539	9.24453291935611	13.135958435874327
ENSG00000115526	0.5647772795017905	4.497019868377061	6.096795844013819e-22	1.2376581072406173e-21	Inf	1248.4225410682404	10.178968648910253	24.25957509208592
ENSG00000115539	0.3935917775592016	4.8886878150061355	3.171102088228084e-41	1.0039048911857675e-40	Inf	1541.519874761719	10.571421594024415	29.97492355033145
ENSG00000115540	0	4.867396638931957	0	0	0	1520.0322364136312	10.550101612347708	29.55967308828737
ENSG00000115541	0.5880705496650316	6.8823839798679405	3.4463666575160364e-48	1.2787159959212281e-47	Inf	6229.712143751121	12.566542811443682	120.85968726152207
ENSG00000115548	0.05471128366772785	6.224937508393968	0.031164360969885896	0.0352841802783267	3.308398857899951	3897.240568086022	11.908824610558776	75.82393091926552
ENSG00000115556	0.4175734665065789	3.8155841257186314	6.643585857364578e-15	1.1340872944863179e-14	32.11182775639282	768.4396826841507	9.496013860759508	14.953195740523004
ENSG00000115561	-0.29809560860518225	6.854135570094128	4.3864111885365126e-33	1.1431205535267822e-32	Inf	6009.278148281996	12.53829220262692	116.81380266640882
ENSG00000115568	0.07641052528905129	5.371860479149724	2.8707079883024333e-4	3.572403698967365e-4	7.936744393524548	2147.1779637237223	11.05514322472959	41.77689684683228
ENSG00000115590	-0.9722980803007788	-1.2658583133142656	1.4527415946405223e-27	3.3333832975312174e-27	Inf	23.354818062514866	4.2542724025739025	0.4534314004056896
ENSG00000115594	-0.9820645651922202	5.763685648900097	9.29991708258034e-31	2.3064941715775846e-30	Inf	3247.447224673199	11.44713777646143	63.05100702755548
ENSG00000115596	-2.8356864646647666	-1.5652500693784022	3.2582031787314013e-107	5.502827632317188e-106	Inf	18.492053437863657	3.9111291427956387	0.3604165044526947
ENSG00000115598	-1.2064047936060363	-0.43780932276050544	1.4952232989241657e-29	3.60878139546913e-29	Inf	47.09157392414607	5.148140091680551	0.9123087125864795
ENSG00000115602	-0.2265000989410109	-0.6205226789171112	0.008533314721231264	0.009938139465328396	4.601387599942609	36.75923098663187	4.963265111233218	0.7161491065089325
ENSG00000115604	-0.6578736820634077	0.5665117322522761	3.176118651771079e-31	7.946610434872013e-31	Inf	78.70146505788753	6.210774977759181	1.5306069704510268
ENSG00000115607	-1.1823060211108092	-1.7774299968708678	2.636219880047174e-66	1.5004579844200866e-65	Inf	13.864754722073304	3.6870857032045445	0.2697902563813492
ENSG00000115641	0	5.887254647215169	0	0	0	3674.2597357500704	11.570788104196849	71.45028868303234
ENSG00000115648	2.290212053225252	8.661319386808767	3.5056773237146172e-146	2.9330158140719866e-144	Inf	21974.847773371606	14.345818501993438	426.55784673224053
ENSG00000115649	0.12284224962063198	6.856215596951419	1.8455717343388713e-6	2.4858370819673202e-6	12.904898615392286	6041.522895044706	12.540370423650876	117.51043996569406
ENSG00000115652	0.4378890409570814	4.886588971511476	8.660534195838589e-32	2.194547828266242e-31	Inf	1556.3220772201169	10.569298130271573	30.274808544475164
ENSG00000115657	-0.4009126111234348	2.9917962333281123	3.8949638038660914e-14	6.522701156676827e-14	30.360073621778408	430.36134899682975	8.668788326207245	8.371209979416445
ENSG00000115661	0.2561389423277274	5.928963269094792	7.721458041692793e-27	1.7427161031570483e-26	Inf	3162.51329081367	11.612681141348677	61.50934378120479
ENSG00000115677	0.3631313618430319	9.180196354513471	3.2771591689179204e-38	9.615568986604091e-38	Inf	30266.04381019942	14.864742522150408	588.2062173151481
ENSG00000115685	0.28422205041934284	5.917416669540887	3.3661910150086653e-37	9.634615137677559e-37	Inf	3133.8504807168415	11.601129231671782	60.92291116257253
ENSG00000115687	0.7873063386089658	4.09867737543694	4.61742625536353e-86	4.37100246044027e-85	Inf	895.7154275170109	9.780002764695263	17.413531887646283
ENSG00000115694	-0.21031839126306173	6.470953605099737	5.370703625506286e-23	1.1149679328109292e-22	Inf	4597.404563711536	12.1549632823174	89.37672896777349
ENSG00000115705	-1.0524390867147908	1.6035078949842523	3.96494005772384e-37	1.1330413108686053e-36	Inf	170.98925193204101	7.267634255369634	3.326121914064693
ENSG00000115718	2.305183849019196	0.6167984997049851	1.2441816148249807e-90	1.3529890828682772e-89	Inf	87.46833155139288	6.259497130246309	1.700347732497006
ENSG00000115738	-0.16405673944574434	6.247487761379205	3.0667557376340713e-4	3.813093595611678e-4	7.871518162876158	4106.237527567268	11.931366132827849	79.73029902448702
ENSG00000115750	0.26633564724527886	3.5854195265940536	4.237127091374838e-13	6.91645173345657e-13	27.99966895789491	628.604070899969	9.265302933125316	12.230401461976118
ENSG00000115756	0.36200652558597246	4.8165950118464265	5.637949952881251e-20	1.0892109932995627e-19	Inf	1496.4450024771606	10.499193358558976	29.08231575258991
ENSG00000115758	-1.0767241476087093	5.348617880416679	1.3578998945289474e-64	7.436338658120311e-64	Inf	2223.6459310420446	11.031808053918942	43.24431731668145
ENSG00000115760	0.3309527251665054	7.667217686950144	3.716082492290472e-37	1.062346000264908e-36	Inf	10558.948721772073	13.351584033717199	205.33028768220058
ENSG00000115761	0.45650657547806933	4.975000502980626	1.908892210558027e-68	1.154588627480856e-67	Inf	1629.9177699331965	10.657853294850835	31.699493309857
ENSG00000115762	0.9470747138000593	7.480633430877315	3.186064744115517e-101	4.584006074187673e-100	Inf	9377.934527121362	13.164958327533547	182.2811018985441
ENSG00000115806	0.4002688603565293	6.848913230923444	1.0392270215821203e-56	4.743542072021321e-56	Inf	5982.73197918281	12.533068395197077	116.33806868557024
ENSG00000115808	0.1575468467619422	5.7348960320927445	4.001707734406886e-9	5.843494526614737e-9	18.957936826733686	2779.308872128889	11.418475416194415	54.068086122029165
ENSG00000115816	-0.10798651049197677	5.947951032348257	3.383015640954477e-5	4.363761553085741e-5	10.039547399456284	3211.3515476431803	11.63167946211673	62.47077779965042
ENSG00000115825	-1.0254209225051671	5.175995379875093	3.90339558753187e-83	3.4682472519297905e-82	Inf	1926.8400004680832	10.859034305559444	37.461570527748734
ENSG00000115827	0.30661312089989406	4.958747020225568	1.485086955652007e-33	3.908208835655845e-33	Inf	1613.832056429164	10.64157664118075	31.402313946365275
ENSG00000115828	0.5745847268909902	2.741185385119594	3.5850496192653157e-9	5.2424740542782555e-9	19.066472305393262	432.8165395407286	8.41581558079535	8.410675159293588
ENSG00000115839	0.13035085805616045	6.411041535716945	1.359220849794815e-5	1.7778205837637948e-5	10.937519463628066	4470.841177411838	12.095016704550517	86.90873316431042
ENSG00000115840	0.3233288546924008	5.383577930508131	3.9550038623089315e-13	6.461759329840781e-13	28.067745028950974	2244.2488607390806	11.066829682726297	43.65736837675185
