ID	Term	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	commun
GO:0035518	histone H2A monoubiquitination	1/1	10/6587	0.00151814179444332	0.00455442538332995	0.00079902199707543	ENSG00000121481	1	129
GO:0070317	negative regulation of G0 to G1 transition	1/1	24/6587	0.00364354030666458	0.00660391680582978	0.00115858189575961	ENSG00000121481	1	129
GO:0043433	negative regulation of DNA-binding transcription factor activity	1/1	29/6587	0.00440261120388652	0.00660391680582978	0.00115858189575961	ENSG00000121481	1	129
GO:0043087	regulation of GTPase activity	1/1	29/6587	0.00440261120388652	0.00842568695916196	NA	ENSG00000121749	1	131
GO:0090630	activation of GTPase activity	1/1	37/6587	0.00561712463944131	0.00842568695916196	NA	ENSG00000121749	1	131
GO:0000375	RNA splicing, via transesterification reactions	1/1	19/6587	0.00288446940944276	0.00941247912555032	NA	ENSG00000060688	1	1077
GO:0006396	RNA processing	1/1	31/6587	0.00470623956277516	0.00941247912555032	NA	ENSG00000060688	1	1077
GO:0048839	inner ear development	1/2	11/6587	0.00333737633287479	0.0089131197371298	0.00134031875746313	ENSG00000121905	1	1080
GO:0090314	positive regulation of protein targeting to membrane	1/2	15/6587	0.00454958466397404	0.0089131197371298	0.00134031875746313	ENSG00000121905	1	1080
GO:0019722	calcium-mediated signaling	1/2	18/6587	0.00545825684036316	0.0089131197371298	0.00134031875746313	ENSG00000121905	1	1080
GO:0060041	retina development in camera-type eye	1/2	21/6587	0.00636651409794986	0.0089131197371298	0.00134031875746313	ENSG00000121905	1	1080
GO:0071277	cellular response to calcium ion	1/2	21/6587	0.00636651409794986	0.0089131197371298	0.00134031875746313	ENSG00000121905	1	1080
GO:0000132	establishment of mitotic spindle orientation	1/1	18/6587	0.00273265522999822	0.00759070897221807	NA	ENSG00000121957	1	132
GO:0050790	regulation of catalytic activity	1/1	27/6587	0.00409898284499766	0.00759070897221807	NA	ENSG00000121957	1	132
GO:0007052	mitotic spindle organization	1/1	30/6587	0.00455442538333084	0.00759070897221807	NA	ENSG00000121957	1	132
GO:0031167	rRNA methylation	1/1	11/6587	0.00166995597388786	0.00592075299832984	NA	ENSG00000122085	1	133
GO:0043010	camera-type eye development	1/1	13/6587	0.00197358433277661	0.00592075299832984	NA	ENSG00000122085	1	133
GO:0006626	protein targeting to mitochondrion	1/1	23/6587	0.00349172612722026	0.00637619553666313	NA	ENSG00000122085	1	133
GO:0032543	mitochondrial translation	1/1	28/6587	0.00425079702444209	0.00637619553666313	NA	ENSG00000122085	1	133
GO:0006303	double-strand break repair via nonhomologous end joining	1/1	38/6587	0.00576893881888541	0.00576893881888541	NA	ENSG00000122783	1	137
GO:0030335	positive regulation of cell migration	2/2	81/6587	0.000149370768721448	0.00373426921803619	0.000314464776255679	ENSG00000122861/ENSG00000113578	2	1083
GO:0006414	translational elongation	1/1	12/6587	0.00182177015333218	0.00364354030666436	NA	ENSG00000123297	1	139
GO:0030866	cortical actin cytoskeleton organization	2/4	15/6587	2.89679166371769e-05	0.00127458833203578	0.000121970175314429	ENSG00000123338/ENSG00000115956	2	1089
GO:0006935	chemotaxis	2/4	29/6587	0.000111691631866183	0.00245721590105602	0.000235140277613016	ENSG00000123338/ENSG00000134516	2	1089
GO:0006355	regulation of transcription, DNA-templated	6/20	216/6587	3.05811241435027e-05	0.000183486744861016	0.000160953284965803	ENSG00000124459/ENSG00000178386/ENSG00000186026/ENSG00000197782/ENSG00000062370/ENSG00000128000	6	882
GO:0006261	DNA-dependent DNA replication	1/1	21/6587	0.0031880977683314	0.00880522240777304	NA	ENSG00000124535	1	145
GO:0043085	positive regulation of catalytic activity	1/1	29/6587	0.00440261120388652	0.00880522240777304	NA	ENSG00000124535	1	145
GO:0010951	negative regulation of endopeptidase activity	2/2	24/6587	1.272417659479e-05	3.81725297843699e-05	NA	ENSG00000124570/ENSG00000021355	2	1097
GO:0043312	neutrophil degranulation	2/2	201/6587	0.000926651991142313	0.00138997798671347	NA	ENSG00000124570/ENSG00000021355	2	1097
GO:0007605	sensory perception of sound	1/2	31/6587	0.00939104165411364	0.00939104165411364	NA	ENSG00000124570	1	1097
GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	1/1	30/6587	0.00455442538333084	0.00910885076666168	NA	ENSG00000124787	1	147
GO:0006446	regulation of translational initiation	1/1	21/6587	0.0031880977683314	0.00607256717777427	NA	ENSG00000125457	1	149
GO:0045727	positive regulation of translation	1/1	40/6587	0.00607256717777427	0.00607256717777427	NA	ENSG00000125457	1	149
GO:0016311	dephosphorylation	1/1	33/6587	0.00500986792166369	0.00500986792166369	NA	ENSG00000125458	1	150
GO:0009968	negative regulation of signal transduction	1/1	10/6587	0.00151814179444332	0.00759070897221659	NA	ENSG00000125508	1	151
GO:0038083	peptidyl-tyrosine autophosphorylation	1/1	20/6587	0.00303628358888708	0.0075907089722177	NA	ENSG00000125508	1	151
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	1/1	31/6587	0.00470623956277516	0.00784373260462527	NA	ENSG00000125508	1	151
GO:0051170	import into nucleus	1/1	16/6587	0.00242902687110969	0.00657861444258908	NA	ENSG00000125743	1	153
GO:0000245	spliceosomal complex assembly	1/1	19/6587	0.00288446940944276	0.00657861444258908	NA	ENSG00000125743	1	153
GO:0000387	spliceosomal snRNP assembly	1/1	26/6587	0.00394716866555345	0.00657861444258908	NA	ENSG00000125743	1	153
GO:0043086	negative regulation of catalytic activity	1/1	18/6587	0.00273265522999822	0.00885582713425444	NA	ENSG00000125944	1	155
GO:0007623	circadian rhythm	1/1	28/6587	0.00425079702444209	0.00885582713425444	NA	ENSG00000125944	1	155
GO:0016070	RNA metabolic process	1/1	35/6587	0.00531349628055267	0.00885582713425444	NA	ENSG00000125944	1	155
GO:0009306	protein secretion	1/1	20/6587	0.00303628358888708	0.00303628358888708	NA	ENSG00000125967	1	156
GO:0043392	negative regulation of DNA binding	2/3	14/6587	1.25705799762602e-05	0.000250414506202308	4.61289879846357e-05	ENSG00000125968/ENSG00000117318	2	760
GO:0045668	negative regulation of osteoblast differentiation	2/3	15/6587	1.45030451311469e-05	0.000250414506202308	4.61289879846357e-05	ENSG00000125968/ENSG00000117318	2	760
GO:0045665	negative regulation of neuron differentiation	2/3	17/6587	1.87810879651731e-05	0.000250414506202308	4.61289879846357e-05	ENSG00000125968/ENSG00000117318	2	760
GO:0045892	negative regulation of transcription, DNA-templated	3/3	241/6587	4.83906010157015e-05	0.000373325686236641	6.87705211488548e-05	ENSG00000125968/ENSG00000203883/ENSG00000117318	3	760
GO:0007623	circadian rhythm	2/3	28/6587	5.21421558917509e-05	0.000373325686236641	6.87705211488548e-05	ENSG00000125968/ENSG00000117318	2	760
GO:0043433	negative regulation of DNA-binding transcription factor activity	2/3	29/6587	5.59988529354961e-05	0.000373325686236641	6.87705211488548e-05	ENSG00000125968/ENSG00000117318	2	760
GO:0030182	neuron differentiation	2/3	35/6587	8.20172967878346e-05	0.000468670267359055	8.63339966187733e-05	ENSG00000125968/ENSG00000117318	2	760
GO:0006351	transcription, DNA-templated	2/3	62/6587	0.000259948467238114	0.00115532652105829	0.000212823306510737	ENSG00000125968/ENSG00000117318	2	760
GO:0007507	heart development	2/3	68/6587	0.000312956481272747	0.00120621891647152	0.00022219822145528	ENSG00000125968/ENSG00000117318	2	760
GO:0051726	regulation of cell cycle	2/3	70/6587	0.000331710202029668	0.00120621891647152	0.00022219822145528	ENSG00000125968/ENSG00000117318	2	760
GO:0001525	angiogenesis	2/3	75/6587	0.000380963405687653	0.00126987801895884	0.00023392489822926	ENSG00000125968/ENSG00000203883	2	760
GO:0030150	protein import into mitochondrial matrix	1/1	12/6587	0.00182177015333218	0.00349172612722026	NA	ENSG00000126768	1	161
GO:0006626	protein targeting to mitochondrion	1/1	23/6587	0.00349172612722026	0.00349172612722026	NA	ENSG00000126768	1	161
GO:2000114	regulation of establishment of cell polarity	1/1	10/6587	0.00151814179444332	0.00647740498962583	NA	ENSG00000127314	1	165
GO:0071320	cellular response to cAMP	1/1	11/6587	0.00166995597388786	0.00647740498962583	NA	ENSG00000127314	1	165
GO:0035690	cellular response to drug	1/1	16/6587	0.00242902687110969	0.00647740498962583	NA	ENSG00000127314	1	165
GO:0035722	interleukin-12-mediated signaling pathway	1/1	27/6587	0.00409898284499766	0.00801578867466191	NA	ENSG00000127314	1	165
GO:0007264	small GTPase mediated signal transduction	1/1	33/6587	0.00500986792166369	0.00801578867466191	NA	ENSG00000127314	1	165
GO:0006869	lipid transport	3/3	19/6587	2.03521295440088e-08	2.23873424984097e-07	6.42698827705542e-08	ENSG00000128284/ENSG00000128335/ENSG00000100342	3	170
GO:0008203	cholesterol metabolic process	2/3	25/6587	4.13952653439496e-05	0.000227673959391723	6.53609452799205e-05	ENSG00000128335/ENSG00000100342	2	170
GO:0051017	actin filament bundle assembly	1/2	12/6587	0.0036404975687836	0.0090970947339386	NA	ENSG00000128298	1	1123
GO:0006090	pyruvate metabolic process	1/2	13/6587	0.00394357270260293	0.0090970947339386	NA	ENSG00000100156	1	1123
GO:0030838	positive regulation of actin filament polymerization	1/2	18/6587	0.00545825684036316	0.0090970947339386	NA	ENSG00000128298	1	1123
GO:0021510	spinal cord development	1/2	14/6587	0.00424660173433322	0.00908879635789817	NA	ENSG00000128309	1	169
GO:0030855	epithelial cell differentiation	1/2	18/6587	0.00545825684036316	0.00908879635789817	NA	ENSG00000128311	1	169
GO:0001822	kidney development	1/2	25/6587	0.00757687834548482	0.00908879635789817	NA	ENSG00000128309	1	169
GO:0009636	response to toxic substance	1/2	26/6587	0.00787935415214558	0.00908879635789817	NA	ENSG00000128309	1	169
GO:0001889	liver development	1/2	30/6587	0.00908879635789817	0.00908879635789817	NA	ENSG00000128309	1	169
GO:0051607	defense response to virus	2/2	84/6587	0.000160711882642891	0.000642847530571562	NA	ENSG00000128394/ENSG00000243811	2	838
GO:0045087	innate immune response	2/2	142/6587	0.000461528014095806	0.000923056028191612	NA	ENSG00000128394/ENSG00000243811	2	838
GO:0002230	positive regulation of defense response to virus by host	1/2	12/6587	0.0036404975687836	0.00485399675837813	NA	ENSG00000128394	1	838
GO:0045071	negative regulation of viral genome replication	1/2	20/6587	0.00606380778084326	0.00606380778084326	NA	ENSG00000128394	1	838
GO:0008344	adult locomotory behavior	2/2	12/6587	3.04273788136281e-06	1.61818332781568e-05	1.89261207931659e-06	ENSG00000128710/ENSG00000128709	2	1127
GO:0007519	skeletal muscle tissue development	2/2	13/6587	3.59596295070152e-06	1.61818332781568e-05	1.89261207931659e-06	ENSG00000128710/ENSG00000128709	2	1127
GO:0007338	single fertilization	2/2	19/6587	7.8834572380764e-06	2.36503717142292e-05	2.76612534669347e-06	ENSG00000128710/ENSG00000128709	2	1127
GO:0048704	embryonic skeletal system morphogenesis	2/2	22/6587	1.06495825847699e-05	2.39615608157322e-05	2.80252173283417e-06	ENSG00000128710/ENSG00000128709	2	1127
GO:0009952	anterior/posterior pattern specification	2/2	42/6587	3.96938987250513e-05	7.14490177050924e-05	8.35661025790555e-06	ENSG00000128710/ENSG00000128709	2	1127
GO:0030326	embryonic limb morphogenesis	1/2	10/6587	0.00303420899487739	0.00455131349231608	0.000532317367522348	ENSG00000128710	1	1127
GO:0045944	positive regulation of transcription by RNA polymerase II	2/2	414/6587	0.0039413137002362	0.00506740332887511	0.000592678751915218	ENSG00000128710/ENSG00000128709	2	1127
GO:0001707	mesoderm formation	1/1	11/6587	0.00166995597388786	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0043010	camera-type eye development	1/1	13/6587	0.00197358433277661	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0045668	negative regulation of osteoblast differentiation	1/1	15/6587	0.00227721269166548	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0030514	negative regulation of BMP signaling pathway	1/1	16/6587	0.00242902687110969	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0001503	ossification	1/1	19/6587	0.00288446940944276	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0030900	forebrain development	1/1	19/6587	0.00288446940944276	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0030509	BMP signaling pathway	1/1	20/6587	0.00303628358888708	0.0043375479841244	NA	ENSG00000128791	1	173
GO:0030097	hemopoiesis	1/1	24/6587	0.00364354030666458	0.00455442538333073	NA	ENSG00000128791	1	173
GO:0007179	transforming growth factor beta receptor signaling pathway	1/1	43/6587	0.00652800971610734	0.00725334412900816	NA	ENSG00000128791	1	173
GO:0045862	positive regulation of proteolysis	1/1	10/6587	0.00151814179444332	0.00474419310763613	NA	ENSG00000128973	1	174
GO:0030163	protein catabolic process	1/1	16/6587	0.00242902687110969	0.00474419310763613	NA	ENSG00000128973	1	174
GO:0007040	lysosome organization	1/1	21/6587	0.0031880977683314	0.00474419310763613	NA	ENSG00000128973	1	174
GO:0008203	cholesterol metabolic process	1/1	25/6587	0.0037953544861089	0.00474419310763613	NA	ENSG00000128973	1	174
GO:0007601	visual perception	1/1	44/6587	0.00667982389555177	0.00667982389555177	NA	ENSG00000128973	1	174
GO:1904646	cellular response to amyloid-beta	1/1	11/6587	0.00166995597388786	0.00345377258235907	NA	ENSG00000129473	1	175
GO:0071392	cellular response to estradiol stimulus	1/1	12/6587	0.00182177015333218	0.00345377258235907	NA	ENSG00000129473	1	175
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	1/1	12/6587	0.00182177015333218	0.00345377258235907	NA	ENSG00000129473	1	175
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	1/1	13/6587	0.00197358433277661	0.00345377258235907	NA	ENSG00000129473	1	175
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	1/1	18/6587	0.00273265522999822	0.0038257173219975	NA	ENSG00000129473	1	175
GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity	1/1	10/6587	0.00151814179444332	0.00151814179444332	NA	ENSG00000129480	1	176
GO:0050896	response to stimulus	1/1	11/6587	0.00166995597388786	0.00667982389555144	0.00175784839356617	ENSG00000129535	1	177
GO:0006936	muscle contraction	6/11	28/6587	1.5158196037167e-12	3.63796704892007e-11	1.59559958285968e-11	ENSG00000163017/ENSG00000163431/ENSG00000198467/ENSG00000107796/ENSG00000065534/ENSG00000101335	6	1305
GO:0043687	post-translational protein modification	2/2	188/6587	0.000810382522402963	0.00324153008961185	NA	ENSG00000130311/ENSG00000074855	2	1133
GO:0061024	membrane organization	2/2	64/6587	9.29418116489006e-05	0.00120824355143571	9.78334859462112e-05	ENSG00000130340/ENSG00000078269	2	1134
GO:0043408	regulation of MAPK cascade	1/1	14/6587	0.00212539851222082	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0060395	SMAD protein signal transduction	1/1	15/6587	0.00227721269166548	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0030509	BMP signaling pathway	1/1	20/6587	0.00303628358888708	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0043410	positive regulation of MAPK cascade	1/1	26/6587	0.00394716866555345	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0051897	positive regulation of protein kinase B signaling	1/1	36/6587	0.00546531045999687	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0007267	cell-cell signaling	1/1	39/6587	0.00592075299832995	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0000187	activation of MAPK activity	1/1	41/6587	0.00622438135721859	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0007179	transforming growth factor beta receptor signaling pathway	1/1	43/6587	0.00652800971610734	0.00816001214513418	NA	ENSG00000130513	1	178
GO:0033962	cytoplasmic mRNA processing body assembly	1/1	10/6587	0.00151814179444332	0.00733768533981087	NA	ENSG00000130520	1	179
GO:0000387	spliceosomal snRNP assembly	1/1	26/6587	0.00394716866555345	0.00733768533981087	NA	ENSG00000130520	1	179
GO:0043928	exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay	1/1	29/6587	0.00440261120388652	0.00733768533981087	NA	ENSG00000130520	1	179
GO:0035269	protein O-linked mannosylation	1/1	11/6587	0.00166995597388786	0.00493396083194153	NA	ENSG00000130714	1	182
GO:0006493	protein O-linked glycosylation	1/1	13/6587	0.00197358433277661	0.00493396083194153	NA	ENSG00000130714	1	182
GO:0005975	carbohydrate metabolic process	1/1	30/6587	0.00455442538333084	0.00759070897221807	NA	ENSG00000130714	1	182
GO:0048536	spleen development	1/1	10/6587	0.00151814179444332	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0051894	positive regulation of focal adhesion assembly	1/1	10/6587	0.00151814179444332	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:2000145	regulation of cell motility	1/1	10/6587	0.00151814179444332	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0045930	negative regulation of mitotic cell cycle	1/1	11/6587	0.00166995597388786	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:2000352	negative regulation of endothelial cell apoptotic process	1/1	11/6587	0.00166995597388786	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0050853	B cell receptor signaling pathway	1/1	12/6587	0.00182177015333218	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0051149	positive regulation of muscle cell differentiation	1/1	12/6587	0.00182177015333218	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0071901	negative regulation of protein serine/threonine kinase activity	1/1	12/6587	0.00182177015333218	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0030155	regulation of cell adhesion	1/1	13/6587	0.00197358433277661	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	1/1	13/6587	0.00197358433277661	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0010595	positive regulation of endothelial cell migration	1/1	14/6587	0.00212539851222082	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0034446	substrate adhesion-dependent cell spreading	1/1	15/6587	0.00227721269166548	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0043542	endothelial cell migration	1/1	15/6587	0.00227721269166548	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0045184	establishment of protein localization	1/1	15/6587	0.00227721269166548	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0030100	regulation of endocytosis	1/1	16/6587	0.00242902687110969	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0030514	negative regulation of BMP signaling pathway	1/1	16/6587	0.00242902687110969	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0006298	mismatch repair	1/1	17/6587	0.00258084105055401	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	1/1	18/6587	0.00273265522999822	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0045931	positive regulation of mitotic cell cycle	1/1	18/6587	0.00273265522999822	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0050885	neuromuscular process controlling balance	1/1	18/6587	0.00273265522999822	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0038083	peptidyl-tyrosine autophosphorylation	1/1	20/6587	0.00303628358888708	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	1/1	20/6587	0.00303628358888708	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:1901216	positive regulation of neuron death	1/1	20/6587	0.00303628358888708	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0048538	thymus development	1/1	21/6587	0.0031880977683314	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	1/1	22/6587	0.00333991194777594	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0007173	epidermal growth factor receptor signaling pathway	1/1	23/6587	0.00349172612722026	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0051496	positive regulation of stress fiber assembly	1/1	23/6587	0.00349172612722026	0.00763006820392576	0.000136129673575839	ENSG00000097007	1	1141
GO:0007204	positive regulation of cytosolic calcium ion concentration	1/1	26/6587	0.00394716866555345	0.00776276504225511	0.00013849714615977	ENSG00000097007	1	1141
GO:0032956	regulation of actin cytoskeleton organization	1/1	26/6587	0.00394716866555345	0.00776276504225511	0.00013849714615977	ENSG00000097007	1	1141
GO:0070373	negative regulation of ERK1 and ERK2 cascade	1/1	26/6587	0.00394716866555345	0.00776276504225511	0.00013849714615977	ENSG00000097007	1	1141
GO:0009791	post-embryonic development	1/1	29/6587	0.00440261120388652	0.00837916325900983	0.00014949443816253	ENSG00000097007	1	1141
GO:0010506	regulation of autophagy	1/1	31/6587	0.00470623956277516	0.00843015208208675	0.00015040414062599	ENSG00000097007	1	1141
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	1/1	32/6587	0.00485805374221948	0.00843015208208675	0.00015040414062599	ENSG00000097007	1	1141
GO:0070301	cellular response to hydrogen peroxide	1/1	32/6587	0.00485805374221948	0.00843015208208675	0.00015040414062599	ENSG00000097007	1	1141
GO:0007229	integrin-mediated signaling pathway	1/1	39/6587	0.00592075299832995	0.00995226287468561	0.000177560443794569	ENSG00000097007	1	1141
GO:0001843	neural tube closure	1/1	40/6587	0.00607256717777427	0.00995226287468561	0.000177560443794569	ENSG00000097007	1	1141
GO:0001937	negative regulation of endothelial cell proliferation	1/1	10/6587	0.00151814179444332	0.00558676180355242	NA	ENSG00000130770	1	184
GO:0072593	reactive oxygen species metabolic process	1/1	11/6587	0.00166995597388786	0.00558676180355242	NA	ENSG00000130770	1	184
GO:0006783	heme biosynthetic process	1/1	15/6587	0.00227721269166548	0.00558676180355242	NA	ENSG00000130770	1	184
GO:0006091	generation of precursor metabolites and energy	1/1	20/6587	0.00303628358888708	0.00558676180355242	NA	ENSG00000130770	1	184
GO:0030218	erythrocyte differentiation	1/1	23/6587	0.00349172612722026	0.00558676180355242	NA	ENSG00000130770	1	184
GO:0051289	protein homotetramerization	1/1	29/6587	0.00440261120388652	0.00587014827184869	NA	ENSG00000130770	1	184
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	1/1	10/6587	0.00151814179444332	0.00991852639036487	NA	ENSG00000131080	1	187
GO:0008544	epidermis development	1/1	20/6587	0.00303628358888708	0.00991852639036487	NA	ENSG00000131080	1	187
GO:0046330	positive regulation of JNK cascade	1/1	28/6587	0.00425079702444209	0.00991852639036487	NA	ENSG00000131080	1	187
GO:0055088	lipid homeostasis	1/1	11/6587	0.00166995597388786	0.00991852639036384	0.00149150772787426	ENSG00000131408	1	188
GO:0043401	steroid hormone mediated signaling pathway	1/1	12/6587	0.00182177015333218	0.00991852639036384	0.00149150772787426	ENSG00000131408	1	188
GO:0030522	intracellular receptor signaling pathway	1/1	14/6587	0.00212539851222082	0.00991852639036384	0.00149150772787426	ENSG00000131408	1	188
GO:0032781	positive regulation of ATPase activity	1/1	17/6587	0.00258084105055401	0.00576893881888552	0.00101209452962904	ENSG00000132002	1	190
GO:0030900	forebrain development	1/1	19/6587	0.00288446940944276	0.00576893881888552	0.00101209452962904	ENSG00000132002	1	190
GO:0051085	chaperone cofactor-dependent protein refolding	1/1	19/6587	0.00288446940944276	0.00576893881888552	0.00101209452962904	ENSG00000132002	1	190
GO:0006986	response to unfolded protein	1/1	30/6587	0.00455442538333084	0.00683163807499626	0.00119853299561338	ENSG00000132002	1	190
GO:0050776	regulation of immune response	2/5	42/6587	0.000392138036418956	0.00404196463563654	0.00212734980822976	ENSG00000158481/ENSG00000160593	2	601
GO:0002250	adaptive immune response	2/5	55/6587	0.000673660772606089	0.00404196463563654	0.00212734980822976	ENSG00000132514/ENSG00000158481	2	601
GO:0070301	cellular response to hydrogen peroxide	1/1	32/6587	0.00485805374221948	0.00485805374221948	NA	ENSG00000132823	1	194
GO:0048490	anterograde synaptic vesicle transport	1/1	10/6587	0.00151814179444332	0.00546531045999643	NA	ENSG00000132842	1	195
GO:0032438	melanosome organization	1/1	12/6587	0.00182177015333218	0.00546531045999643	NA	ENSG00000132842	1	195
GO:0008089	anterograde axonal transport	1/1	18/6587	0.00273265522999822	0.00546531045999643	NA	ENSG00000132842	1	195
GO:0030433	ubiquitin-dependent ERAD pathway	2/2	52/6587	6.11313701619258e-05	0.000530266228961138	6.20194419837589e-05	ENSG00000132879/ENSG00000116661	2	1160
GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	2/2	72/6587	0.000117836939769142	0.000530266228961138	6.20194419837589e-05	ENSG00000132879/ENSG00000116661	2	1160
GO:0000209	protein polyubiquitination	2/2	162/6587	0.000601217344103827	0.00180365203231148	0.000210953454071518	ENSG00000132879/ENSG00000116661	2	1160
GO:0043687	post-translational protein modification	2/2	188/6587	0.000810382522402963	0.00182336067540667	0.000213258558527096	ENSG00000132879/ENSG00000116661	2	1160
GO:0017157	regulation of exocytosis	1/1	10/6587	0.00151814179444332	0.0072111735236069	NA	ENSG00000132881	1	196
GO:0034613	cellular protein localization	1/1	19/6587	0.00288446940944276	0.0072111735236069	NA	ENSG00000132881	1	196
GO:0046677	response to antibiotic	1/1	10/6587	0.00151814179444332	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	1/1	13/6587	0.00197358433277661	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0002931	response to ischemia	1/1	17/6587	0.00258084105055401	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	1/1	18/6587	0.00273265522999822	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0043525	positive regulation of neuron apoptotic process	1/1	23/6587	0.00349172612722026	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0001822	kidney development	1/1	25/6587	0.0037953544861089	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0032355	response to estradiol	1/1	28/6587	0.00425079702444209	0.00850159404888418	NA	ENSG00000132906	1	197
GO:0034644	cellular response to UV	1/1	36/6587	0.00546531045999687	0.00921006021962436	NA	ENSG00000132906	1	197
GO:0032496	response to lipopolysaccharide	1/1	39/6587	0.00592075299832995	0.00921006021962436	NA	ENSG00000132906	1	197
GO:0035725	sodium ion transmembrane transport	1/1	10/6587	0.00151814179444332	0.00151814179444332	NA	ENSG00000133065	1	199
GO:0046039	GTP metabolic process	1/1	11/6587	0.00166995597388786	0.0028338646829611	NA	ENSG00000133805	1	202
GO:0046034	ATP metabolic process	1/1	14/6587	0.00212539851222082	0.0028338646829611	NA	ENSG00000133805	1	202
GO:0097009	energy homeostasis	1/1	14/6587	0.00212539851222082	0.0028338646829611	NA	ENSG00000133805	1	202
GO:0006446	regulation of translational initiation	1/1	21/6587	0.0031880977683314	0.0091088507666614	NA	ENSG00000134030	1	203
GO:0045727	positive regulation of translation	1/1	40/6587	0.00607256717777427	0.0091088507666614	NA	ENSG00000134030	1	203
GO:0006400	tRNA modification	1/1	24/6587	0.00364354030666458	0.00364354030666458	NA	ENSG00000134461	1	204
GO:0035518	histone H2A monoubiquitination	1/1	10/6587	0.00151814179444332	0.00706625998868288	NA	ENSG00000134574	1	205
GO:0006293	nucleotide-excision repair, preincision complex stabilization	1/1	17/6587	0.00258084105055401	0.00706625998868288	NA	ENSG00000134574	1	205
GO:0006295	nucleotide-excision repair, DNA incision, 3'-to lesion	1/1	17/6587	0.00258084105055401	0.00706625998868288	NA	ENSG00000134574	1	205
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	1/1	18/6587	0.00273265522999822	0.00706625998868288	NA	ENSG00000134574	1	205
