gene_symbol	i_am_tf	gene_description	chromosome_name	upstream	upstream_source	downstream	organism	p_value
AK8	0	"adenylate kinase 8"	chr9	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PPARG	1	"peroxisome proliferator-activated receptor gamma"	chr3	7	"Kulakovskiy 2013"	1	"Homo sapiens"	0.00001
LYNX1	0	"Ly6/neurotoxin 1"	chr8	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IRF5	1	"interferon regulatory factor 5"	chr7	7	"Kulakovskiy 2013"	617	"Homo sapiens"	0.00001
PRELID2	0	"PRELI domain containing 2"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GTF2IRD2	0	"GTF2I repeat domain containing 2"	chr7	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ERC1	0	"ELKS/RAB6-interacting/CAST family member 1"	chr12	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RAB11FIP4	0	"RAB11 family interacting protein 4 (class II)"	chr17	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ARHGAP8	0	"Rho GTPase activating protein 8"	chr22	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SEPT10	0	"septin 10"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GDNF	0	"glial cell derived neurotrophic factor"	chr5	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PTBP2	0	"polypyrimidine tract binding protein 2"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
UBE3C	0	"ubiquitin protein ligase E3C"	chr7	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GMIP	0	"GEM interacting protein"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLC9A3R2	0	"solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3 regulator 2"	chr16	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RPS6KA1	0	"ribosomal protein S6 kinase, 90kDa, polypeptide 1"	chr1	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NECAB3	0	"N-terminal EF-hand calcium binding protein 3"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NEDD4	0	"neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase"	chr15	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZNF529	0	"zinc finger protein 529"	chr19	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CLPB	0	"ClpB homolog, mitochondrial AAA ATPase chaperonin"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KBTBD4	0	"kelch repeat and BTB (POZ) domain containing 4"	chr11	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
L3MBTL4	0	"l(3)mbt-like 4 (Drosophila)"	chr18	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TADA2B	0	"transcriptional adaptor 2B"	chr4	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MIA3	0	"melanoma inhibitory activity family, member 3"	chr1	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C2orf69	0	"chromosome 2 open reading frame 69"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NUDT10	0	"nudix (nucleoside diphosphate linked moiety X)-type motif 10"	chrX	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HBEGF	0	"heparin-binding EGF-like growth factor"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TBC1D2	0	"TBC1 domain family, member 2"	chr9	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ARHGEF7	0	"Rho guanine nucleotide exchange factor (GEF) 7"	chr13	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GNAO1	0	"guanine nucleotide binding protein (G protein), alpha activating activity polypeptide O"	chr16	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IGSF9B	0	"immunoglobulin superfamily, member 9B"	chr11	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LRRC8A	0	"leucine rich repeat containing 8 family, member A"	chr9	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ITFG3	0	"integrin alpha FG-GAP repeat containing 3"	chr16	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
JUNB	1	"jun B proto-oncogene"	chr19	1	"Kulakovskiy 2013"	13	"Homo sapiens"	0.00001
HEXDC	0	"hexosaminidase (glycosyl hydrolase family 20, catalytic domain) containing"	chr17	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PDLIM3	0	"PDZ and LIM domain 3"	chr4	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM110A	0	"family with sequence similarity 110, member A"	chr20	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CDK16	0	"cyclin-dependent kinase 16"	chrX	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CITED2	0	"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
BNC2	0	"basonuclin 2"	chr9	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SSC5D	0	"scavenger receptor cysteine rich family, 5 domains"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ALS2CL	0	"ALS2 C-terminal like"	chr3	12	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GFRA1	0	"GDNF family receptor alpha 1"	chr10	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NEO1	0	"neogenin 1"	chr15	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM221B	0	"family with sequence similarity 221, member B"	chr9	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DNAJC28	0	"DnaJ (Hsp40) homolog, subfamily C, member 28"	chr21	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RGS10	0	"regulator of G-protein signaling 10"	chr10	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SCAMP2	0	"secretory carrier membrane protein 2"	chr15	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RBM20	0	"RNA binding motif protein 20"	chr10	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EYA4	0	"EYA transcriptional coactivator and phosphatase 4"	chr6	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
WRAP73	0	"WD repeat containing, antisense to TP73"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PDCD10	0	"programmed cell death 10"	chr3	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TPM2	0	"tropomyosin 2 (beta)"	chr9	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RNF180	0	"ring finger protein 180"	chr5	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SFXN4	0	"sideroflexin 4"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SSBP2	0	"single-stranded DNA binding protein 2"	chr5	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PREP	0	"prolyl endopeptidase"	chr6	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZSCAN30	0	"zinc finger and SCAN domain containing 30"	chr18	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ARHGEF2	0	"Rho/Rac guanine nucleotide exchange factor (GEF) 2"	chr1	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ATP7B	0	"ATPase, Cu++ transporting, beta polypeptide"	chr13	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PRKAA2	0	"protein kinase, AMP-activated, alpha 2 catalytic subunit"	chr1	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CDC42SE2	0	"CDC42 small effector 2"	chr5	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CELSR3	0	"cadherin, EGF LAG seven-pass G-type receptor 3"	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EMC2	0	"ER membrane protein complex subunit 2"	chr8	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM57A	0	"family with sequence similarity 57, member A"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RXRB	1	"retinoid X receptor, beta"	chr6	4	"Kulakovskiy 2013"	320	"Homo sapiens"	0.00001
LEMD3	0	"LEM domain containing 3"	chr12	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
AXL	0	"AXL receptor tyrosine kinase"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PLEC	0	plectin	chr8	21	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KCTD7	0	"potassium channel tetramerization domain containing 7"	chr7	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LIG1	0	"ligase I, DNA, ATP-dependent"	chr19	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KDM1B	0	"lysine (K)-specific demethylase 1B"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ULK3	0	"unc-51 like kinase 3"	chr15	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SH3BGR	0	"SH3 domain binding glutamate-rich protein"	chr21	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DDIT4	0	"DNA-damage-inducible transcript 4"	chr10	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ADM2	0	"adrenomedullin 2"	chr22	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C1orf229	0	"chromosome 1 open reading frame 229"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHAMP1	0	"chromosome alignment maintaining phosphoprotein 1"	chr13	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MCF2	0	"MCF.2 cell line derived transforming sequence"	chrX	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
BAG3	0	"BCL2-associated athanogene 3"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CCDC18	0	"coiled-coil domain containing 18"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PITPNM3	0	"PITPNM family member 3"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TRAPPC5	0	"trafficking protein particle complex 5"	chr19	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LSM14B	0	"LSM family member 14B"	chr20	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SH2B1	0	"SH2B adaptor protein 1"	chr16	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KCNB2	0	"potassium channel, voltage gated Shab related subfamily B, member 2"	chr8	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SYNPR	0	synaptoporin	chr3	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CTSV	0	"cathepsin V"	chr9	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMCC2	0	"transmembrane and coiled-coil domain family 2"	chr1	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MEIS3	0	"Meis homeobox 3"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
UBE2W	0	"ubiquitin-conjugating enzyme E2W (putative)"	chr8	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SNAP91	0	"synaptosomal-associated protein, 91kDa"	chr6	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CUX1	1	"cut-like homeobox 1"	chr7	7	"Kulakovskiy 2013"	9	"Homo sapiens"	0.00001
CIRH1A	0	"cirrhosis, autosomal recessive 1A (cirhin)"	chr16	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CPT1B	0	"carnitine palmitoyltransferase 1B (muscle)"	chr22	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PHB	0	prohibitin	chr17	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NPY2R	0	"neuropeptide Y receptor Y2"	chr4	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KLF16	0	"Kruppel-like factor 16"	chr19	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
APH1B	0	"APH1B gamma secretase subunit"	chr15	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ADAP1	0	"ArfGAP with dual PH domains 1"	chr7	13	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHST15	0	"carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHMP2A	0	"charged multivesicular body protein 2A"	chr19	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HMX3	0	"H6 family homeobox 3"	chr10	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KCNAB2	0	"potassium channel, voltage gated subfamily A regulatory beta subunit 2"	chr1	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HTR2C	0	"5-hydroxytryptamine (serotonin) receptor 2C, G protein-coupled"	chrX	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LYST	0	"lysosomal trafficking regulator"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHRFAM7A	0	"CHRNA7 (cholinergic receptor, nicotinic, alpha 7, exons 5-10) and FAM7A (family with sequence similarity 7A, exons A-E) fusion"	chr15	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM150C	0	"transmembrane protein 150C"	chr4	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PRR19	0	"proline rich 19"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MARCH6	0	"membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase"	chr5	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FCER2	0	"Fc fragment of IgE, low affinity II, receptor for (CD23)"	chr19	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SPG7	0	"spastic paraplegia 7 (pure and complicated autosomal recessive)"	chr16	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GATA1	1	"GATA binding protein 1 (globin transcription factor 1)"	chrX	3	"Kulakovskiy 2013"	100	"Homo sapiens"	0.00001
BAD	0	"BCL2-associated agonist of cell death"	chr11	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLC43A3	0	"solute carrier family 43, member 3"	chr11	8	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
COPZ1	0	"coatomer protein complex, subunit zeta 1"	chr12	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SMCO4	0	"single-pass membrane protein with coiled-coil domains 4"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CSAD	0	"cysteine sulfinic acid decarboxylase"	chr12	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
METTL4	0	"methyltransferase like 4"	chr18	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
G6PC3	0	"glucose 6 phosphatase, catalytic, 3"	chr17	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DYNC1LI2	0	"dynein, cytoplasmic 1, light intermediate chain 2"	chr16	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GLTP	0	"glycolipid transfer protein"	chr12	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SLC25A53	0	"solute carrier family 25, member 53"	chrX	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SH2D6	0	"SH2 domain containing 6"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SPHK1	0	"sphingosine kinase 1"	chr17	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HEY2	1	"hes-related family bHLH transcription factor with YRPW motif 2"	chr6	2	"Kulakovskiy 2013"	110	"Homo sapiens"	0.00001
ZBTB9	0	"zinc finger and BTB domain containing 9"	chr6	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CHD3	0	"chromodomain helicase DNA binding protein 3"	chr17	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TTPAL	0	"tocopherol (alpha) transfer protein-like"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EDNRA	0	"endothelin receptor type A"	chr4	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM176B	0	"transmembrane protein 176B"	chr7	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MYL6B	0	"myosin, light chain 6B, alkali, smooth muscle and non-muscle"	chr12	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KIF27	0	"kinesin family member 27"	chr9	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ACSS1	0	"acyl-CoA synthetase short-chain family member 1"	chr20	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
JMJD6	0	"jumonji domain containing 6"	chr17	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZCCHC6	0	"zinc finger, CCHC domain containing 6"	chr9	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EMILIN3	0	"elastin microfibril interfacer 3"	chr20	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
OLFM1	0	"olfactomedin 1"	chr9	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
S100A13	0	"S100 calcium binding protein A13"	chr1	10	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
STARD8	0	"StAR-related lipid transfer (START) domain containing 8"	chrX	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ARNTL	1	"aryl hydrocarbon receptor nuclear translocator-like"	chr11	4	"Kulakovskiy 2013"	2	"Homo sapiens"	0.00001
CCNK	0	"cyclin K"	chr14	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MINA	0	"MYC induced nuclear antigen"	chr3	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ISLR2	0	"immunoglobulin superfamily containing leucine-rich repeat 2"	chr15	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
COX14	0	"COX14 cytochrome c oxidase assembly factor"	chr12	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RNASE1	0	"ribonuclease, RNase A family, 1 (pancreatic)"	chr14	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
AADACL2	0	"arylacetamide deacetylase-like 2"	chr3	6	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
COMMD5	0	"COMM domain containing 5"	chr8	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ANKRD33	0	"ankyrin repeat domain 33"	chr12	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C21orf2	0	"chromosome 21 open reading frame 2"	chr21	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM84B	0	"family with sequence similarity 84, member B"	chr8	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IQCE	0	"IQ motif containing E"	chr7	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
KCTD15	0	"potassium channel tetramerization domain containing 15"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PDGFB	0	"platelet-derived growth factor beta polypeptide"	chr22	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MRPL48	0	"mitochondrial ribosomal protein L48"	chr11	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RASGRP2	0	"RAS guanyl releasing protein 2 (calcium and DAG-regulated)"	chr11	10	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PRG3	0	"proteoglycan 3"	chr11	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ADCY3	0	"adenylate cyclase 3"	chr2	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HSPH1	0	"heat shock 105kDa/110kDa protein 1"	chr13	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MYCN	1	"v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog"	chr2	3	"Kulakovskiy 2013"	189	"Homo sapiens"	0.00001
ATXN10	0	"ataxin 10"	chr22	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ZBED1	0	"zinc finger, BED-type containing 1"	chrY	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TPBGL	0	"trophoblast glycoprotein-like"	chr11	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RAB9B	0	"RAB9B, member RAS oncogene family"	chrX	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RIF1	0	"replication timing regulatory factor 1"	chr2	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAM217B	0	"family with sequence similarity 217, member B"	chr20	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SOD2	0	"superoxide dismutase 2, mitochondrial"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RRM2B	0	"ribonucleotide reductase M2 B (TP53 inducible)"	chr8	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
B9D1	0	"B9 protein domain 1"	chr17	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MAPK4	0	"mitogen-activated protein kinase 4"	chr18	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PDP1	0	"pyruvate dehyrogenase phosphatase catalytic subunit 1"	chr8	12	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
EDC3	0	"enhancer of mRNA decapping 3"	chr15	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CD151	0	"CD151 molecule (Raph blood group)"	chr11	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FAR1	0	"fatty acyl CoA reductase 1"	chr11	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PSMA7	0	"proteasome subunit alpha 7"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FXYD2	0	"FXYD domain containing ion transport regulator 2"	chr11	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PTPN12	0	"protein tyrosine phosphatase, non-receptor type 12"	chr7	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RBM34	0	"RNA binding motif protein 34"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
IMPDH2	0	"IMP (inosine 5'-monophosphate) dehydrogenase 2"	chr3	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NELFCD	0	"negative elongation factor complex member C/D"	chr20	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CNN3	0	"calponin 3, acidic"	chr1	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TMEM204	0	"transmembrane protein 204"	chr16	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
R3HDM1	0	"R3H domain containing 1"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LOC646862	0		chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NHLH2	0	"nescient helix loop helix 2"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C8orf58	0	"chromosome 8 open reading frame 58"	chr8	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
XPNPEP1	0	"X-prolyl aminopeptidase (aminopeptidase P) 1, soluble"	chr10	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FMNL1	0	"formin-like 1"	chr17	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NDST3	0	"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3"	chr4	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
GRIN2C	0	"glutamate receptor, ionotropic, N-methyl D-aspartate 2C"	chr17	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RPAP3	0	"RNA polymerase II associated protein 3"	chr12	5	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
SDHAF2	0	"succinate dehydrogenase complex assembly factor 2"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
RPS2	0	"ribosomal protein S2"	chr16	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MRPL2	0	"mitochondrial ribosomal protein L2"	chr6	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PUF60	0	"poly-U binding splicing factor 60KDa"	chr8	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PACRG	0	"PARK2 co-regulated"	chr6	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PABPC1	0	"poly(A) binding protein, cytoplasmic 1"	chr8	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
VPS13A	0	"vacuolar protein sorting 13 homolog A (S. cerevisiae)"	chr9	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LLGL2	0	"lethal giant larvae homolog 2 (Drosophila)"	chr17	7	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
NRL	0	"neural retina leucine zipper"	chr14	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
STAG3	0	"stromal antigen 3"	chr7	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HTR6	0	"5-hydroxytryptamine (serotonin) receptor 6, G protein-coupled"	chr1	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MCOLN3	0	"mucolipin 3"	chr1	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
TGFB1I1	0	"transforming growth factor beta 1 induced transcript 1"	chr16	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MYO1G	0	"myosin IG"	chr7	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
PABPC4	0	"poly(A) binding protein, cytoplasmic 4 (inducible form)"	chr1	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
MBD6	0	"methyl-CpG binding domain protein 6"	chr12	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CSTF3	0	"cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa"	chr11	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
CSTF1	0	"cleavage stimulation factor, 3' pre-RNA, subunit 1, 50kDa"	chr20	9	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DLL3	0	"delta-like 3 (Drosophila)"	chr19	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
FARS2	0	"phenylalanyl-tRNA synthetase 2, mitochondrial"	chr6	3	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
LY6G6D	0	"lymphocyte antigen 6 complex, locus G6D"	chr6	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
HSPG2	0	"heparan sulfate proteoglycan 2"	chr1	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
DENND1B	0	"DENN/MADD domain containing 1B"	chr1	4	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
C5orf47	0	"chromosome 5 open reading frame 47"	chr5	1	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
ATP6V1C2	0	"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2"	chr2	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
OSGEP	0	"O-sialoglycoprotein endopeptidase"	chr14	2	"Kulakovskiy 2013"	0	"Homo sapiens"	0.00001
